name,address,longitude,latitude,description,parking,pricing,contact,networks,total_plugs,renewable_power_supply,Plugs_CHAdeMO,Plugs_Tesla,Plugs_CCS_SAE,Plugs_J1772,Plugs_Type2,Plugs_Three_Phase,Plugs_Commando,Plugs_Wall_AU_NZ,Plugs_Caravan_Mains_Socket,Plugs_Other,power_outputs_kw,source,source_date
EV Charging Stations,"200/15 Rowood Rd, Prospect",150.9240073,-33.8033577,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"5 Churchill Ave, Strathfield",151.0935841,-33.8721739,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"109-129 Blaxland Rd, Ryde",151.1060479,-33.812206,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"375-383 Windsor Rd, Baulkham Hills",150.991586,-33.758966,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"Macquarie Centre, 63-71 Talavera Rd, Macquarie Park",151.1217805,-33.7762297,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"2 Rosenthal Ave, Lane Cove",151.1690999,-33.8133,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"6 Myahgah Rd, Mosman",151.241426,-33.825551,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"G17A, Broadway Shopping Centre, 1 Bay St, Glebe",151.1946798,-33.8829832,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"551-559 Pacific Hwy, Artarmon",151.1798401,-33.806858,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"Yellow P3 Car Park, Chatswood Westfield, 1 Anderson St, Chatswood",151.18383,-33.797568,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"180 Thomas St, Haymarket",151.2026787,-33.8815541,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"14 Darling Dr, Sydney",151.19857,-33.8732829,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"31 Victor St, Chatswood",151.182196,-33.797571,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Bay St, Ultimo",151.1948003,-33.8836387,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"1/5 Little St, Lane Cove",151.1710934,-33.8140674,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"145 Old Pittwater Rd, Brookvale",151.2659251,-33.767719,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"450 Miller St, Cammeray",151.2095372,-33.8230412,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"197-205 Condamine St, Balgowlah",151.2643303,-33.793173,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"818-820 George St, Sydney",151.2030511,-33.8843338,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"73 Belmore Rd, Randwick",151.2404956,-33.9148045,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"895 S Dowling St, Zetland",151.2130187,-33.9070158,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"213 Oxford St, Bondi Junction",151.2507234,-33.8923143,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"2 Central Ave, Eveleigh",151.1958161,-33.8955911,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"88 Evans St, Freshwater",151.292104,-33.779193,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Level B2, PCYC carpark, 40 Kingsway, Dee Why",151.286312,-33.750313,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"200 Gilchrist Dr, Campbelltown",150.7964113,-34.0747163,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"1985 Camden Valley Way, Prestons",150.8557609,-33.952222,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"1 Ingham Dr, Casula",150.9002696,-33.9488288,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"William Downes Ave, Campbelltown",150.7889331,-34.0677579,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"Willowdale Dr, Denham Court",150.8118533,-33.9760016,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"1 Mount Annan Dr, Mount Annan",150.7718397,-34.0555669,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"23 Mount Erin Rd, Campbelltown",150.8020298,-34.0606021,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"52 Soldiers Parade, Edmondson Park",150.8600918,-33.9733073,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"187 Rickard Rd, Leppington",150.804346,-33.9532311,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"159 Rooty Hill Rd S, Eastern Creek",150.8543023,-33.7873325,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"111 Vanessa St, Kingsgrove",151.0940794,-33.9429765,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"600 Kingsway, Miranda",151.1003287,-34.0350751,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"19 Old Hill Link, Sydney Olympic Park",151.0608576,-33.8458686,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"21 Shakespeare St, Campsie",151.1038693,-33.907695,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"1 Rider Blvd, Rhodes",151.0853113,-33.8348552,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"34 Victoria Rd, Marrickville",151.1714955,-33.9081238,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"Pole Ln, Crows Nest",151.1990782,-33.824327,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"Corner Bourke Road and, O'Riordan St, Mascot",151.1875396,-33.9259591,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
NRMA Charging Station,"88 Lovell St, Young",148.2949093,-34.3119035,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
NRMA Charging Station,"5 Walton Ln, Picton",150.610914,-34.1682799,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"600 Kingsway, Miranda",151.099574,-34.0339852,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"580 Princes Hwy, Kirrawee",151.0731044,-34.0338689,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"38 Flora St, Kirrawee",151.073412,-34.0344863,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Power Shift,"22 Chamberlain Ave, Caringbah",151.1176917,-34.03530780000001,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
QESH Charging Station,"39 Blomfield St, Miriam Vale",151.5605434,-24.3273227,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"115-119 Takalvan St, West Bundaberg",152.31712,-24.8865013,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"4 Somerville St, Burnett Heads",152.4063423,-24.7634472,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"247 Bourbong St, Bundaberg Central",152.3407875,-24.8676713,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"8 Dear St, Gin Gin",151.9530442,-24.9897804,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Location (3 Phase Plug),"15 Aplin Terrace, Gin Gin",151.9515019,-24.9885519,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"169 Bakers Rd, South Kolan",152.2459001,-24.9244249,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"1/3 Crescent St, Childers",152.2792202,-25.2350535,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"122 Farnsfield Rd, Childers",152.2582994,-25.1594602,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"468 Esplanade, Hervey Bay",152.8802917,-25.2831529,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"6 Central Ave, Urraween",152.8348863,-25.2906327,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"6 Central Ave, Hervey Bay",152.8350005,-25.2912016,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"6 Central Ave, Pialba",152.8353303,-25.291424,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"102 Lennox St, Maryborough",152.6988697,-25.5399827,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station (3 Phase),Maryborough West,152.6646738,-25.5066207,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"42 Balkin St, Gunalda",152.5627795,-25.9943217,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"115 Tin Can Bay Rd, Tin Can Bay",153.000844,-25.920908,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"Cnr Nash and, Monkland St, Gympie",152.661613,-26.188745,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"1 McLeod St, Gympie",152.6656698,-26.1888269,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Cooroy Station, Elm St, Cooroy",152.9114664,-26.4170848,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"292 Pomona Kin Kin Rd, Pinbarren",152.861999,-26.331351,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"1/2 Project Ave, Noosaville",153.046142,-26.4087303,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"Cnr Gibson Rd &, Mary St, Noosaville",153.0644507,-26.400482,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"90 Beach Rd, Noosa North Shore",153.050773,-26.355765,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"76 Youngman St, Kingaroy",151.835902,-26.543205,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"8/10 Alford St, Kingaroy",151.8401054,-26.5399244,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"141 Jones Rd, Buderim",153.0504332,-26.6633901,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"154/164 Horton Parade, Maroochydore",153.087171,-26.654159,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"33-45 Parkyn Parade, Mooloolaba",153.1299702,-26.6852768,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"343/347 Mons Rd, Forest Glen",153.0042594,-26.6871199,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"127 Horton Parade, Maroochydore",153.0926496,-26.6561405,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Elanga Charging Station,"23 Maple St, Maleny",152.8507965,-26.7586087,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"549 Palmwoods Montville Rd, Montville",152.90839,-26.70279,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"88 Obi Ln S, Maleny",152.8725095,-26.7612889,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Virta Charging Station,"3 Teak St, Maleny",152.8521742,-26.7578435,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"233 Maleny Stanley River Rd, Maleny",152.8339368,-26.7806619,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Elanga Charging Station,"1 Bicentenary Ln, Maleny",152.8514876,-26.7596828,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Stockland Caloundra, 47 Bowman Rd, Caloundra",153.1245659,-26.8037222,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"Kawana Way, Birtinya",153.1131808,-26.7439028,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1638 Steve Irwin Way, Beerwah",152.960783,-26.8362742,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Sippy Downs Ground Carpark P11, Sippy Downs Dr, Sippy Downs",153.063375,-26.719612,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"119 Point Cartwright Dr, Buddina",153.1305755,-26.701467,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"6 Doherty St, Birtinya",153.1127298,-26.7464559,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Charger,"Unnamed Road, Buddina",153.1316565,-26.7044007,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Quad Park Level 1 Solar Charger 3.7KW AS/NZS3112,"31 Sportsmans Parade, Bokarina",153.1252625,-26.7341671,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"Wild Horse Mountain service centre, Bruce Hwy, Coochin Creek",152.9962223,-26.9182026,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"29 Bribie Island Rd, Caboolture",152.9811447,-27.0853803,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1800 Bribie Island Rd, Sandstone Point",153.1425211,-27.075649,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Roche St, Dalby",151.2690942,-27.1798645,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"N Lakes Dr, North Lakes",153.0149318,-27.2428873,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Yurika Charging Station,"Westfield Shopping Centre, North Lakes",153.0156941,-27.2435845,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Ground floor car park, 22 Lakefield Dr, North Lakes",153.0194815,-27.2365734,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Alma Rd, Dakabin",152.9909648,-27.2281461,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"Skygate Shopping Centre, Brisbane Airport",153.0773203,-27.4157535,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"10 Browning St, South Brisbane",153.0134629,-27.4777459,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"189 Elliott Rd, Banyo",153.0799332,-27.3668354,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"1062 Ann St, Fortitude Valley",153.0405081,-27.4517403,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1000 Ann St, Fortitude Valley",153.039138,-27.452391,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"Corner Gympie Road and, Hamilton Rd, Chermside",153.0328617,-27.3828914,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"35 Ferry St, Kangaroo Point",153.0369469,-27.4716389,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"300 George St, Brisbane City",153.0217244,-27.4701388,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"22 Thomas St, Chermside",153.0324159,-27.38742,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"Qut Kelvin Grove Campus, 30 Victoria Park Rd, Kelvin Grove",153.0170477,-27.4531107,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Red Cross Blood Bank, 480 Queen St, Brisbane City",153.0306189,-27.4643171,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Bunya Park Dr, Brendale",152.9618438,-27.3372489,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"42 Bridge St, Fortitude Valley",153.0368895,-27.4555762,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"41 Ramsgate St, Kelvin Grove",153.014547,-27.4551895,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"249 Turbot St, Brisbane City",153.0260875,-27.4654755,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"76 Skyring Terrace, Newstead",153.0443855,-27.4504829,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Erica Ct, Brisbane Airport",153.120354,-27.382563,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Cnr Anzac Ave &, James St, Toowoomba City",151.9334387,-27.564661,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"382-390 Anzac Ave, Drayton",151.9152099,-27.5914553,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Charlton Service Centre, 10810 Warrego Hwy, Charlton",151.8494604,-27.5199621,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Annand St, Toowoomba City",151.9540812,-27.5623294,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Supercharger,"254 South St, South Toowoomba",151.9467284,-27.5780403,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"80/84 Neil St, Toowoomba City",151.9549014,-27.5667423,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,Lawes,152.3351487,-27.5512667,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Hawck St, Gatton",152.270802,-27.568576,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Building 8156 Corner Main Drive & Outer Ring Road, Main Dr, Gatton",152.3351672,-27.5512773,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"Puma Citiswich CNR ASHBURN ROAD AND, Hawkins Cres, Bundamba",152.821956,-27.5881342,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"50 South St, Ipswich",152.7585193,-27.6162586,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Tournament Dr, Brookwater",152.8940813,-27.6628269,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Smight Charging Station,"30 The Terrace, North Ipswich",152.7639237,-27.6096355,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"2 Pound St, West Ipswich",152.7501639,-27.6222226,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"4 David Henry Way, Springfield Central",152.8998827,-27.6821563,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"1 Main St, Springfield Central",152.9035809,-27.6768204,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"88 Limestone St, Ipswich",152.757757,-27.6158167,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"1 Main St, Springfield Central",152.9035584,-27.6767385,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"114 Bedivere St, Carindale",153.1016552,-27.5031286,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"34 Goggs Rd, Jindalee",152.948975,-27.5338377,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Miles Platting and, Gardner Rd, Rochedale",153.1126807,-27.577858,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
VIRTA Charging Station,"662 Compton Rd, Calamvale",153.0543339,-27.6127716,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Yurika Charging Station,"3539-3565 Pacific Hwy, Slacks Creek",153.1352513,-27.6380222,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"111-115 Middle St, Cleveland",153.2690916,-27.5262799,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Cnr Pacific Hwy and, Bryants Rd, Loganholme",153.171528,-27.656361,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"850-938/850-938 Mount Cotton Rd, Mount Cotton",153.2295133,-27.5937675,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"90-91 Middle St, Cleveland",153.2686597,-27.5255512,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"617 Grandchester Mount Mort Rd, Grandchester",152.46712,-27.717116,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
VIRTA Charging Station,"358 Mains Rd, Sunnybank",153.06283,-27.5715084,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"708 Jesmond Rd, Fig Tree Pocket",152.968652,-27.533552,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,Nathan,153.0574535,-27.5524243,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Electric Vehicle Charging Station,"6 Darrau Ave, Yarrabilba",153.1154522,-27.8061717,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"6 Homestead Dr, Jimboomba",152.9505015,-27.8096851,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Evie Charging Station,"Coles Express, 487 Old Pacific Hwy, Coomera",153.3104115,-27.8553835,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"Heritage Park, 139 Rifle Range Rd, Pimpama",153.2919882,-27.8248054,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"99-103 Broadwater Ave, Hope Island",153.364045,-27.877171,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"5 Greville St, Moogerah",152.552856,-28.029366,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Yurika Charging Station,"21 Town Centre Dr, Helensvale",153.3389219,-27.9235586,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"833 Southport Nerang Rd, Nerang",153.3390938,-27.9842883,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
VIRTA Charging Station,"555 Nerang Murwillumbah Rd, Advancetown",153.27562,-28.038374,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
ChargePoint Charging Station,"Pacific Fair Shopping Centre Broadbeach, Hooker Blvd, Broadbeach Waters",153.4272202,-28.0355159,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
VIRTA Charging Station,"2681 Gold Coast Hwy, Broadbeach",153.430833,-28.0308333,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"2807 Gold Coast Hwy, Surfers Paradise",153.4296266,-28.0177101,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Chargefox Charging Station,"14 University Dr, Robina",153.4147248,-28.0732416,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"15-21 Via Roma, Surfers Paradise",153.424021,-28.011193,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
Tesla Destination Charger,"Doug Bruhn Way, Coombabah",153.3714523,-27.9245595,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,Google_API,22/08/2022
