barrels08,charge120,charge240,city08,city08U,cityE,comb08,comb08U,combE,drive,engId,eng_dscr,fuelCost08,fuelType,fuelType1,ghgScore,highway08,highway08U,highwayE,hlv,hpv,id,lv2,lv4,make,model,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UHighway,VClass,year,youSaveSpend,baseModel,tCharger,sCharger,atvType,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr
0.0887999999999999,0.0,13.0,97,97.23,34.6652,92,91.9925,36.6389,All-Wheel Drive,5,,800,Electricity,Electricity,10,86,86.31,39.0511,0,0,46989,0,23,Nissan,ARIYA ENG Plus/EVO Plus e-4ORCE 87kWh,0,101,272,0.0,0.0,0.0,0.0,Automatic (A1),138.9,123.3,Small Station Wagons,2023,5250,ARIYA,,,EV,160 and 160 AC 3-phase,NSX,,0.0,
0.0839999999999999,0.0,10.0,101,101.08,33.3449,95,95.4981,35.2939,All-Wheel Drive,2,,800,Electricity,Electricity,10,89,89.46,37.6761,0,0,46990,0,23,Nissan,ARIYA ENGAGE e-4ORCE 63kWh,0,101,205,0.0,0.0,0.0,0.0,Automatic (A1),144.4,127.8,Small Station Wagons,2023,5250,ARIYA,,,EV,160 and 160 AC 3-phase,NSX,,0.0,
0.0887999999999999,0.0,14.0,93,93.24,36.1486,90,90.1254,37.3979,All-Wheel Drive,6,,850,Electricity,Electricity,10,87,86.59,38.9248,0,0,46991,0,23,Nissan,ARIYA PLAT Plus e-4ORCE 87kWh 19,0,97,267,0.0,0.0,0.0,0.0,Automatic (A1),133.2,123.7,Small Station Wagons,2023,5000,ARIYA,,,EV,160 and 160 AC 3-phase,NSX,,0.0,
0.0936,0.0,14.0,89,89.39,37.7056,87,86.7801,38.8396,All-Wheel Drive,7,,850,Electricity,Electricity,10,84,83.79,40.2256,0,0,46992,0,23,Nissan,ARIYA PLAT Plus e-4ORCE 87kWh 20,0,97,257,0.0,0.0,0.0,0.0,Automatic (A1),127.7,119.7,Small Station Wagons,2023,5000,ARIYA,,,EV,160 and 160 AC 3-phase,NSX,,0.0,
0.1296,0.0,13.0,65,65.4226,51.5189,63,62.7679,53.6978,All-Wheel Drive,8,,1200,Electricity,Electricity,10,60,59.8021,56.3609,0,0,46993,0,0,Rivian,R1S 20 inch All-Terrain,0,0,274,284.9,0.0,261.1,0.0,Automatic (A1),87.3,79.8,Standard Sport Utility Vehicle 4WD,2023,3250,R1S,,,EV,"162, 162, 163, 163 kW AC 3-Phase",RIV,,0.0,
0.1176,0.0,13.0,72,72.1149,46.7379,68,68.4496,49.2406,Part-time 4-Wheel Drive,18,,1100,Electricity,Electricity,10,64,64.4461,52.2995,0,0,46994,0,0,Rivian,R1S 20 inch All-Terrain Dual Large,0,0,307,0.0,0.0,0.0,0.0,Automatic (A1),102.5,91.6,Standard Sport Utility Vehicle 4WD,2023,3750,R1S,,,EV,208 kW ACPM,RIV,,0.0,
0.1176,0.0,13.0,72,72.1149,46.7379,68,68.4496,49.2406,Part-time 4-Wheel Drive,24,,1100,Electricity,Electricity,10,64,64.4461,52.2995,0,0,46995,0,0,Rivian,R1S 20 inch All-Terrain Performance Dual Large,0,0,307,0.0,0.0,0.0,0.0,Automatic (A1),102.5,91.6,Standard Sport Utility Vehicle 4WD,2023,3750,R1S,,,EV,208 kW ACPM,RIV,,0.0,
0.1032,0.0,13.0,82,81.7384,41.2352,78,77.9742,43.2259,Part-time 4-Wheel Drive,12,,950,Electricity,Electricity,10,74,73.8192,45.6589,0,0,46996,0,0,Rivian,R1S 21 inch Dual Large,0,0,352,0.0,0.0,0.0,0.0,Automatic (A1),115.6,104.4,Standard Sport Utility Vehicle 4WD,2023,4500,R1S,,,EV,418 kW ACPM,RIV,,0.0,
0.1032,0.0,13.0,82,81.7384,41.2352,78,77.9742,43.2259,Part-time 4-Wheel Drive,22,,950,Electricity,Electricity,10,74,73.8192,45.6589,0,0,46997,0,0,Rivian,R1S 21 inch Performance Dual Large,0,0,352,0.0,0.0,0.0,0.0,Automatic (A1),115.6,104.4,Standard Sport Utility Vehicle 4WD,2023,4500,R1S,,,EV,496 kW ACPM,RIV,,0.0,
0.108,0.0,13.0,80,79.5846,42.3512,75,75.3343,44.7406,Part-time 4-Wheel Drive,13,,1000,Electricity,Electricity,10,71,70.7182,47.661,0,0,46998,0,0,Rivian,R1S 22 inch Dual Large,0,0,341,0.0,0.0,0.0,0.0,Automatic (A1),112.2,99.7,Standard Sport Utility Vehicle 4WD,2023,4250,R1S,,,EV,418 kW ACPM,RIV,,0.0,
0.108,0.0,13.0,80,79.5846,42.3512,75,75.3343,44.7406,Part-time 4-Wheel Drive,21,,1000,Electricity,Electricity,10,71,70.7182,47.661,0,0,46999,0,0,Rivian,R1S 22 inch Performance Dual Large,0,0,341,0.0,0.0,0.0,0.0,Automatic (A1),112.2,99.7,Standard Sport Utility Vehicle 4WD,2023,4250,R1S,,,EV,496 kW ACPM,RIV,,0.0,
0.1032,0.0,13.0,82,81.7384,41.2352,78,77.9742,43.2259,Part-time 4-Wheel Drive,11,,950,Electricity,Electricity,10,74,73.8192,45.6589,0,0,47000,0,0,Rivian,R1T 21 inch Dual Large,0,0,352,0.0,0.0,0.0,0.0,Automatic (A1),115.6,104.4,Standard Pickup Trucks 4WD,2023,4500,R1T,,,EV,418 kW ACPM,RIV,,0.0,
0.1032,0.0,13.0,82,81.7384,41.2352,78,77.9742,43.2259,Part-time 4-Wheel Drive,23,,950,Electricity,Electricity,10,74,73.8192,45.6589,0,0,47001,0,0,Rivian,R1T 21 inch Performance Dual Large,0,0,352,0.0,0.0,0.0,0.0,Automatic (A1),115.6,104.4,Standard Pickup Trucks 4WD,2023,4500,R1T,,,EV,496 kW ACPM,RIV,,0.0,
0.1056,0.0,13.0,80,80.2542,41.9978,76,75.7791,44.478,Part-time 4-Wheel Drive,14,,1000,Electricity,Electricity,10,71,70.9441,47.5092,0,0,47002,0,0,Rivian,R1T 22 inch Dual Large,0,0,341,0.0,0.0,0.0,0.0,Automatic (A1),111.2,98.3,Standard Pickup Trucks 4WD,2023,4250,R1T,,,EV,418 kW ACPM,RIV,,0.0,
0.1056,0.0,13.0,80,80.2542,41.9978,76,75.7791,44.478,Part-time 4-Wheel Drive,20,,1000,Electricity,Electricity,10,71,70.9441,47.5092,0,0,47003,0,0,Rivian,R1T 22 inch Performance Dual Large,0,0,341,0.0,0.0,0.0,0.0,Automatic (A1),111.2,98.3,Standard Pickup Trucks 4WD,2023,4250,R1T,,,EV,496 kW ACPM,RIV,,0.0,
0.0936,0.0,12.0,89,89.39,37.7056,87,87.2836,38.6155,All-Wheel Drive,1,,850,Electricity,Electricity,10,85,84.84,39.7277,0,0,47004,0,0,Vinfast,VF 8 Eco,0,0,207,212.1,0.0,201.6,0.0,Automatic (A1),127.7,121.2,Special Purpose Vehicle 4WD,2023,5000,VF 8,,,EV,130 and 130 kW ACPM 3-Phase,VTP,,0.0,
0.1008,0.0,12.0,82,82.46,40.8744,80,80.2141,42.0188,All-Wheel Drive,2,,950,Electricity,Electricity,10,78,77.63,43.4475,0,0,47005,0,0,Vinfast,VF 8 Plus,0,0,191,196.7,0.0,184.8,0.0,Automatic (A1),117.8,110.9,Special Purpose Vehicle 4WD,2023,4500,VF 8,,,EV,150 and 150 kW ACPM 3-Phase,VTP,,0.0,
0.0936,0.0,16.0,84,84.0972,40.0786,87,86.5986,38.9209,All-Wheel Drive,351,,900,Electricity,Electricity,10,90,89.8656,37.506,0,0,47440,0,27,Audi,Q8 Sportback e-tron quattro,0,102,296,0.0,0.0,0.0,0.0,Automatic (A2),110.8,118.4,Standard Sport Utility Vehicle 4WD,2024,4750,Q8 e-tron,,,EV,141 and 172 kW Asynchron 3-Phase,VGA,,0.0,
0.1104,0.0,16.0,72,71.5259,47.1228,73,73.1029,46.1062,All-Wheel Drive,354,,1050,Electricity,Electricity,10,75,75.1275,44.8637,0,0,47441,0,0,Audi,SQ8 e-tron (20 inch wheels),0,0,253,0.0,0.0,0.0,0.0,Automatic (A2),93.2808,97.9779,Standard Sport Utility Vehicle 4WD,2024,4000,SQ8 e-tron,,,EV,172 kW Asynchron 3-Phase,VGA,,0.0,
0.1296,0.0,16.0,62,62.1042,54.2717,63,62.5741,53.8641,All-Wheel Drive,356,,1200,Electricity,Electricity,10,63,63.1582,53.366,0,0,47442,0,0,Audi,SQ8 e-tron (21/22 inch wheels),0,0,218,0.0,0.0,0.0,0.0,Automatic (A2),80.9935,82.3681,Standard Sport Utility Vehicle 4WD,2024,3250,SQ8 e-tron,,,EV,172 kW Asynchron 3-Phase,VGA,,0.0,
0.1104,0.0,16.0,72,71.5259,47.1228,73,73.1029,46.1062,All-Wheel Drive,355,,1050,Electricity,Electricity,10,75,75.1275,44.8637,0,0,47443,0,0,Audi,SQ8 Sportback e-tron (20 inch wheels),0,0,253,0.0,0.0,0.0,0.0,Automatic (A2),93.2808,97.9779,Standard Sport Utility Vehicle 4WD,2024,4000,SQ8 e-tron,,,EV,172 kW Asynchron 3-Phase,VGA,,0.0,
0.1296,0.0,16.0,62,62.1042,54.2717,63,62.5741,53.8641,All-Wheel Drive,357,,1200,Electricity,Electricity,10,63,63.1582,53.366,0,0,47444,0,0,Audi,SQ8 Sportback e-tron (21/22 inch wheels),0,0,218,0.0,0.0,0.0,0.0,Automatic (A2),80.9935,82.3681,Standard Sport Utility Vehicle 4WD,2024,3250,SQ8 e-tron,,,EV,172 kW Asynchron 3-Phase,VGA,,0.0,
0.0839999999999999,0.0,9.5,103,103.25,32.6441,96,95.7007,35.2192,All-Wheel Drive,183,,800,Electricity,Electricity,10,88,87.85,38.3665,0,0,47445,0,24,Chevrolet,Blazer EV AWD,0,105,279,0.0,0.0,0.0,0.0,Automatic (A1),147.5,125.5,Small Sport Utility Vehicle 4WD,2024,5250,Blazer,,,EV,67 and 67 kW AC Induction,GMX,,0.0,
0.1224,0.0,11.0,72,71.54,47.1135,67,66.6969,50.5346,All-Wheel Drive,506,,1150,Electricity,Electricity,10,62,61.6,54.7159,0,0,47446,0,0,Chevrolet,Silverado EV,0,0,393,0.0,0.0,0.0,0.0,Automatic (A1),102.2,88.0,Standard Pickup Trucks 4WD,2024,3500,Silverado,,,EV,189 and 189 kW ACPM,GMX,,0.0,
0.0839999999999999,0.0,9.0,105,105.0,32.0,97,97.0,35.0,All-Wheel Drive,5,,800,Electricity,Electricity,10,89,89.0,38.0,0,0,47447,0,13,Genesis,Electrified G80,0,99,282,0.0,0.0,0.0,0.0,Automatic (A1),154.8,132.1,Midsize Cars,2024,5250,G80,,,EV,136 and 136 kW PMSM,HYX,,0.0,
0.072,0.0,7.2,125,125.0,27.0,112,112.0,30.0,Rear-Wheel Drive,1,,700,Electricity,Electricity,10,99,99.0,34.0,0,0,47448,0,24,Genesis,GV60 Standard,0,102,294,0.0,0.0,0.0,0.0,Automatic (A1),187.1,147.9,Small Sport Utility Vehicle 2WD,2024,5750,GV60,,,EV,168 kW PMSM,HYX,,0.0,
0.0696,0.0,6.7,129,128.8,26.1685,116,115.8945,29.0825,Front-Wheel Drive,72,,650,Electricity,Electricity,10,103,103.25,32.6441,0,0,47449,0,26,Hyundai,Kona Electric Long Range,0,101,261,0.0,0.0,0.0,0.0,Automatic (A1),184.0,147.5,Small Sport Utility Vehicle 2WD,2024,6000,Kona,,,EV,150 kW PMSM,HYX,,0.0,
0.0911999999999999,0.0,9.9,100,100.0,34.0,89,89.0,38.0,Rear-Wheel Drive,44,,850,Electricity,Electricity,10,78,78.0,43.0,0,0,47450,0,0,Kia,EV9 Long Range RWD,0,0,304,0.0,0.0,0.0,0.0,Automatic (A1),148.7,116.1,Standard Sport Utility Vehicle 2WD,2024,5000,EV9,,,EV,160 kW PMSM,KMX,,0.0,
0.0911999999999999,0.0,7.6,99,99.0,34.0,88,88.0,38.0,Rear-Wheel Drive,43,,850,Electricity,Electricity,10,77,77.0,44.0,0,0,47451,0,0,Kia,EV9 Standard Range RWD,0,0,230,0.0,0.0,0.0,0.0,Automatic (A1),147.6,115.2,Standard Sport Utility Vehicle 2WD,2024,5000,EV9,,,EV,160 kW PMSM,KMX,,0.0,
0.0984,0.0,14.5,91,91.0,37.0,83,83.0,41.0,All-Wheel Drive,45,,900,Electricity,Electricity,10,75,75.0,45.0,0,0,47452,0,0,Kia,EV9 Long Range AWD,0,0,280,0.0,0.0,0.0,0.0,Automatic (A1),134.8,110.6,Standard Sport Utility Vehicle 4WD,2024,4750,EV9,,,EV,141 and 141 kW PMSM,KMX,,0.0,
0.1008,0.0,15.2,88,88.0,38.0,80,80.0,42.0,All-Wheel Drive,46,,950,Electricity,Electricity,10,72,72.0,47.0,0,0,47453,0,0,Kia,EV9 Long Range AWD GT-Line,0,0,270,0.0,0.0,0.0,0.0,Automatic (A1),131.2,108.1,Standard Sport Utility Vehicle 4WD,2024,4500,EV9,,,EV,141 and 141 kW PMSM,KMX,,0.0,
0.06,0.0,10.0,140,140.155,24.0484,137,137.1301,24.5788,Rear-Wheel Drive,2,,550,Electricity,Electricity,10,134,133.6057,25.2272,0,0,47454,0,32,Lucid,Air Pure RWD with 19 inch wheels,0,101,419,0.0,0.0,0.0,0.0,Automatic (A1),192.6,183.6,Large Cars,2024,6500,Air,,,EV,330 kW ACPM,LMU,,0.0,
0.0624,0.0,10.0,134,133.824,25.1861,130,129.9942,25.9281,Rear-Wheel Drive,3,,600,Electricity,Electricity,10,126,125.601,26.835,0,0,47455,0,32,Lucid,Air Pure RWD with 20 inch wheels,0,101,394,0.0,0.0,0.0,0.0,Automatic (A1),183.9,172.6,Large Cars,2024,6250,Air,,,EV,330 kW ACPM,LMU,,0.0,
0.0768,0.0,13.0,108,107.9611,31.2196,105,104.8952,32.1321,All-Wheel Drive,1,,700,Electricity,Electricity,10,101,101.3764,33.2474,0,0,47456,0,32,Lucid,Air Sapphire AWD,0,99,427,0.0,0.0,0.0,0.0,Automatic (A1),149.2,140.1,Large Cars,2024,5750,Air,,,EV,"310, 310 and 330 kW ACPM",LMU,,0.0,
0.1104,0.0,10.5,73,73.0,46.0,73,73.0,46.0,All-Wheel Drive,909,,1050,Electricity,Electricity,10,74,74.0,46.0,0,0,47457,0,11,Mercedes-Benz,AMG EQE 4matic Plus,0,101,230,0.0,0.0,0.0,0.0,Automatic (A1),99.3,100.8,Midsize Cars,2024,4000,EQE,,,EV,165 and 165 kW ACPM 3-Phase,MBX,,0.0,
0.0887999999999999,0.0,10.5,86,86.0,39.0,90,90.0,37.0,All-Wheel Drive,911,,850,Electricity,Electricity,10,96,96.0,35.0,0,0,47458,0,11,Mercedes-Benz,EQE 350 4matic,0,101,280,0.0,0.0,0.0,0.0,Automatic (A1),121.9,136.7,Midsize Cars,2024,5000,EQE,,,EV,72 and 144 kW ACPM 6-Phase,MBX,,0.0,
0.0839999999999999,0.0,10.5,98,98.0,35.0,96,96.0,34.6491,Rear-Wheel Drive,910,,800,Electricity,Electricity,10,94,94.0,36.0,0,0,47459,0,11,Mercedes-Benz,EQE 350 Plus,0,101,298,0.0,0.0,0.0,0.0,Automatic (A1),141.4,136.1,Midsize Cars,2024,5250,EQE,,,EV,215 kW ACPM 6-Phase,MBX,,0.0,
0.0839999999999999,0.0,10.5,98,98.0,35.0,96,96.0,34.6491,All-Wheel Drive,912,,800,Electricity,Electricity,10,94,94.0,36.0,0,0,47460,0,11,Mercedes-Benz,EQE 500 4matic,0,101,298,0.0,0.0,0.0,0.0,Automatic (A1),141.4,136.1,Midsize Cars,2024,5250,EQE,,,EV,100 and 200 kW ACPM 6-Phase,MBX,,0.0,
0.0984,0.0,12.75,79,79.0,41.607,82,82.0,41.0,All-Wheel Drive,900,,900,Electricity,Electricity,10,85,85.0,38.7099,0,0,47461,0,35,Mercedes-Benz,AMG EQS 4matic Plus,0,103,305,0.0,0.0,0.0,0.0,Automatic (A1),110.9,119.2,Large Cars,2024,4750,EQS,,,EV,310 and 310 kW ACPM 6-Phase,MBX,,0.0,
0.0839999999999999,0.0,12.75,93,93.0,35.985,95,95.0,35.1346,All-Wheel Drive,905,,800,Electricity,Electricity,10,98,98.0,34.0953,0,0,47462,0,35,Mercedes-Benz,EQS 450 4matic,0,103,345,0.0,0.0,0.0,0.0,Automatic (A1),126.3,133.3,Large Cars,2024,5250,EQS,,,EV,135 and 135 kW ACPM 3-Phase,MBX,,0.0,
0.0839999999999999,0.0,12.5,95,95.0,36.0,96,96.0,35.0,Rear-Wheel Drive,901,,800,Electricity,Electricity,10,98,98.0,33.8357,0,0,47463,0,35,Mercedes-Benz,EQS 450 Plus,0,103,352,0.0,0.0,0.0,0.0,Automatic (A1),135.9,140.4,Large Cars,2024,5250,EQS,,,EV,265 kW ACPM 6-Phase,MBX,,0.0,
0.0839999999999999,0.0,11.5,95,95.1682,36.0,96,96.0,34.8968,All-Wheel Drive,902,,800,Electricity,Electricity,10,98,98.3745,34.2619,0,0,47464,0,35,Mercedes-Benz,EQS 580 4matic,0,103,345,0.0,0.0,0.0,0.0,Automatic (A1),130.6,135.0,Large Cars,2024,5250,EQS,,,EV,265 and 265 kW ACPM 6-Phase,MBX,,0.0,
0.1056,0.0,12.75,75,75.0,45.0,76,76.0,44.0,All-Wheel Drive,920,,1000,Electricity,Electricity,10,77,77.0,44.0,0,0,47465,0,0,Mercedes-Benz,EQS 680 4matic Maybach (SUV),0,0,280,0.0,0.0,0.0,0.0,Automatic (A1),103.9,106.6,Standard Sport Utility Vehicle 4WD,2024,4250,EQS,,,EV,310 and 310 kW ACPM 6-Phase,MBX,,0.0,
0.1008,0.0,10.5,79,79.03,42.6484,80,79.7157,42.2815,All-Wheel Drive,721,,950,Electricity,Electricity,10,81,80.57,41.8332,0,0,47466,0,12,Porsche,Taycan 4S Performance Battery Plus,0,89,235,0.0,0.0,0.0,0.0,Automatic (A2),112.9,115.1,Compact Cars,2024,4500,Taycan,,,EV,150 and 234 kW ACPM,PRX,,0.0,
0.0984,0.0,9.5,82,82.0,41.0,82,82.0,41.0,All-Wheel Drive,720,,900,Electricity,Electricity,10,82,82.0,41.0,0,0,47467,0,12,Porsche,Taycan 4S Performance Battery,0,89,206,0.0,0.0,0.0,0.0,Automatic (A2),118.9,118.9,Compact Cars,2024,4750,Taycan,,,EV,150 and 254 kW ACPM,PRX,,0.0,
0.0984,0.0,10.5,83,83.3,40.4622,83,82.8242,40.6946,All-Wheel Drive,770,,900,Electricity,Electricity,10,82,82.25,40.9787,0,0,47468,0,11,Porsche,Taycan GTS,0,89,246,0.0,0.0,0.0,0.0,Automatic (A2),119.0,117.5,Compact Cars,2024,4750,Taycan,,,EV,234 kW ACPM,PRX,,0.0,
0.1008,0.0,10.5,80,80.29,41.9791,80,80.0687,42.0951,All-Wheel Drive,772,,950,Electricity,Electricity,10,80,79.8,42.2368,12,90,47469,0,0,Porsche,Taycan GTS Sport Turismo,0,0,233,0.0,0.0,0.0,0.0,Automatic (A2),114.7,114.0,Compact Cars,2024,4500,Taycan,,,EV,254 kW ACPM,PRX,,0.0,
0.0984,0.0,10.5,78,77.63,43.4175,82,81.8362,41.1859,Rear-Wheel Drive,702,,950,Electricity,Electricity,10,88,87.64,38.4585,0,0,47470,0,12,Porsche,Taycan Performance Battery Plus,0,90,242,0.0,0.0,0.0,0.0,Automatic (A2),110.9,125.2,Compact Cars,2024,4500,Taycan,,,EV,280 kW ACPM,PRX,,0.0,
0.0984,0.0,9.5,79,79.24,42.5353,83,82.868,40.6731,Rear-Wheel Drive,701,,900,Electricity,Electricity,10,88,87.78,38.3971,0,0,47471,0,12,Porsche,Taycan Performance Battery,0,90,208,0.0,0.0,0.0,0.0,Automatic (A2),113.2,125.4,Compact Cars,2024,4750,Taycan,,,EV,280 kW ACPM,PRX,,0.0,
0.1008,0.0,10.5,81,81.34,41.4372,81,80.6075,41.8137,All-Wheel Drive,740,,950,Electricity,Electricity,10,80,79.73,42.2739,0,0,47472,0,11,Porsche,Taycan Turbo,0,89,238,0.0,0.0,0.0,0.0,Automatic (A2),116.2,113.9,Compact Cars,2024,4500,Taycan,,,EV,235 kW ACPM,PRX,,0.0,
0.108,0.0,10.5,76,76.0,43.8525,75,75.0,44.5214,All-Wheel Drive,750,,1000,Electricity,Electricity,10,74,74.0,46.0,0,0,47473,0,11,Porsche,Taycan Turbo S,0,89,222,0.0,0.0,0.0,0.0,Automatic (A2),109.8,106.2,Compact Cars,2024,4250,Taycan,,,EV,254 kW ACPM,PRX,,0.0,
0.1008,0.0,10.5,80,80.01,42.126,80,80.2297,42.0106,All-Wheel Drive,705,,950,Electricity,Electricity,10,80,80.5,41.8696,24,90,47474,0,0,Porsche,Taycan 4 Cross Turismo,0,0,235,0.0,0.0,0.0,0.0,Automatic (A2),114.3,115.0,Midsize Cars,2024,4500,Taycan,,,EV,234 and 235 kW ACPM,PRX,,0.0,
0.1032,0.0,10.5,80,80.0,42.0,79,79.0,43.0,All-Wheel Drive,745,,950,Electricity,Electricity,10,78,78.0,43.0,24,92,47475,0,0,Porsche,Taycan Turbo Cross Turismo,0,0,233,0.0,0.0,0.0,0.0,Automatic (A2),117.4,113.6,Midsize Cars,2024,4500,Taycan,,,EV,234 kW ACPM,PRX,,0.0,
0.108,0.0,10.5,76,76.0,43.8525,75,75.0,44.5214,All-Wheel Drive,755,,1000,Electricity,Electricity,10,74,74.34,46.0,24,93,47476,0,0,Porsche,Taycan Turbo S Cross Turismo,0,0,222,0.0,0.0,0.0,0.0,Automatic (A2),109.8,106.2,Midsize Cars,2024,4250,Taycan,,,EV,235 kW ACPM,PRX,,0.0,
0.1296,0.0,13.0,65,65.4226,51.5189,63,62.7679,53.6978,All-Wheel Drive,8,,1200,Electricity,Electricity,10,60,59.8021,56.3609,0,0,47477,0,0,Rivian,R1S All-Terrain Quad Large (20 inch),0,0,274,0.0,0.0,0.0,0.0,Automatic (A1),87.3,79.8,Standard Sport Utility Vehicle 4WD,2024,3250,R1S,,,EV,"162, 162, 163 and 135 kW ACPM 3-Phase",RIV,,0.0,
0.1032,0.0,11.0,74,73.884,45.6188,78,78.0793,43.1676,All-Wheel Drive,25,,950,Electricity,Electricity,10,84,83.9022,40.1718,0,0,47478,10,0,Rolls-Royce,Spectre Black Badge (22 inch wheels),94,0,280,0.0,0.0,0.0,0.0,Automatic (A1),100.3,113.9,Compact Cars,2024,4500,Spectre,,,EV,190 and 360 kW EESM,RRG,,0.0,
0.1104,0.0,11.0,71,70.5692,47.7617,73,73.4658,45.8785,All-Wheel Drive,26,,1050,Electricity,Electricity,10,77,77.3462,43.5768,0,0,47479,10,0,Rolls-Royce,Spectre Black Badge (23 inch wheels),94,0,264,0.0,0.0,0.0,0.0,Automatic (A1),95.8,105.0,Compact Cars,2024,4000,Spectre,,,EV,190 and 360 kW EESM,RRG,,0.0,
0.0984,0.0,11.0,77,77.4935,43.494,81,81.2658,41.475,All-Wheel Drive,17,,950,Electricity,Electricity,10,86,86.4067,39.0074,0,0,47480,10,0,Rolls-Royce,Spectre (22 inch wheels),94,0,291,0.0,0.0,0.0,0.0,Automatic (A1),105.2,117.3,Compact Cars,2024,4500,Spectre,,,EV,190 and 360 kW EESM,RRG,,0.0,
0.108,0.0,11.0,71,70.5692,47.7617,74,74.1451,45.4581,All-Wheel Drive,18,,1000,Electricity,Electricity,10,79,79.0404,42.6428,0,0,47481,10,0,Rolls-Royce,Spectre (23 inch wheels),94,0,266,0.0,0.0,0.0,0.0,Automatic (A1),95.8,107.3,Compact Cars,2024,4250,Spectre,,,EV,190 and 360 kW EESM,RRG,,0.0,
0.0768,0.0,11.0,114,114.0,30.0,104,104.0,32.0,All-Wheel Drive,81,,700,Electricity,Electricity,10,94,94.0,36.0,0,0,47482,0,0,Subaru,Solterra AWD,0,0,227,0.0,0.0,0.0,0.0,Automatic (A1),170.6,140.6,Small Sport Utility Vehicle 4WD,2024,5750,Solterra,,,EV,80 and 80 kW AC Synchronous,FJX,,0.0,
0.0791999999999999,0.0,11.0,111,111.0,30.0,102,102.0,33.0,All-Wheel Drive,82,,750,Electricity,Electricity,10,93,93.0,36.0,0,0,47483,0,0,Subaru,Solterra Limited/Touring AWD,0,0,222,0.0,0.0,0.0,0.0,Automatic (A1),163.4,136.1,Small Sport Utility Vehicle 4WD,2024,5500,Solterra,,,EV,80 and 80 kW AC Synchronous,FJX,,0.0,
0.072,0.0,8.0,122,122.5,27.5143,113,113.1687,29.783,Rear-Wheel Drive,309,,650,Electricity,Electricity,10,104,103.53,32.5558,0,0,47484,0,30,Volkswagen,ID.4 Pro,0,100,291,0.0,0.0,0.0,0.0,Automatic (A1),175.0,147.9,Small Sport Utility Vehicle 2WD,2024,6000,ID.4,,,EV,209 kW AC 3-Phase,VGA,,0.0,
0.0791999999999999,0.0,8.0,108,108.22,31.1449,102,102.234,32.9685,All-Wheel Drive,308,,750,Electricity,Electricity,10,96,95.76,35.1974,0,0,47485,0,30,Volkswagen,ID.4 AWD Pro,0,100,263,0.0,0.0,0.0,0.0,Automatic (A1),154.6,136.8,Small Sport Utility Vehicle 4WD,2024,5500,ID.4,,,EV,105 and 209  kW AC 3-Phase,VGA,,0.0,
0.0791999999999999,0.0,8.0,108,108.22,31.1449,102,102.234,32.9685,All-Wheel Drive,306,,750,Electricity,Electricity,10,96,95.76,35.1974,0,0,47486,0,30,Volkswagen,ID.4 AWD Pro S,0,100,263,0.0,0.0,0.0,0.0,Automatic (A1),154.6,136.8,Small Sport Utility Vehicle 4WD,2024,5500,ID.4,,,EV,105 and 209  kW AC 3-Phase,VGA,,0.0,
0.108,0.0,15.0,79,78.765,42.7918,75,75.0811,44.8914,All-Wheel Drive,1,,1000,Electricity,Electricity,10,71,71.0213,47.4576,0,0,47487,0,0,Vinfast,VF 9 Eco,0,0,330,0.0,0.0,0.0,0.0,Automatic (A1),106.8,96.3,Special Purpose Vehicle 4WD,2024,4250,VF 9,,,EV,300 kW ACPM 3-Phase,VTP,,0.0,
0.1176,0.0,15.0,71,71.345,47.2423,69,68.6723,49.0809,All-Wheel Drive,2,,1100,Electricity,Electricity,10,66,65.6658,51.3281,0,0,47488,0,0,Vinfast,VF 9 Plus,0,0,291,0.0,0.0,0.0,0.0,Automatic (A1),100.5,92.5,Special Purpose Vehicle 4WD,2024,3750,VF 9,,,EV,260 kW ACPM 3-Phase,VTP,,0.0,
0.0936,0.0,11.0,94,93.87,35.906,87,87.2696,38.6225,All-Wheel Drive,722,,850,Electricity,Electricity,10,80,80.36,41.9425,0,0,47808,0,0,Acura,ZDX AWD,0,0,304,0.0,0.0,0.0,0.0,Automatic (A1),134.1,114.8,Standard Sport Utility Vehicle 2WD,2024,5000,ZDX,,,EV,155 and 200 kW ACPM,HNX,,0.0,
0.0887999999999999,0.0,11.0,96,96.25,35.0182,90,90.0302,37.4374,Rear-Wheel Drive,721,,850,Electricity,Electricity,10,83,83.44,40.3943,0,0,47809,0,0,Acura,ZDX RWD,0,0,313,0.0,0.0,0.0,0.0,Automatic (A1),137.5,119.2,Standard Sport Utility Vehicle 2WD,2024,5000,ZDX,,,EV,255 kW ACPM,HNX,,0.0,
0.0815999999999999,0.0,12.0,107,107.1265,31.4628,100,99.9253,33.7302,All-Wheel Drive,362,,750,Electricity,Electricity,10,92,92.3387,36.5015,0,0,47810,0,0,Audi,Q4 55 e-tron quattro,0,0,258,0.0,0.0,0.0,0.0,Automatic (A1),153.0378,131.9125,Standard Sport Utility Vehicle 4WD,2024,5500,Q4 e-tron,,,EV,80 and 150 kW Asynchron 3-Phase,VGA,,0.0,
