start_date,station_name,charging_time_hh_mm_ss,energy_kwh,address_1,address_2,city,state_province,zip_postal_code,fee,model_number,latitude,longitude,geopoint,location
2022-02-25T14:46:45Z,TOWN OF CARY / DT DECK P2 (2),06:32:33,41.147,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-25T13:31:25Z,TOWN OF CARY / BOND PARK BH,03:02:37,9.73,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-24T22:04:14Z,TOWN OF CARY / BOND PARK BH,00:43:53,2.67,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-24T17:36:50Z,TOWN OF CARY / BOND PARK BH,00:21:34,2.47,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-24T14:56:53Z,TOWN OF CARY / BOND PARK BH,01:07:04,4.257,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-23T01:58:10Z,TOWN OF CARY / TOWN HALL-PWH,00:48:48,2.474,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-22T21:15:10Z,TOWN OF CARY / DT DECK P2 (2),01:07:32,3.294,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-22T18:10:31Z,TOWN OF CARY / BOND PARK BH,00:18:22,2.197,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-22T16:10:02Z,TOWN OF CARY / DT DECK P2 (2),01:29:07,5.051,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-21T17:14:38Z,TOWN OF CARY / TOWN HALL-PWH,02:19:39,11.782,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-21T18:50:00Z,TOWN OF CARY / BOND PARK BH,01:14:36,9.082,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-21T14:24:59Z,TOWN OF CARY / BOND PARK BH,00:47:57,5.13,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-20T16:14:41Z,TOWN OF CARY / BOND PARK BH,00:41:55,4.435,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-19T20:46:55Z,TOWN OF CARY / DT DECK P2 (1),00:07:21,0.39,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-02-19T19:34:25Z,TOWN OF CARY / DT DECK P2 (1),00:58:06,6.101,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-02-19T16:18:58Z,TOWN OF CARY / DT DECK P2 (1),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-02-18T20:22:44Z,TOWN OF CARY / DT DECK P2 (2),00:32:15,3.365,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-18T17:08:07Z,TOWN OF CARY / BOND PARK BH,01:01:58,6.352,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-18T15:34:37Z,TOWN OF CARY / BOND PARK BH,00:47:21,5.096,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-18T02:26:29Z,TOWN OF CARY / DT DECK P2 (2),00:47:29,2.403,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-17T21:05:52Z,TOWN OF CARY / BOND PARK BH,02:27:43,7.72,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-17T18:40:55Z,TOWN OF CARY / TOWN HALL-PWH,02:49:27,16.029,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-17T15:23:51Z,TOWN OF CARY / BOND PARK BH,01:28:01,9.543,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-17T00:46:04Z,TOWN OF CARY / DT DECK P2 (2),00:41:36,2.115,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-15T23:10:34Z,TOWN OF CARY / TOWN HALL-PWH,00:03:49,0.365,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-15T16:58:05Z,TOWN OF CARY / BOND PARK BH,02:49:46,9.536,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-15T18:55:28Z,TOWN OF CARY / BOND PARK BH,01:03:56,3.92,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-14T15:08:52Z,TOWN OF CARY / BOND PARK BH,01:10:25,4.124,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-13T20:53:37Z,TOWN OF CARY / DT DECK P3 WEST,00:43:50,4.269,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-12T16:20:33Z,TOWN OF CARY / BOND PARK BH,01:32:53,11.367,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-12T15:18:01Z,TOWN OF CARY / DT DECK P2 (2),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-11T16:50:11Z,TOWN OF CARY / BOND PARK BH,00:43:24,5.285,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-11T05:41:17Z,TOWN OF CARY / DT DECK P3 WEST,05:19:23,27.001,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-11T14:22:38Z,TOWN OF CARY / BOND PARK BH,00:32:46,2.064,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-11T01:41:39Z,TOWN OF CARY / DT DECK P2 (2),00:53:54,2.739,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-10T16:01:20Z,TOWN OF CARY / DT DECK P3 WEST,00:22:23,1.191,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-10T14:43:59Z,TOWN OF CARY / DT DECK P3 WEST,00:49:03,2.696,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-09T23:40:10Z,TOWN OF CARY / DT DECK P3 WEST,00:18:54,1.809,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-02-09T23:13:00Z,TOWN OF CARY / BOND PARK BH,01:02:55,7.528,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-08T15:07:11Z,TOWN OF CARY / TOWN HALL-PWH,00:38:59,3.987,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-07T13:05:06Z,TOWN OF CARY / BOND PARK BH,03:12:30,13.843,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-07T14:35:27Z,TOWN OF CARY / BOND PARK BH,00:39:15,2.406,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-06T18:32:33Z,TOWN OF CARY / BOND PARK BH,02:05:38,14.905,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-06T17:56:07Z,TOWN OF CARY / DT DECK P2 (1),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-02-05T23:27:27Z,TOWN OF CARY / TOWN HALL-PWH,01:46:00,10.911,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-05T21:29:12Z,TOWN OF CARY / TOWN HALL-PWH,01:05:54,3.338,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-05T21:08:17Z,TOWN OF CARY / BOND PARK BH,00:24:06,2.924,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-05T20:02:43Z,TOWN OF CARY / TOWN HALL-PWH,00:57:10,3.096,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-02-05T19:31:54Z,TOWN OF CARY / BOND PARK BH,01:05:06,6.298,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-05T18:50:38Z,TOWN OF CARY / BOND PARK BH,00:25:48,3.115,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-04T14:25:43Z,TOWN OF CARY / DT DECK P2 (1),09:32:16,55.51,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-02-04T22:55:03Z,TOWN OF CARY / DT DECK P2 (2),00:28:58,1.623,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-02-03T14:00:08Z,TOWN OF CARY / BOND PARK BH,00:55:07,6.507,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-02T21:06:57Z,TOWN OF CARY / BOND PARK BH,00:40:57,3.952,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-02-01T18:03:59Z,TOWN OF CARY / TOWN HALL-PWH,01:40:30,8.094,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-31T15:58:32Z,TOWN OF CARY / BOND PARK BH,03:26:20,11.983,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-29T14:13:28Z,TOWN OF CARY / TOWN HALL-PWH,05:08:16,31.987,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-27T22:48:21Z,TOWN OF CARY / TOWN HALL-PWH,01:09:33,7.307,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-31T16:39:50Z,TOWN OF CARY / BOND PARK BH,02:51:31,2.658,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-29T21:29:06Z,TOWN OF CARY / BOND PARK BH,00:19:41,2.27,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-31T18:42:40Z,TOWN OF CARY / DT DECK P2 (1),02:51:51,10.576,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-01-31T18:33:33Z,TOWN OF CARY / DT DECK P3 WEST,01:10:38,3.927,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-30T20:37:22Z,TOWN OF CARY / DT DECK P3 WEST,01:56:39,11.77,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-27T17:05:27Z,TOWN OF CARY / DT DECK P2 (2),01:39:32,5.617,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-01-27T14:10:53Z,TOWN OF CARY / DT DECK P2 (2),00:16:04,0.867,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-01-26T21:39:17Z,TOWN OF CARY / DT DECK P3 WEST,00:37:06,3.57,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-25T23:51:22Z,TOWN OF CARY / DT DECK P2 (2),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385),POINT(-78.779701 35.785385)
2022-01-25T22:21:30Z,TOWN OF CARY / BOND PARK BH,00:36:14,4.394,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-25T17:45:26Z,TOWN OF CARY / BOND PARK BH,01:06:30,2.398,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-25T16:07:00Z,TOWN OF CARY / BOND PARK BH,01:30:17,8.648,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-24T13:10:00Z,TOWN OF CARY / BOND PARK BH,01:34:43,5.537,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-23T14:18:45Z,TOWN OF CARY / DT DECK P3 WEST,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-22T22:07:41Z,TOWN OF CARY / TOWN HALL-PWH,00:46:46,2.38,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-18T14:45:47Z,TOWN OF CARY / DT DECK P2 (1),08:12:31,44.506,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446),POINT(-78.779411 35.785446)
2022-01-17T16:56:23Z,TOWN OF CARY / BOND PARK BH,04:13:43,12.075,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-15T19:04:02Z,TOWN OF CARY / TOWN HALL-PWH,01:07:29,6.872,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-15T19:29:14Z,TOWN OF CARY / DT DECK P3 WEST,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-15T17:06:01Z,TOWN OF CARY / DT DECK P3 WEST,01:43:08,9.981,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-15T15:50:30Z,TOWN OF CARY / BOND PARK BH,01:20:57,8.595,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-04T23:02:03Z,TOWN OF CARY / DT DECK P3 WEST,00:24:55,1.339,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282),POINT(-78.779282 35.785282)
2022-01-13T20:06:38Z,TOWN OF CARY / BOND PARK BH,00:26:27,3.182,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-13T16:24:13Z,TOWN OF CARY / DT DECK P4,01:01:36,3.443,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-12T22:57:55Z,TOWN OF CARY / DT DECK P4,01:19:13,8.19,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-12T18:00:38Z,TOWN OF CARY / BOND PARK BH,01:25:58,2.743,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-12T15:23:09Z,TOWN OF CARY / TOWN HALL-PWH,03:58:04,21.716,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-12T16:39:47Z,TOWN OF CARY / DT DECK P4,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-11T17:59:54Z,TOWN OF CARY / TOWN HALL-PWH,02:39:54,16.442,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-11T13:43:43Z,TOWN OF CARY / TOWN HALL-PWH,04:20:16,26.917,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-11T15:28:43Z,TOWN OF CARY / BOND PARK BH,01:02:14,7.557,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-10T14:45:47Z,TOWN OF CARY / BOND PARK BH,00:24:20,1.523,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-09T20:38:32Z,TOWN OF CARY / DT DECK P4,01:09:39,3.356,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-08T00:41:31Z,TOWN OF CARY / DT DECK P4,01:07:23,3.402,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-07T21:43:30Z,TOWN OF CARY / BOND PARK BH,00:48:02,1.474,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-06T23:58:27Z,TOWN OF CARY / TOWN HALL-PWH,00:38:21,3.876,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-06T17:10:34Z,TOWN OF CARY / BOND PARK BH,01:09:03,5.723,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-06T13:50:41Z,TOWN OF CARY / BOND PARK BH,00:32:40,3.825,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-05T22:04:03Z,TOWN OF CARY / DT DECK P4,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-05T17:42:01Z,TOWN OF CARY / BOND PARK BH,00:32:16,1.973,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-04T23:11:49Z,TOWN OF CARY / DT DECK P4,08:38:24,53.415,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203),POINT(-78.779366 35.783203)
2022-01-04T21:27:26Z,TOWN OF CARY / TOWN HALL-PWH,01:38:40,5.463,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215),POINT(-78.778816 35.789215)
2022-01-04T16:04:31Z,TOWN OF CARY / BOND PARK BH,04:00:07,7.057,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-04T19:35:26Z,TOWN OF CARY / BOND PARK BH,01:24:07,4.91,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-03T17:44:22Z,TOWN OF CARY / BOND PARK BH,01:48:35,11.774,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-03T14:47:36Z,TOWN OF CARY / BOND PARK BH,01:14:14,9.008,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-02T19:20:17Z,TOWN OF CARY / BOND PARK BH,02:37:12,8.761,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
2022-01-01T20:00:52Z,TOWN OF CARY / BOND PARK BH,00:56:24,6.088,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303),POINT(-78.825554 35.781303)
