start_date,station_na,charging_t,energy_kwh,address_1,address_2,city,state_prov,zip_postal,fee,model_numb,latitude,longitude,location
2022-01-27T17:10:28Z,TOWN OF CARY / BOND PARK BH,0:27:43,3.128,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-02-01T17:00:01Z,TOWN OF CARY / BOND PARK BH,2:36:36,7.694,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-02-01T13:07:22Z,TOWN OF CARY / TOWN HALL-PWH,3:44:22,4.589,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-01-31T17:19:51Z,TOWN OF CARY / TOWN HALL-PWH,1:07:58,3.766,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-01-31T14:27:46Z,TOWN OF CARY / BOND PARK BH,1:46:12,12.801,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-28T18:21:36Z,TOWN OF CARY / BOND PARK BH,1:37:20,4.72,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-27T15:45:08Z,TOWN OF CARY / BOND PARK BH,0:47:38,2.389,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-27T14:36:40Z,TOWN OF CARY / BOND PARK BH,0:51:23,3.235,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-02-01T17:16:02Z,TOWN OF CARY / DT DECK P2 (1),1:49:10,6.274,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-01-30T20:33:11Z,TOWN OF CARY / DT DECK P3 WEST,0:24:30,2.386,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.7792820000 35.7852820000)
2022-01-29T15:47:44Z,TOWN OF CARY / DT DECK P3 WEST,1:01:19,4.396,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.7792820000 35.7852820000)
2022-01-25T23:51:58Z,TOWN OF CARY / TOWN HALL-PWH,6:56:21,36.591,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-01-25T14:18:35Z,TOWN OF CARY / BOND PARK BH,4:50:19,35.365,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-25T13:35:58Z,TOWN OF CARY / TOWN HALL-PWH,1:33:58,4.604,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-01-25T15:52:42Z,TOWN OF CARY / DT DECK P2 (2),0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-01-24T19:20:24Z,TOWN OF CARY / DT DECK P3 WEST,1:25:59,7.636,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.7792820000 35.7852820000)
2022-01-24T20:23:10Z,TOWN OF CARY / BOND PARK BH,0:21:36,2.608,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-23T21:13:14Z,TOWN OF CARY / BOND PARK BH,6:28:18,36.951,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-23T21:01:04Z,TOWN OF CARY / DT DECK P2 (1),2:07:00,6.908,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.7794110000 35.7854460000)
2022-01-23T20:32:32Z,TOWN OF CARY / DT DECK P3 WEST,0:01:40,0.155,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.7792820000 35.7852820000)
2022-01-21T05:21:22Z,TOWN OF CARY / DT DECK P4,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-01-20T13:57:07Z,TOWN OF CARY / BOND PARK BH,0:41:40,4.9,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-19T22:37:27Z,TOWN OF CARY / BOND PARK BH,0:17:59,2.135,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-19T22:32:50Z,TOWN OF CARY / BOND PARK BH,0:02:32,0.292,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-19T17:51:36Z,TOWN OF CARY / BOND PARK BH,1:04:22,2.832,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-19T17:20:51Z,TOWN OF CARY / BOND PARK BH,0:31:56,3.666,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-19T01:20:47Z,TOWN OF CARY / DT DECK P3 WEST,0:52:18,2.637,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.7792820000 35.7852820000)
2022-01-18T23:46:41Z,TOWN OF CARY / DT DECK P3 WEST,0:11:31,1.122,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.7792820000 35.7852820000)
2022-01-18T22:53:43Z,TOWN OF CARY / DT DECK P3 WEST,0:51:25,5.071,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.7792820000 35.7852820000)
2022-01-16T19:37:39Z,TOWN OF CARY / DT DECK P3 WEST,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.7792820000 35.7852820000)
2022-01-15T21:20:53Z,TOWN OF CARY / BOND PARK BH,1:02:05,7.569,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-15T17:19:33Z,TOWN OF CARY / BOND PARK BH,2:30:33,18.344,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-15T14:27:34Z,TOWN OF CARY / TOWN HALL-PWH,0:52:08,5.162,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-01-15T14:05:42Z,TOWN OF CARY / TOWN HALL-PWH,0:48:03,2.725,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-01-15T00:54:19Z,TOWN OF CARY / TOWN HALL-PWH,0:46:13,3.666,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-01-14T16:07:28Z,TOWN OF CARY / DT DECK P3 WEST,0:34:50,3.366,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.7792820000 35.7852820000)
2022-01-03T14:16:55Z,TOWN OF CARY / DT DECK P3 WEST,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.7792820000 35.7852820000)
2022-01-13T17:48:20Z,TOWN OF CARY / BOND PARK BH,3:22:37,9.602,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-13T01:47:01Z,TOWN OF CARY / DT DECK P4,6:06:17,32.565,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-01-13T01:44:48Z,TOWN OF CARY / DT DECK P4,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-01-12T22:51:56Z,TOWN OF CARY / DT DECK P4,0:00:00,0,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-01-12T19:56:51Z,TOWN OF CARY / DT DECK P4,0:34:10,3.362,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-01-12T16:41:53Z,TOWN OF CARY / DT DECK P4,0:23:28,1.215,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-01-11T00:27:36Z,TOWN OF CARY / DT DECK P4,2:58:12,9.876,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-01-11T01:34:25Z,TOWN OF CARY / TOWN HALL-PWH,1:09:12,6.987,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-01-10T19:29:14Z,TOWN OF CARY / BOND PARK BH,3:36:45,15.517,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-10T22:35:53Z,TOWN OF CARY / BOND PARK BH,0:34:25,4.084,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-09T21:29:25Z,TOWN OF CARY / BOND PARK BH,1:57:32,14.256,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-09T18:03:05Z,TOWN OF CARY / DT DECK P4,3:02:04,9.948,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-01-09T19:31:29Z,TOWN OF CARY / BOND PARK BH,1:33:09,11.327,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-09T19:32:26Z,TOWN OF CARY / DT DECK P4,0:16:49,1.654,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-01-09T18:30:11Z,TOWN OF CARY / BOND PARK BH,0:59:46,7.269,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-09T17:49:07Z,TOWN OF CARY / BOND PARK BH,0:39:08,2.234,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-08T21:26:54Z,TOWN OF CARY / TOWN HALL-PWH,1:06:09,3.661,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-01-06T18:48:46Z,TOWN OF CARY / BOND PARK BH,2:04:12,15.183,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-06T18:08:58Z,TOWN OF CARY / BOND PARK BH,2:08:46,15.717,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-06T14:01:39Z,TOWN OF CARY / BOND PARK BH,1:30:08,10.795,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-05T22:24:33Z,TOWN OF CARY / BOND PARK BH,0:58:11,7.025,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-05T22:07:40Z,TOWN OF CARY / BOND PARK BH,0:13:45,0.786,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-05T14:09:42Z,TOWN OF CARY / BOND PARK BH,2:31:52,18.584,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-04T01:05:21Z,TOWN OF CARY / DT DECK P4,1:04:20,3.251,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-01-01T21:51:29Z,TOWN OF CARY / BOND PARK BH,0:29:32,3.567,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-01T20:36:33Z,TOWN OF CARY / DT DECK P4,0:53:08,2.554,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-01-01T20:32:40Z,TOWN OF CARY / BOND PARK BH,0:40:21,4.799,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-01T19:10:33Z,TOWN OF CARY / BOND PARK BH,1:01:23,7.451,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-01T16:15:00Z,TOWN OF CARY / BOND PARK BH,1:39:55,12.155,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-01-01T12:52:34Z,TOWN OF CARY / BOND PARK BH,0:54:37,2.138,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-31T23:33:19Z,TOWN OF CARY / BOND PARK BH,0:36:24,4.426,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-31T22:45:39Z,TOWN OF CARY / BOND PARK BH,0:43:32,5.076,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-31T19:34:00Z,TOWN OF CARY / BOND PARK BH,1:02:49,6.789,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-31T16:23:55Z,TOWN OF CARY / BOND PARK BH,1:40:21,11.97,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-31T14:41:40Z,TOWN OF CARY / TOWN HALL-PWH,2:35:17,15.113,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-31T14:58:13Z,TOWN OF CARY / DT DECK P2 (2),1:28:31,4.587,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-31T13:24:08Z,TOWN OF CARY / BOND PARK BH,0:28:47,1.634,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-30T16:49:39Z,TOWN OF CARY / BOND PARK BH,1:22:00,2.047,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-29T21:36:59Z,TOWN OF CARY / BOND PARK BH,1:46:47,11.226,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-29T12:09:33Z,TOWN OF CARY / BOND PARK BH,1:40:39,12.116,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-28T21:08:01Z,TOWN OF CARY / DT DECK P2 (2),2:15:31,9.572,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-28T17:14:45Z,TOWN OF CARY / BOND PARK BH,0:57:05,3.601,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-28T15:44:39Z,TOWN OF CARY / BOND PARK BH,1:07:45,7.335,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-28T11:25:29Z,TOWN OF CARY / BOND PARK BH,1:47:00,11.562,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-28T00:50:38Z,TOWN OF CARY / TOWNOFCARY1,0:41:26,31.358,400 James Jackson Ave,,Cary,North Carolina,27513,0,CPE250C-500-CCS1-CHD,35.797245,-78.807556,POINT(-78.8075560000 35.7972450000)
2022-05-27T23:26:48Z,TOWN OF CARY / BOND PARK BH,1:15:27,8.853,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-27T16:05:30Z,TOWN OF CARY / BOND PARK BH,1:45:17,12.53,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-26T19:38:08Z,TOWN OF CARY / BOND PARK BH,0:28:04,3.353,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-26T17:15:13Z,TOWN OF CARY / BOND PARK BH,1:35:35,11.499,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-26T16:55:55Z,TOWN OF CARY / TOWN HALL-PWH,1:27:10,4.771,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-25T21:50:52Z,TOWN OF CARY / BOND PARK BH,0:00:00,0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-25T20:49:30Z,TOWN OF CARY / BOND PARK BH,0:42:25,2.463,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-25T20:29:38Z,TOWN OF CARY / DT DECK P2 (2),0:39:27,3.939,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-25T11:47:29Z,TOWN OF CARY / TOWN HALL-PWH,4:14:45,25.806,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-25T20:51:36Z,TOWN OF CARY / TOWNOFCARY1,0:00:00,0,400 James Jackson Ave,,Cary,North Carolina,27513,0,CPE250C-500-CCS1-CHD,35.797245,-78.807556,POINT(-78.8075560000 35.7972450000)
2022-05-25T18:19:30Z,TOWN OF CARY / TOWNOFCARY1,0:00:00,0,400 James Jackson Ave,,Cary,North Carolina,27513,0,CPE250C-500-CCS1-CHD,35.797245,-78.807556,POINT(-78.8075560000 35.7972450000)
2022-05-24T19:44:50Z,TOWN OF CARY / BOND PARK BH,0:26:53,3.258,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-24T17:00:40Z,TOWN OF CARY / BOND PARK BH,2:20:03,11.514,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-23T19:15:50Z,TOWN OF CARY / BOND PARK BH,0:46:46,5.046,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-23T12:30:23Z,TOWN OF CARY / TOWN HALL-PWH,4:09:25,24.094,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-23T18:36:44Z,TOWN OF CARY / DT DECK P4,0:18:51,1.932,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-05-23T13:45:47Z,TOWN OF CARY / DT DECK P2 (2),0:34:39,3.084,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-23T11:27:25Z,TOWN OF CARY / TOWN HALL-PWH,0:36:39,3.74,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-22T10:44:57Z,TOWN OF CARY / TOWN HALL-PWH,0:23:39,2.418,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-21T18:39:26Z,TOWN OF CARY / TOWN HALL-PWH,2:51:13,17.601,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-21T17:02:14Z,TOWN OF CARY / DT DECK P4,2:11:04,13.157,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-05-21T17:29:03Z,TOWN OF CARY / DT DECK P2 (2),1:43:54,7.844,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-21T15:01:45Z,TOWN OF CARY / DT DECK P2 (2),1:18:56,3.283,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-20T23:14:39Z,TOWN OF CARY / DT DECK P2 (2),0:49:28,4.832,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-20T22:30:09Z,TOWN OF CARY / TOWN HALL-PWH,0:43:52,3.934,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-20T20:03:06Z,TOWN OF CARY / DT DECK P2 (2),1:54:21,11.665,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-20T19:04:04Z,TOWN OF CARY / DT DECK P2 (2),0:27:56,2.804,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.7797010000 35.7853850000)
2022-05-19T20:32:13Z,TOWN OF CARY / BOND PARK BH,0:49:43,5.927,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-19T19:56:43Z,TOWN OF CARY / DT DECK P4,1:07:23,4.057,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-05-18T22:26:09Z,TOWN OF CARY / BOND PARK BH,0:44:23,2.602,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-18T13:33:41Z,TOWN OF CARY / BOND PARK BH,0:30:23,3.601,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-18T00:32:12Z,TOWN OF CARY / DT DECK P4,7:39:07,46.611,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.7793660000 35.7832030000)
2022-05-18T12:01:08Z,TOWN OF CARY / BOND PARK BH,2:06:58,7.426,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-17T21:32:50Z,TOWN OF CARY / BOND PARK BH,1:05:42,3.841,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.8255540000 35.7813030000)
2022-05-17T15:38:16Z,TOWN OF CARY / TOWN HALL-PWH,4:23:39,26.904,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
2022-05-17T14:20:34Z,TOWN OF CARY / TOWN HALL-PWH,1:52:23,11.44,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.7788160000 35.7892150000)
