,,Publish Date:01/07/2022,
,Trumps,,
,"TRLB04 - Vehicle by Postcode, Make and Body Type",,
,,,
,,,
"As at  Jul 1, 2022",,,
Owner PostCode,Vehicle Make,Vehicle Body Type,Count of Vehicle ROIDs
3000,FORD,UTILITY,4
3000,GWT,TRAILER,1
3000,HARLEY DAVIDSON,SOLO,1
3000,HERBY AG,TRAILER,1
3000,HOLDEN,STATION WAGON,1
3000,HOLDEN,UTILITY,4
3000,HONDA,INDUSTRIAL VEHICLE,14
3000,HONDA,SEDAN,1
3000,HONDA,SOLO,1
3000,HYUNDAI,SEDAN,2
3000,ISUZU,TRUCK,1
3000,ISUZU,UTILITY,1
3000,JCB,INDUSTRIAL VEHICLE,1
3000,JOHN DEERE,TRACTOR,5
3000,KAWASAKI,INDUSTRIAL VEHICLE,2
3000,KENWORTH,PRIME MOVER,2
3000,KENWORTH,TIPPER VEHICLE,1
3000,KIA,STATION WAGON,2
3000,KTM,SOLO,1
3000,KUBOTA,INDUSTRIAL VEHICLE,2
3000,LAND ROVER,STATION WAGON,1
3000,LUSTY,SEMI TRAILER,1
3000,MAZDA,SEDAN,3
3000,MAZDA,STATION WAGON,1
3000,MAZDA,UTILITY,4
3000,MERCEDES BENZ,VAN VEHICLE,1
3000,MG,SEDAN,1
3000,MIEGEL BROS,TANKER TRAILER,1
3000,MIEGEL BROS,TRAILER,1
3000,MITSUBISHI,UTILITY,2
3000,MODERN,TRAILER,9
3000,NEW HOLLAND,TRACTOR,6
3000,NISSAN,TRUCK,1
3000,NOT LISTED,INDUSTRIAL TRAILER,1
3000,NOT LISTED,INDUSTRIAL VEHICLE,7
3000,NOT LISTED,TRAILER,1
3000,SKODA,STATION WAGON,4
3000,TEFCO,TIPPER TRAILER,1
3000,TOWPAX,TRAILER,1
3000,TOYOTA,STATION WAGON,2
3000,TOYOTA,TRUCK,1
3000,TOYOTA,UTILITY,11
3000,VOLKSWAGEN,SEDAN,1
3000,WESTERN STAR,PRIME MOVER,1
3001,AIR RIDE,INDUSTRIAL TRAILER,2
3001,AIR RIDE,SEMI TRAILER,1
3001,ARROW,TRAILER,6
3001,ATA,TRAILER,1
3001,ATLAS COPCO,TRAILER,1
3001,B C TRAILER,TRAILER,1
3001,BEAVER,TRAILER,1
3001,BOBCAT,EARTH MOVING VEHICLE,3
3001,BOMAG,EARTH MOVING VEHICLE,1
3001,BOOMER,SEMI TRAILER,12
3001,BOOMER,TANKER TRAILER,1
3001,BOOMER,TRAILER,1
3001,BREINING,EARTH MOVING TRAILER,2
3001,BUILT TOUGH,TRAILER,1
3001,CASE,TRACTOR,3
3001,CATERPILLAR,EARTH MOVING VEHICLE,29
3001,CATERPILLAR,INDUSTRIAL VEHICLE,4
3001,COMBO IND,PIG TRAILER,3
3001,COMBO IND,TRAILER,4
3001,FORD,TRACTOR,1
3001,FORD,UTILITY,12
3001,FREIGHTER,DOLLY TRAILER,1
3001,FREIGHTMASTER,DOLLY TRAILER,2
3001,FRUEHAUF,SEMI TRAILER,2
3001,FUSO,TRUCK,5
3001,HINO,INDUSTRIAL VEHICLE,2
3001,HINO,PRIME MOVER,1
3001,HINO,TIPPER VEHICLE,1
3001,HINO,TRUCK,5
3001,HITACHI,EARTH MOVING VEHICLE,4
3001,HOCKNEY ALCAN,TANKER TRAILER,1
3001,HOLDEN,STATION WAGON,1
3001,HOLDEN,UTILITY,3
3001,HOLMWOOD,TANKER TRAILER,4
3001,HYUNDAI,SEDAN,1
3001,HYUNDAI,STATION WAGON,3
3001,ISUZU,TIPPER VEHICLE,1
3001,ISUZU,TRUCK,56
3001,IVECO,TRUCK,1
3001,J G SCHULZ,PIG TRAILER,2
3001,JCB,EARTH MOVING VEHICLE,4
3001,JOHN DEERE,TRACTOR,4
3001,KENWORTH,PRIME MOVER,1
3001,KESSNER,TRAILER,4
3001,KIA,STATION WAGON,3
3001,KOMATSU,EARTH MOVING VEHICLE,1
3001,KUBOTA,MOWER VEHICLE,1
3001,LIBERTY FREIGHTMORE,DOLLY TRAILER,1
3001,LIGHTBURN,INDUSTRIAL TRAILER,1
3001,MACK,PRIME MOVER,1
3001,MASSEY FERGUSON,TRACTOR,1
3001,MAXITRANS,SEMI TRAILER,1
3001,MAZDA,UTILITY,1
3001,MERCEDES BENZ,PRIME MOVER,1
3001,MERCEDES BENZ,TRUCK,2
3001,MIEGEL BROS,TIPPER TRAILER,1
3001,MITSUBISHI,TANKER VEHICLE,1
3001,MITSUBISHI,TIPPER VEHICLE,3
3001,MITSUBISHI,TRUCK,17
3001,MODERN,TRAILER,30
3001,NEW HOLLAND,TRACTOR,3
3001,NISSAN,STATION WAGON,1
3001,NISSAN,TANKER VEHICLE,1
3001,NISSAN,TRUCK,2
3001,NISSAN,UTILITY,2
3001,NOT LISTED,CARAVAN,1
3001,NOT LISTED,DOG TRAILER,14
3001,NOT LISTED,DOLLY TRAILER,3
3001,NOT LISTED,EARTH MOVING TRAILER,2
3001,NOT LISTED,EARTH MOVING VEHICLE,6
3001,NOT LISTED,FORK-LIFT,3
3001,NOT LISTED,INDUSTRIAL TRAILER,4
3001,NOT LISTED,INDUSTRIAL VEHICLE,32
3001,NOT LISTED,NOT RECORDED-COMM TRL,1
3001,NOT LISTED,PIG TRAILER,8
3001,NOT LISTED,SEMI TRAILER,2
3001,NOT LISTED,TANKER TRAILER,4
3001,NOT LISTED,TRAILER,11
3001,OLYMPIC,TRAILER,3
3001,PBL,TRAILER,1
3001,PG&A DESIGN,DOLLY TRAILER,5
3001,PREMIER,TRAILER,1
3001,QME,INDUSTRIAL TRAILER,1
3001,ROGERS,PIG TRAILER,2
3001,ROGERS,TRAILER,1
3001,ROUTLEFF,TRAILER,1
3001,SCANIA,PRIME MOVER,1
3001,SCANIA,SPRAY TANKER VEHICLE,1
3001,SCANIA,TANKER VEHICLE,1
3001,SCANIA,TIPPER VEHICLE,2
3001,SCANIA,TRUCK,13
3001,SCHAEFER TRAILERS,TRAILER,3
3001,STERLING,TIPPER VEHICLE,1
3001,SUBARU,STATION WAGON,1
3001,TIEMAN,TANKER TRAILER,2
3001,TIEMAN IND,TANKER TRAILER,3
3001,TOYOTA,FORK-LIFT,2
3001,TOYOTA,SEDAN,2
3001,TOYOTA,STATION WAGON,12
3001,TOYOTA,TRUCK,2
3001,TOYOTA,UTILITY,34
3001,TOYOTA,VAN VEHICLE,3
3001,TREG,TRAILER,1
3001,VERMEER,INDUSTRIAL TRAILER,1
3001,VOLVO,TANKER VEHICLE,1
3001,VOLVO,TIPPER VEHICLE,2
3001,VOLVO,TRUCK,7
3002,FORD,STATION WAGON,1
3002,HYUNDAI,STATION WAGON,1
3002,KIA,SEDAN,1
3003,IVECO,VAN VEHICLE,1
3003,KIA,SEDAN,1
3003,MAZDA,SEDAN,2
3003,TOYOTA,STATION WAGON,1
3003,TOYOTA,UTILITY,1
3004,BMW,SEDAN,2
3004,CROWN,FORK-LIFT,1
3004,FORD,UTILITY,1
3004,HOLDEN,SEDAN,2
3004,HOLDEN,STATION WAGON,2
3004,HOMEMADE,TRAILER,1
3004,JEEP,STATION WAGON,1
3004,KESSNER,TRAILER,1
3004,LEXUS,STATION WAGON,1
3004,MERCEDES BENZ,CHAUFFEURED VEHICLE,1
3004,MERCEDES BENZ,STATION WAGON,3
3004,MERCEDES BENZ,VAN VEHICLE,4
3004,MINLATON ENGINEER,TRAILER,1
3004,MITSUBISHI,SEDAN,1
3004,MITSUBISHI,TRUCK,1
3004,MITSUBISHI,UTILITY,1
3004,MODERN,TRAILER,7
3004,NEW HOLLAND,TRACTOR,1
3004,NISSAN,FORK-LIFT,1
3004,NISSAN,STATION WAGON,7
3004,NOT LISTED,FORK-LIFT,2
3004,NOT LISTED,INDUSTRIAL TRAILER,1
3004,NOT LISTED,TRAILER,8
3004,PREMIER,TRAILER,1
3004,SA TRAILERS,TRAILER,1
3004,SUZUKI,STATION WAGON,1
3004,TOWPAX,TRAILER,1
3004,TOYOTA,SEDAN,3
3004,TOYOTA,TRUCK,1
3004,TOYOTA,UTILITY,21
3004,TRAILERCO,TRAILER,1
3004,UNITED,TIPPER TRAILER,1
3004,UNITED,TRAILER,2
3004,VOLKSWAGEN,SEDAN,3
3004,VOLKSWAGEN,STATION WAGON,1
3004,VOLKSWAGEN,UTILITY,4
3004,VOLKSWAGEN,VAN VEHICLE,2
3006,AUDI,SEDAN,2
3006,BASIC TRAILERS,TRAILER,1
3006,BMW,SEDAN,2
3006,FORD,SEDAN,1
3006,FORD,UTILITY,1
3006,GREAT WALL,UTILITY,1
3006,HONDA,SEDAN,1
3006,HYUNDAI,SEDAN,1
3006,HYUNDAI,STATION WAGON,1
3006,LDV,STATION WAGON,1
3006,MAZDA,STATION WAGON,1
3006,MAZDA,UTILITY,1
3006,MERCEDES BENZ,STATION WAGON,1
3006,NISSAN,UTILITY,1
3006,NOT LISTED,GOLF BUGGY,1
3006,NOT LISTED,TRAILER,1
3006,TOYOTA,SEDAN,2
3006,TOYOTA,UTILITY,3
3006,TREG,TRAILER,1
3006,VOLKSWAGEN,SEDAN,1
3008,ARROW,TRAILER,2
3008,BARKER,DOLLY TRAILER,1
3008,BARKER,SEMI TRAILER,2
3008,BARRY STOODLEY,DOLLY TRAILER,2
3008,BARRY STOODLEY,LOW LOADER DOLLY,2
3008,BARRY STOODLEY,SEMI TRAILER,4
3008,BARRY STOODLEY,TIPPER TRAILER,4
3008,BARRY STOODLEY,TRAILER,1
3008,BASIC TRAILERS,TRAILER,3
3008,BOOMER,LEAD TRAILER,20
3008,BOOMER,SEMI TRAILER,33
3008,BOOMER,TANKER TRAILER,4
3008,BYFORD,SEMI TRAILER,1
3008,CATERPILLAR,EARTH MOVING VEHICLE,2
3008,CATERPILLAR,FORK-LIFT,2
3008,CONVAIR,LEAD TRAILER,1
3008,CONVAIR,SEMI TRAILER,1
3008,CONVAIR,TANKER TRAILER,3
3008,CONVAIR,TRAILER,1
3008,DEAN TRAILERS,TRAILER,1
3008,FORD,UTILITY,9
3008,FREIGHTLINER,PRIME MOVER,1
3008,GENERAL TRANSP,DOLLY TRAILER,16
3008,GENERAL TRANSP,SEMI TRAILER,9
3008,GENERAL TRANSP,TIPPER TRAILER,11
3008,GENERAL TRANSP,TRAILER,2
3008,GTE,DOLLY TRAILER,2
3008,GTE,SEMI TRAILER,3
3008,HITACHI,EARTH MOVING VEHICLE,1
3008,HOLDEN,TRUCK,1
3008,HOMEMADE,BOAT TRAILER,1
3008,HOMEMADE,TRAILER,6
3008,HONDA,SEDAN,1
3008,ISUZU,TRUCK,3
3008,ISUZU,UTILITY,3
3008,JCB,INDUSTRIAL VEHICLE,1
3008,KENWORTH,PRIME MOVER,80
3008,KOCKUMS,TANKER TRAILER,1
3008,MARSHALL,TRAILER,1
3008,MARSHALL LETHLEAN,SEMI TRAILER,3
3008,MAZDA,UTILITY,1
3008,MERCEDES BENZ,STATION WAGON,1
3008,MITSUBISHI,SEDAN,1
3008,MITSUBISHI,UTILITY,4
3008,MODERN,TRAILER,3
3008,NISSAN,SEDAN,1
3008,NISSAN,UTILITY,5
3008,NOT LISTED,DOLLY TRAILER,5
3008,NOT LISTED,EARTH MOVING VEHICLE,1
3008,NOT LISTED,FORK-LIFT,1
3008,NOT LISTED,INDUSTRIAL TRAILER,1
3008,NOT LISTED,LEAD TRAILER,5
3008,NOT LISTED,SEMI TRAILER,10
3008,NOT LISTED,TANKER TRAILER,3
3008,NOT LISTED,TRAILER,3
3008,PG&A DESIGN,DOLLY TRAILER,27
3008,PREMIER,TRAILER,2
3008,SOUTHERN CROSS,DOLLY TRAILER,3
3008,SOUTHERN CROSS,SEMI TRAILER,9
3008,TIEMAN,LEAD TRAILER,1
3008,TIEMAN,TANKER TRAILER,5
3008,TIEMAN IND,SEMI TRAILER,5
3008,TIEMAN IND,TANKER TRAILER,1
3008,TOYOTA,UTILITY,4
3008,TRANSP CONNECT,DOLLY TRAILER,3
3008,VERMEER,EARTH MOVING VEHICLE,1
3008,VOLKSWAGEN,UTILITY,1
3008,VOLVO,TRUCK,1
3008,WARTZ,TRAILER,1
3008,YANMAR,EARTH MOVING VEHICLE,1
3011,DODGE,TRUCK,1
3011,FORD,SEDAN,1
3011,HOLDEN,SEDAN,1
3011,ISUZU,VAN VEHICLE,1
3011,MERCEDES BENZ,STATION WAGON,1
3011,NISSAN,SEDAN,1
3011,SCANIA,TRUCK,1
3011,TOYOTA,STATION WAGON,1
3012,AUDI,SEDAN,1
3012,BMW,STATION WAGON,1
3012,DEAN TRAILERS,TRAILER,2
3012,FORD,STATION WAGON,1
3012,FORD,UTILITY,2
3012,HINO,TRUCK,2
3012,HOLDEN,STATION WAGON,1
3012,HOMEMADE,TRAILER,1
3012,HYUNDAI,SEDAN,1
3012,ISUZU,TRUCK,1
3012,LDV,VAN VEHICLE,2
3012,LEXUS,STATION WAGON,1
3012,MITSUBISHI,TRUCK,1
3012,MITSUBISHI,UTILITY,3
3012,MODERN,TRAILER,1
3012,RENAULT,STATION WAGON,1
3012,SUBARU,STATION WAGON,1
3012,TOYOTA,STATION WAGON,1
3012,TOYOTA,UTILITY,1
3013,FUSO,TRUCK,4
3013,HOLDEN,SEDAN,1
3013,HOLDEN,VAN VEHICLE,1
3013,MAZDA,STATION WAGON,1
3015,BMW,SOLO,1
3015,D A F,PRIME MOVER,2
3015,FORD,SEDAN,1
3015,FORD,UTILITY,1
3015,HOLMWOOD,TANKER TRAILER,3
3015,HOMEMADE,BOAT TRAILER,1
3015,KENWORTH,PRIME MOVER,3
3015,KESSNER,TRAILER,1
3015,KIA,SEDAN,1
3015,KOMATSU,FORK-LIFT,1
3015,MARSHALL LETHLEAN,SEMI TRAILER,1
3015,MARSHALL LETHLEAN,TANKER TRAILER,3
3015,MERCEDES BENZ,SEDAN,1
3015,MODERN,TRAILER,1
3015,NISSAN,UTILITY,2
3015,NOT LISTED,BOAT TRAILER,1
3015,TIEMAN,TANKER TRAILER,1
3015,TOYOTA,STATION WAGON,1
3015,TOYOTA,UTILITY,6
3015,TOYOTA,VAN VEHICLE,1
3015,VICTORIAN,TRAILER,1
3015,VOLVO,EARTH MOVING VEHICLE,2
3015,VOLVO,PRIME MOVER,1
3016,CHRYSLER,SEDAN,1
3016,DUNBIER,BOAT TRAILER,1
3016,FORD,UTILITY,1
3016,HUSQVARNA,SOLO,1
3016,JEEP,STATION WAGON,1
3016,MITSUBISHI,STATION WAGON,1
3016,NISSAN,SEDAN,1
3016,NOT LISTED,ANIMAL TRANSPORTER TRAILER,1
3016,TELWATER,BOAT TRAILER,1
3018,HOLDEN,UTILITY,2
3018,TOYOTA,UTILITY,2
3018,TOYOTA,VAN VEHICLE,1
3019,FORD,UTILITY,1
3020,CHRYSLER,SEDAN,1
3020,DAEWOO,SEDAN,1
3020,FORD,SEDAN,7
3020,FORD,STATION WAGON,1
3020,FORD,UTILITY,1
3020,FORD,VAN VEHICLE,1
3020,HINO,TRUCK,2
3020,HINO,UTILITY,1
3020,HOLDEN,SEDAN,3
3020,HOLDEN,STATION WAGON,1
3020,HONDA,SEDAN,2
3020,HONDA,STATION WAGON,2
3020,HYUNDAI,SEDAN,3
3020,ISUZU,TRUCK,1
3020,ISUZU,UTILITY,2
3020,KIA,CHAUFFEURED VEHICLE,1
3020,KIA,SEDAN,2
3020,MAZDA,SEDAN,3
3020,MERCEDES BENZ,VAN VEHICLE,2
3020,MITSUBISHI,SEDAN,6
3020,MITSUBISHI,UTILITY,1
3020,MODERN,TRAILER,1
3020,NISSAN,STATION WAGON,1
3020,NOT LISTED,TRAILER,1
3020,SUZUKI,SEDAN,1
3020,SUZUKI,STATION WAGON,1
3020,TOYOTA,SEDAN,7
3020,TOYOTA,STATION WAGON,3
3020,TOYOTA,UTILITY,2
3020,TOYOTA,VAN VEHICLE,4
3021,HOLDEN,STATION WAGON,1
3021,MITSUBISHI,SEDAN,1
3021,TOYOTA,VAN VEHICLE,1
3022,HOLDEN,STATION WAGON,1
3023,AUDI,SEDAN,1
3023,FORD,SEDAN,1
3023,FORD,UTILITY,3
3023,HINO,TRUCK,1
3023,HOLDEN,UTILITY,1
3023,ISUZU,UTILITY,14
3023,KIA,STATION WAGON,1
3023,MAZDA,UTILITY,12
3023,MERCEDES BENZ,UTILITY,1
3023,NISSAN,FORK-LIFT,1
3023,NISSAN,VAN VEHICLE,2
3023,NOT LISTED,FORK-LIFT,1
3023,TOYOTA,SEDAN,1
3023,TOYOTA,STATION WAGON,1
3024,AUDI,STATION WAGON,1
3024,FORD,STATION WAGON,1
3024,KIA,CHAUFFEURED VEHICLE,1
3024,NISSAN,STATION WAGON,1
3024,SUBARU,STATION WAGON,1
3024,TOYOTA,CHAUFFEURED VEHICLE,1
3024,TOYOTA,SEDAN,2
3024,TOYOTA,STATION WAGON,1
3024,VOLVO,STATION WAGON,1
3025,BARKER,SEMI TRAILER,3
3025,FORD,UTILITY,5
3025,FREIGHTLINER,TRUCK,1
3025,FUSO,TRUCK,2
3025,HINO,PRIME MOVER,1
3025,HINO,TRUCK,1
3025,HOLDEN,STATION WAGON,1
3025,HOLDEN,UTILITY,2
3025,HOMEMADE,TRAILER,1
3025,JCB,EARTH MOVING VEHICLE,2
3025,KENWORTH,PRIME MOVER,2
3025,KIA,STATION WAGON,3
3025,LEXUS,SEDAN,1
3025,LEXUS,STATION WAGON,2
3025,MAZDA,UTILITY,1
3025,MERCEDES BENZ,TRUCK,1
3025,MERCEDES BENZ,VAN VEHICLE,1
3025,MITSUBISHI,UTILITY,2
3025,MODERN,TRAILER,3
3025,NISSAN,UTILITY,1
3025,NOT LISTED,BOAT TRAILER,1
3025,NOT LISTED,FORK-LIFT,1
3025,NOT LISTED,PIG TRAILER,1
3025,NOT LISTED,SEMI TRAILER,1
3025,NOT LISTED,TRAILER,2
3025,SUBARU,STATION WAGON,1
3025,TOYOTA,SEDAN,25
3025,TOYOTA,STATION WAGON,57
3025,TOYOTA,UTILITY,6
3025,TOYOTA,VAN VEHICLE,3
3025,TRANSMECH,TRANSPORTER TRAILER,1
3025,TREG,TRAILER,1
3025,VOLVO,PRIME MOVER,1
3026,ASI,TRAILER,1
3026,AUSWIDE EQUIPMENT,TRAILER,1
3026,BOMAG,INDUSTRIAL VEHICLE,5
3026,FORD,UTILITY,12
3026,HINO,TRUCK,1
3026,HOLDEN,UTILITY,1
3026,HOMEMADE,TRAILER,1
3026,JLG,INDUSTRIAL TRAILER,4
3026,JLG,TRAILER,1
3026,MAZDA,UTILITY,3
3026,MIEGEL BROS,TRAILER,1
3026,MIEGEL ENGINEERING,TIPPER TRAILER,1
3026,MODERN,TRAILER,5
3026,NEW HOLLAND,TRACTOR,1
3026,NISSAN,FORK-LIFT,1
3026,NISSAN,TRUCK,1
3026,NISSAN,UTILITY,9
3026,NOT LISTED,BOAT TRAILER,1
3026,NOT LISTED,EARTH MOVING VEHICLE,2
3026,NOT LISTED,FORK-LIFT,1
3026,NOT LISTED,INDUSTRIAL VEHICLE,1
3026,NOT LISTED,TRAILER,3
3026,R V TRAILERS,TRAILER,2
3026,SUBARU,STATION WAGON,1
3026,SUZUKI,STATION WAGON,8
3026,TOYOTA,SEDAN,3
3026,TOYOTA,UTILITY,16
3026,UNITED,TRAILER,1
3026,YANMAR,EARTH MOVING VEHICLE,8
3027,FORD,SEDAN,1
3027,HYUNDAI,SEDAN,1
3027,OLYMPIC,TRAILER,1
3027,SKODA,SEDAN,1
3027,TOYOTA,STATION WAGON,1
3028,BARRY STOODLEY,DOG TRAILER,1
3028,D A F,PRIME MOVER,1
3028,FORD,STATION WAGON,2
3028,FORD,UTILITY,1
3028,HOLDEN,SEDAN,1
3028,HOLDEN,UTILITY,1
3028,KAWASAKI,SOLO,1
3028,MAZDA,TRUCK,1
3028,MIEGEL BROS,TRAILER,1
3028,MODERN,TRAILER,3
3028,NOT LISTED,TRAILER,1
3028,PRIME TRAILERS,PIG TRAILER,1
3028,SUZUKI,STATION WAGON,1
3028,TOYOTA,STATION WAGON,4
3028,TOYOTA,UTILITY,1
3029,AIR RIDE,DOG TRAILER,1
3029,ALDOM,DOLLY TRAILER,22
3029,ALDOM,SEMI TRAILER,22
3029,ARROW,TRAILER,2
3029,AUDI,STATION WAGON,1
3029,BOOMER,SEMI TRAILER,2
3029,BROONS,INDUSTRIAL TRAILER,4
3029,CATERPILLAR,EARTH MOVING VEHICLE,11
3029,COMBO IND,DOG TRAILER,4
3029,COMBO IND,PIG TRAILER,2
3029,COMBO IND,TRAILER,3
3029,EZI TOW,BOAT TRAILER,1
3029,FORD,SEDAN,1
3029,FORD,UTILITY,3
3029,FORD,VAN VEHICLE,3
3029,FREIGHTMASTER,DOLLY TRAILER,1
3029,FREIGHTMASTER,LOW LOADER DOLLY,1
3029,FUSO,TRUCK,5
3029,GREAT WALL,UTILITY,1
3029,HILDABUILT,TANKER TRAILER,5
3029,HINO,TIPPER VEHICLE,1
3029,HINO,TRUCK,4
3029,HOLDEN,UTILITY,10
3029,HOLDEN,VAN VEHICLE,2
3029,HOMEMADE,TRAILER,5
3029,HONDA,CHAUFFEURED VEHICLE,1
3029,HONDA,SEDAN,4
3029,HONDA,SOLO,1
3029,HYUNDAI,CHAUFFEURED VEHICLE,2
3029,HYUNDAI,SEDAN,1
3029,ISUZU,INDUSTRIAL VEHICLE,4
3029,ISUZU,TIPPER VEHICLE,19
3029,ISUZU,TRUCK,20
3029,ISUZU,UTILITY,104
3029,JEEP,STATION WAGON,1
3029,KOMATSU,EARTH MOVING VEHICLE,15
3029,LDV,VAN VEHICLE,1
3029,MANITOU,FORK-LIFT,1
3029,MAZDA,CHAUFFEURED VEHICLE,2
3029,MAZDA,SEDAN,2
3029,MAZDA,STATION WAGON,2
3029,MAZDA,UTILITY,1
3029,MERCEDES BENZ,PRIME MOVER,23
3029,MERCEDES BENZ,UTILITY,3
3029,MITSUBISHI,CHAUFFEURED VEHICLE,2
3029,MITSUBISHI,SEDAN,2
3029,MITSUBISHI,STATION WAGON,2
3029,MITSUBISHI,UTILITY,2
3029,MOORE,DOG TRAILER,7
3029,MOORE,TANKER TRAILER,4
3029,NISSAN,SEDAN,2
3029,NISSAN,UTILITY,2
3029,NOT LISTED,DOG TRAILER,7
3029,NOT LISTED,DOLLY TRAILER,4
3029,NOT LISTED,INDUSTRIAL TRAILER,5
3029,NOT LISTED,SEMI TRAILER,17
3029,NOT LISTED,TANKER TRAILER,2
3029,NOT LISTED,TRAILER,5
3029,PREMIER,TRAILER,5
3029,SUBARU,STATION WAGON,1
3029,SUZUKI,SEDAN,1
3029,TAG-ALONG,TRAILER,2
3029,THOMAS TRAILERS,TRAILER,4
3029,TOYOTA,CHAUFFEURED VEHICLE,13
3029,TOYOTA,SEDAN,10
3029,TOYOTA,STATION WAGON,2
3029,TOYOTA,UTILITY,15
3029,TOYOTA,VAN VEHICLE,2
3029,TREG,TRAILER,1
3029,UNITED,TRAILER,2
3029,VERMEER,INDUSTRIAL TRAILER,15
3029,VICTORIAN,TRAILER,1
3029,VOLMAAKT,DOLLY TRAILER,1
3029,VOLVO,PRIME MOVER,5
3029,WESTERN STAR,PRIME MOVER,4
3030,DODGE,STATION WAGON,1
3030,FORD,SEDAN,1
3030,FORD,UTILITY,1
3030,HOLDEN,SEDAN,2
3030,HOLDEN,STATION WAGON,5
3030,HOMEMADE,TRAILER,1
3030,HONDA,SEDAN,3
3030,ISUZU,TRUCK,2
3030,J & P,TRAILER,1
3030,MERCEDES BENZ,SEDAN,1
3030,MERCEDES BENZ,STATION WAGON,1
3030,MERCEDES BENZ,UTILITY,1
3030,MITSUBISHI,STATION WAGON,1
3030,MITSUBISHI,TRUCK,1
3030,MITSUBISHI,UTILITY,1
3030,NISSAN,STATION WAGON,3
3030,NOT LISTED,TRAILER,2
3030,RENAULT,STATION WAGON,1
3030,SUZUKI,SOLO,1
3030,TELWATER,BOAT TRAILER,1
3030,TOYOTA,SEDAN,1
3030,TOYOTA,STATION WAGON,1
3030,TOYOTA,UTILITY,1
3030,TOYOTA,VAN VEHICLE,1
3030,VOLKSWAGEN,SEDAN,1
3030,VOLKSWAGEN,VAN VEHICLE,2
3031,HOLDEN,SEDAN,2
3031,MAZDA,SEDAN,2
3031,MODERN,TRAILER,1
3031,NISSAN,UTILITY,1
3031,SUBARU,STATION WAGON,2
3031,TOYOTA,SEDAN,2
3032,HONDA,SOLO,1
3032,HYUNDAI,SEDAN,2
3032,KIA,STATION WAGON,1
3032,LAND ROVER,STATION WAGON,1
3032,LEXUS,STATION WAGON,1
3032,MITSUBISHI,STATION WAGON,1
3032,PORSCHE,SEDAN,1
3032,TOYOTA,SEDAN,3
3032,TOYOTA,STATION WAGON,1
3032,TOYOTA,VAN VEHICLE,1
3033,BMW,STATION WAGON,1
3033,FORD,UTILITY,2
3033,HOLDEN,UTILITY,1
3033,JCB,EARTH MOVING VEHICLE,2
3033,MAZDA,UTILITY,1
3033,MERCEDES BENZ,SEDAN,2
3033,NISSAN,UTILITY,2
3033,RAM,UTILITY,1
3033,RANGE ROVER,STATION WAGON,1
3033,TOYOTA,SEDAN,1
3037,GREAT WALL,UTILITY,1
3037,HOLDEN,SEDAN,2
3037,MAZDA,SEDAN,1
3037,TOYOTA,SEDAN,2
3038,DUNBIER,BOAT TRAILER,1
3038,HINO,TRUCK,1
3038,HOLDEN,SEDAN,1
3038,HOLDEN,UTILITY,1
3038,HOMEMADE,TRAILER,3
3038,KIA,STATION WAGON,1
3038,MITSUBISHI,SEDAN,1
3038,NOT LISTED,BOAT TRAILER,1
3038,TOYOTA,SEDAN,1
3038,TOYOTA,STATION WAGON,1
3039,FIAT,STATION WAGON,1
3039,FREIGHTLINER,TIPPER VEHICLE,1
3039,HERCULES,TIPPER TRAILER,1
3039,MAZDA,SEDAN,1
3039,TOYOTA,SEDAN,1
3039,TOYOTA,STATION WAGON,1
3040,AUDI,SEDAN,1
3040,HORSEMAN,ANIMAL TRANSPORTER TRAILER,2
3040,JAYCO,CARAVAN,1
3040,MAZDA,SEDAN,2
3040,MITSUBISHI,SEDAN,1
3040,PEUGEOT,SEDAN,1
3040,TOYOTA,UTILITY,1
3041,AUDI,STATION WAGON,1
3041,FORD,SEDAN,2
3041,HOLDEN,STATION WAGON,1
3041,MITSUBISHI,SEDAN,1
3041,TOYOTA,STATION WAGON,4
3041,TOYOTA,TRUCK,1
3041,TOYOTA,VAN VEHICLE,1
3042,BMW,STATION WAGON,1
3042,FORD,STATION WAGON,1
3042,FORD,VAN VEHICLE,1
3043,BMW,SEDAN,32
3043,BMW,STATION WAGON,20
3043,FORD,SEDAN,1
3043,FORD,STATION WAGON,28
3043,FORD,UTILITY,58
3043,FORD,VAN VEHICLE,2
3043,GREAT WALL,UTILITY,1
3043,HYUNDAI,SEDAN,2
3043,HYUNDAI,VAN VEHICLE,7
3043,ISUZU,TRUCK,7
3043,ISUZU,UTILITY,3
3043,IVECO,VAN VEHICLE,2
3043,KIA,STATION WAGON,17
3043,LDV,UTILITY,1
3043,LDV,VAN VEHICLE,1
3043,MERCEDES BENZ,UTILITY,1
3043,MG,STATION WAGON,50
3043,MITSUBISHI,BUS,1
3043,MITSUBISHI,STATION WAGON,103
3043,MITSUBISHI,TRUCK,2
3043,MITSUBISHI,UTILITY,26
3043,MORGAN,SEDAN,1
3043,NISSAN,SEDAN,1
3043,NISSAN,STATION WAGON,62
3043,NISSAN,UTILITY,3
3043,NOT LISTED,SWEEPER,1
3043,NOT LISTED,TRAILER,1
3043,PRIME TRAILERS,TRAILER,1
3043,RENAULT,STATION WAGON,20
3043,RENAULT,VAN VEHICLE,6
3043,SKODA,STATION WAGON,1
3043,SUZUKI,CHAUFFEURED VEHICLE,6
3043,SUZUKI,SEDAN,2
3043,TOYOTA,BUS,3
