start_date,station_name,charging_time_hh_mm_ss,energy_kwh,address_1,address_2,city,state_province,zip_postal_code,fee,model_number,latitude,longitude,geopoint
2022-03-31T23:55:44+00:00,TOWN OF CARY / DT DECK P2 (2),2:34:03,9.417,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-30T22:31:38+00:00,TOWN OF CARY / DT DECK P2 (2),1:23:33,8.708,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-30T17:09:49+00:00,TOWN OF CARY / BOND PARK BH,1:13:00,4.394,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-30T13:41:38+00:00,TOWN OF CARY / DT DECK P2 (2),1:14:07,6.926,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-30T13:15:23+00:00,TOWN OF CARY / BOND PARK BH,0:31:06,1.725,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-30T13:32:27+00:00,TOWN OF CARY / TOWN HALL-PWH,0:00:00,0,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-29T21:31:34+00:00,TOWN OF CARY / BOND PARK BH,0:11:05,1.213,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-29T15:54:48+00:00,TOWN OF CARY / DT DECK P2 (2),3:13:45,10.66,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-28T14:08:13+00:00,TOWN OF CARY / DT DECK P2 (2),5:39:42,34.995,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-28T20:25:01+00:00,TOWN OF CARY / BOND PARK BH,1:02:45,6.763,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-28T14:05:29+00:00,TOWN OF CARY / DT DECK P2 (2),1:18:36,6.707,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-28T13:15:21+00:00,TOWN OF CARY / DT DECK P2 (1),2:02:50,6.868,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-03-26T23:07:41+00:00,TOWN OF CARY / BOND PARK BH,0:48:37,5.845,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-26T20:11:37+00:00,TOWN OF CARY / DT DECK P2 (2),2:14:20,14.08,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-26T18:59:15+00:00,TOWN OF CARY / BOND PARK BH,0:30:19,3.274,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-26T13:14:34+00:00,TOWN OF CARY / BOND PARK BH,0:58:48,3.375,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-25T21:14:58+00:00,TOWN OF CARY / DT DECK P2 (1),2:38:52,10.225,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-03-24T21:28:28+00:00,TOWN OF CARY / TOWN HALL-PWH,0:43:00,2.551,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-22T20:20:29+00:00,TOWN OF CARY / TOWN HALL-PWH,0:45:16,4.612,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-21T17:44:46+00:00,TOWN OF CARY / BOND PARK BH,2:08:23,13.51,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-20T15:59:16+00:00,TOWN OF CARY / DT DECK P2 (1),2:55:11,9.003,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-03-20T19:45:25+00:00,TOWN OF CARY / BOND PARK BH,3:06:43,9.944,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-20T19:22:07+00:00,TOWN OF CARY / BOND PARK BH,3:45:26,26.489,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-20T16:54:12+00:00,TOWN OF CARY / DT DECK P2 (2),0:41:35,4.312,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-19T15:32:59+00:00,TOWN OF CARY / DT DECK P2 (2),3:41:14,22.694,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-19T23:26:32+00:00,TOWN OF CARY / TOWN HALL-PWH,0:48:12,2.419,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-19T20:11:40+00:00,TOWN OF CARY / BOND PARK BH,1:27:31,10.183,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-19T20:03:29+00:00,TOWN OF CARY / TOWN HALL-PWH,0:49:29,2.575,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-19T17:27:50+00:00,TOWN OF CARY / BOND PARK BH,2:31:37,8.591,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-19T16:40:52+00:00,TOWN OF CARY / BOND PARK BH,2:49:47,20.477,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-18T17:40:20+00:00,TOWN OF CARY / BOND PARK BH,1:49:40,9.762,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-18T16:19:49+00:00,TOWN OF CARY / BOND PARK BH,0:20:57,2.526,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-18T13:01:00+00:00,TOWN OF CARY / BOND PARK BH,1:56:53,14.086,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-17T20:41:00+00:00,TOWN OF CARY / DT DECK P2 (1),0:21:53,1.189,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-03-17T15:52:47+00:00,TOWN OF CARY / TOWN HALL-PWH,4:30:11,26.941,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-17T15:55:36+00:00,TOWN OF CARY / TOWN HALL-PWH,1:29:35,4.248,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-17T13:29:15+00:00,TOWN OF CARY / BOND PARK BH,0:30:07,1.711,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-16T16:42:15+00:00,TOWN OF CARY / BOND PARK BH,3:22:10,10.015,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-16T15:01:53+00:00,TOWN OF CARY / TOWN HALL-PWH,3:17:57,19.621,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-15T20:24:51+00:00,TOWN OF CARY / BOND PARK BH,1:50:44,4.931,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-15T21:19:33+00:00,TOWN OF CARY / BOND PARK BH,0:55:24,3.372,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-15T16:40:38+00:00,TOWN OF CARY / TOWN HALL-PWH,1:58:46,11.607,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-15T00:45:52+00:00,TOWN OF CARY / DT DECK P2 (1),1:05:10,6.685,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-03-14T23:26:40+00:00,TOWN OF CARY / BOND PARK BH,0:00:00,0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-14T12:12:52+00:00,TOWN OF CARY / TOWN HALL-PWH,1:52:49,4.547,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-14T14:29:21+00:00,TOWN OF CARY / BOND PARK BH,0:00:00,0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-13T18:14:46+00:00,TOWN OF CARY / BOND PARK BH,0:57:02,6.763,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-13T15:45:54+00:00,TOWN OF CARY / DT DECK P2 (2),2:05:32,13.172,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-12T13:34:27+00:00,TOWN OF CARY / TOWN HALL-PWH,0:33:11,1.867,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-11T22:53:52+00:00,TOWN OF CARY / BOND PARK BH,0:26:18,1.445,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-11T17:31:09+00:00,TOWN OF CARY / TOWN HALL-PWH,2:30:43,6.655,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-11T15:51:57+00:00,TOWN OF CARY / BOND PARK BH,1:22:52,7.521,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-11T02:06:13+00:00,TOWN OF CARY / TOWN HALL-PWH,10:54:05,47.741,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-11T02:29:07+00:00,TOWN OF CARY / DT DECK P2 (2),1:06:37,6.862,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-10T23:37:46+00:00,TOWN OF CARY / DT DECK P2 (2),2:39:35,8.429,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-10T20:41:42+00:00,TOWN OF CARY / BOND PARK BH,1:00:47,2.282,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-09T18:19:34+00:00,TOWN OF CARY / DT DECK P2 (2),4:00:00,9.517,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-09T14:48:32+00:00,TOWN OF CARY / BOND PARK BH,0:42:37,4.541,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-08T20:22:46+00:00,TOWN OF CARY / BOND PARK BH,1:09:05,7.379,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-07T20:26:46+00:00,TOWN OF CARY / TOWN HALL-PWH,2:26:01,14.825,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-07T21:51:59+00:00,TOWN OF CARY / BOND PARK BH,0:34:25,2.155,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-07T15:56:15+00:00,TOWN OF CARY / TOWN HALL-PWH,1:52:29,6.132,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-06T22:10:44+00:00,TOWN OF CARY / DT DECK P2 (1),0:38:49,2.119,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-03-06T19:50:39+00:00,TOWN OF CARY / DT DECK P2 (2),1:57:54,5.505,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-06T19:43:45+00:00,TOWN OF CARY / BOND PARK BH,0:41:48,4.494,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-06T00:00:11+00:00,TOWN OF CARY / BOND PARK BH,0:02:40,0.296,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-05T22:00:39+00:00,TOWN OF CARY / BOND PARK BH,1:10:11,8.632,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-05T20:07:46+00:00,TOWN OF CARY / BOND PARK BH,1:12:11,8.508,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-05T17:41:06+00:00,TOWN OF CARY / BOND PARK BH,0:29:38,3.451,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-05T15:02:53+00:00,TOWN OF CARY / BOND PARK BH,0:47:22,2.699,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-05T13:40:22+00:00,TOWN OF CARY / BOND PARK BH,1:06:14,7.252,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-04T21:53:39+00:00,TOWN OF CARY / BOND PARK BH,0:32:22,3.924,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-03T22:45:59+00:00,TOWN OF CARY / TOWN HALL-PWH,2:37:25,16.153,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-03T19:39:02+00:00,TOWN OF CARY / TOWN HALL-PWH,4:19:14,26.316,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-03T21:17:14+00:00,TOWN OF CARY / DT DECK P2 (2),1:16:47,4.886,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-03T17:37:49+00:00,TOWN OF CARY / TOWN HALL-PWH,1:58:06,6.616,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-03T16:20:10+00:00,TOWN OF CARY / DT DECK P2 (1),1:40:17,10.561,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-03-03T13:15:37+00:00,TOWN OF CARY / TOWN HALL-PWH,3:53:27,23.852,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-03-02T22:49:32+00:00,TOWN OF CARY / DT DECK P2 (2),0:44:43,4.592,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-03-02T16:46:43+00:00,TOWN OF CARY / BOND PARK BH,3:26:47,9.598,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-02T14:37:28+00:00,TOWN OF CARY / BOND PARK BH,1:36:58,10.071,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-01T20:55:53+00:00,TOWN OF CARY / BOND PARK BH,1:36:47,10.112,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-01T17:36:14+00:00,TOWN OF CARY / BOND PARK BH,0:20:00,2.28,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-03-01T02:03:37+00:00,TOWN OF CARY / DT DECK P2 (2),1:01:54,3.151,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-02-28T18:12:02+00:00,TOWN OF CARY / BOND PARK BH,3:36:07,13.715,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-27T17:01:26+00:00,TOWN OF CARY / TOWN HALL-PWH,4:32:44,28.09,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-02-27T14:23:31+00:00,TOWN OF CARY / BOND PARK BH,0:26:03,1.452,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-26T22:37:44+00:00,TOWN OF CARY / BOND PARK BH,0:52:17,5.61,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-26T22:05:54+00:00,TOWN OF CARY / DT DECK P2 (2),0:21:28,2.216,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-02-26T19:59:59+00:00,TOWN OF CARY / TOWN HALL-PWH,1:49:35,11.36,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-02-26T18:25:37+00:00,TOWN OF CARY / BOND PARK BH,0:27:47,3.281,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-26T02:07:03+00:00,TOWN OF CARY / TOWN HALL-PWH,1:13:22,3.708,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-02-25T19:43:57+00:00,TOWN OF CARY / TOWN HALL-PWH,2:12:54,12.334,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-02-25T14:37:20+00:00,TOWN OF CARY / TOWN HALL-PWH,3:08:00,16.887,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-02-24T14:25:18+00:00,TOWN OF CARY / DT DECK P2 (1),9:53:35,59.968,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785446,-78.779411,35.785446
2022-02-24T01:28:54+00:00,TOWN OF CARY / DT DECK P2 (2),0:49:40,2.526,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-02-23T23:03:58+00:00,TOWN OF CARY / DT DECK P2 (2),1:15:23,7.813,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-02-23T18:02:04+00:00,TOWN OF CARY / BOND PARK BH,2:08:56,14.033,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-23T15:59:29+00:00,TOWN OF CARY / TOWN HALL-PWH,2:11:00,7.243,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-02-23T13:14:36+00:00,TOWN OF CARY / BOND PARK BH,2:11:56,7.673,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-22T00:51:16+00:00,TOWN OF CARY / DT DECK P2 (2),0:54:35,2.765,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-02-21T21:51:45+00:00,TOWN OF CARY / BOND PARK BH,0:44:00,5.319,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-21T21:57:43+00:00,TOWN OF CARY / BOND PARK BH,0:20:35,0.759,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-21T19:39:57+00:00,TOWN OF CARY / BOND PARK BH,2:01:33,12.706,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-21T00:38:35+00:00,TOWN OF CARY / TOWN HALL-PWH,1:26:44,4.361,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-02-20T19:16:08+00:00,TOWN OF CARY / BOND PARK BH,0:14:08,1.557,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-20T13:55:09+00:00,TOWN OF CARY / BOND PARK BH,0:20:37,1.814,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-19T19:25:02+00:00,TOWN OF CARY / BOND PARK BH,0:37:45,3.958,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-19T17:33:42+00:00,TOWN OF CARY / BOND PARK BH,1:12:59,8.955,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-19T16:33:29+00:00,TOWN OF CARY / TOWN HALL-PWH,0:31:15,3.166,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-02-19T16:08:18+00:00,TOWN OF CARY / DT DECK P2 (2),0:04:25,0.244,113 Walnut St,,Cary,North Carolina,27511,0,CT4020-HD-GW,35.785385,-78.779701,35.785385
2022-02-19T13:51:13+00:00,TOWN OF CARY / TOWN HALL-PWH,0:36:08,2.049,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-02-18T20:29:17+00:00,TOWN OF CARY / TOWN HALL-PWH,1:16:56,6.804,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0,CT4020-HD-GW,35.789215,-78.778816,35.789215
2022-02-18T12:59:48+00:00,TOWN OF CARY / BOND PARK BH,1:01:47,3.925,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-18T12:27:21+00:00,TOWN OF CARY / BOND PARK BH,1:17:28,9.364,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-17T22:38:57+00:00,TOWN OF CARY / DT DECK P3 WEST,0:55:34,3.002,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-02-17T11:54:13+00:00,TOWN OF CARY / BOND PARK BH,0:28:23,1.8,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-17T00:14:22+00:00,TOWN OF CARY / BOND PARK BH,0:00:00,0,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-16T14:07:54+00:00,TOWN OF CARY / BOND PARK BH,2:26:20,17.945,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-16T13:24:55+00:00,TOWN OF CARY / BOND PARK BH,1:50:34,6.434,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-15T22:09:30+00:00,TOWN OF CARY / BOND PARK BH,1:28:41,5.185,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-15T14:00:17+00:00,TOWN OF CARY / BOND PARK BH,0:59:35,3.728,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-13T20:55:20+00:00,TOWN OF CARY / DT DECK P3 WEST,1:58:19,11.757,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-02-12T22:13:11+00:00,TOWN OF CARY / BOND PARK BH,0:49:15,5.43,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-12T18:19:59+00:00,TOWN OF CARY / DT DECK P3 WEST,2:22:09,14.034,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-02-11T21:02:50+00:00,TOWN OF CARY / DT DECK P3 WEST,0:28:50,2.811,113 Walnut St,,Cary,North Carolina,27511,0,CT4025-HD-GW,35.785282,-78.779282,35.785282
2022-02-12T16:18:31+00:00,TOWN OF CARY / BOND PARK BH,1:13:35,1.317,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-11T19:36:02+00:00,TOWN OF CARY / BOND PARK BH,3:34:27,9.401,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-11T14:59:29+00:00,TOWN OF CARY / BOND PARK BH,2:48:48,18.209,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-10T18:23:19+00:00,TOWN OF CARY / BOND PARK BH,3:53:56,11.68,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
2022-02-10T17:53:33+00:00,TOWN OF CARY / BOND PARK BH,1:12:31,3.494,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0,CT4020-HD-GW,35.781303,-78.825554,35.781303
