data_through_date,submitted_date,make,model,county,zip,ev_type,transaction_type,annual_ghg_emissions_reductions_mt_co2e,annual_petroleum_reductions_gallons,rebate_amount_usd
2020-02-29,2018-06-01,Honda,Clarity,Rockland,10901,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-18,Honda,Clarity,Nassau,11566,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-07,Honda,Clarity,Nassau,11577,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-06,Honda,Clarity,Suffolk,11718,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-07,Honda,Clarity,Kings,11208,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-13,Honda,Clarity,Chautauqua,14750,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-27,Honda,Clarity,Nassau,11803,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-09-05,Honda,Clarity,Otsego,13326,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-10-05,Honda,Clarity,Suffolk,11949,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-15,Honda,Clarity,Richmond,10310,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-13,Honda,Clarity,Kings,11230,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-07-14,Honda,Clarity,Westchester,10533,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-09-27,Honda,Clarity,Suffolk,11717,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-07-30,Honda,Clarity,Onondaga,13088,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-02,Honda,Clarity,Clinton,12901,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-19,Honda,Clarity,Albany,12203,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-11-27,Honda,Clarity,Dutchess,12571,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-02-26,Honda,Clarity,Rockland,10952,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-08,Honda,Clarity,Schenectady,12309,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-11-30,Honda,Clarity,Kings,11208,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-16,Honda,Clarity,Ontario,14424,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-02,Honda,Clarity,Queens,11691,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-24,Honda,Clarity,Kings,11210,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-28,Honda,Clarity,Erie,14150,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-09-26,Honda,Clarity,Onondaga,13104,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-03-27,Honda,Clarity,Suffolk,11787,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-19,Honda,Clarity,Kings,11236,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-19,Honda,Clarity,Suffolk,11743,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-08,Honda,Clarity,Rockland,10952,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-08,Honda,Clarity,Onondaga,13039,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-18,Honda,Clarity,Nassau,11520,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-27,Honda,Clarity,Nassau,11590,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-12-03,Honda,Clarity,Suffolk,11725,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-04-02,Honda,Clarity,Queens,11367,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-15,Honda,Clarity,Erie,14220,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-10,Honda,Clarity,Suffolk,11731,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-09,Honda,Clarity,New York,10019,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-27,Honda,Clarity,Ontario,14564,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-07-02,Honda,Clarity,Nassau,11598,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-02-25,Honda,Clarity,Saratoga,12831,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-03-11,Honda,Clarity,Erie,14224,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-12-17,Honda,Clarity,Suffolk,11731,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-04-03,Honda,Clarity,Rockland,10965,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-12-11,Honda,Clarity,Suffolk,11779,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-10-01,Honda,Clarity,Suffolk,11790,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-09-25,Honda,Clarity,Monroe,14514,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-06-27,Honda,Clarity,Niagara,14304,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-10-23,Honda,Clarity,Ulster,12528,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-06-03,Honda,Clarity,Onondaga,13066,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-02-28,Honda,Clarity,Erie,14221,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2017-12-27,Honda,Clarity,Putnam,12563,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2017-12-20,Honda,Clarity,Suffolk,11763,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-01-10,Honda,Clarity,Dutchess,12603,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-02-20,Honda,Clarity,Wayne,14519,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-10-22,Honda,Clarity,Chautauqua,14728,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-01-18,Honda,Clarity,Westchester,10591,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-01-10,Honda,Clarity,Putnam,10524,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-03-25,Honda,Clarity,Kings,11210,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-06-01,Honda,Clarity,Monroe,14534,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-02-15,Honda,Clarity,Saratoga,12065,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-03-05,Honda,Clarity,Yates,14580,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-09-19,Honda,Clarity,Nassau,11576,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-05-31,Honda,Clarity,Nassau,11753,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-10-02,Honda,Clarity,Saratoga,12019,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-28,Honda,Clarity,Erie,14072,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-04,Honda,Clarity,Kings,11230,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-05-04,Honda,Clarity,Onondaga,13206,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-09-18,Honda,Clarity,Monroe,14534,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-14,Honda,Clarity,Nassau,11572,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-15,Honda,Clarity,Rensselaer,12033,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-10-26,Honda,Clarity,Westchester,10804,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-01,Honda,Clarity,Nassau,11566,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-11,Honda,Clarity,Westchester,10801,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-05-14,Honda,Clarity,Suffolk,11747,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-12-05,Honda,Clarity,Nassau,11581,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-29,Honda,Clarity,Kings,11229,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-05-04,Honda,Clarity,Nassau,11561,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-15,Honda,Clarity,Richmond,11561,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-13,Honda,Clarity,Orange,10940,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-02,Honda,Clarity,Albany,12110,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-25,Honda,Clarity,Niagara,14174,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-05-24,Honda,Clarity,Suffolk,11725,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-03,Honda,Clarity,Nassau,11566,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-14,Honda,Clarity,Westchester,10514,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-29,Honda,Clarity,Suffolk,11702,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-09-12,Honda,Clarity,Kings,11229,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-16,Honda,Clarity,Suffolk,11961,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-06-26,Honda,Clarity,Westchester,10550,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-15,Honda,Clarity,Erie,14072,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-21,Honda,Clarity,Queens,11691,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-18,Honda,Clarity,Erie,14214,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-10-02,Honda,Clarity,Suffolk,11702,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-10,Honda,Clarity,Monroe,14464,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-11-26,Honda,Clarity,Nassau,11553,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-09,Honda,Clarity,Chemung,14905,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-24,Honda,Clarity,Suffolk,11729,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-07-12,Honda,Clarity,Orange,10919,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-01-12,Honda,Clarity,Schenectady,12303,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-10-03,Honda,Clarity,Westchester,10583,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-28,Honda,Clarity,Monroe,14534,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-03,Honda,Clarity,Nassau,11762,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-16,Honda,Clarity,Nassau,11572,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-28,Honda,Clarity,Kings,11235,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-12,Honda,Clarity,Suffolk,11784,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-28,Honda,Clarity,Monroe,14420,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-03,Honda,Clarity,Kings,11224,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-27,Honda,Clarity,Nassau,11570,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-06-27,Honda,Clarity,Nassau,11753,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-17,Honda,Clarity,Orange,10990,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-12-07,Honda,Clarity,Suffolk,11754,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-16,Honda,Clarity,Monroe,14559,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-09-03,Honda,Clarity,Putnam,10541,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-04,Honda,Clarity,Suffolk,11795,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-29,Honda,Clarity,Tompkins,14867,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-28,Honda,Clarity,Orange,10940,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-11-19,Honda,Clarity,Nassau,11021,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-12,Honda,Clarity,Westchester,10603,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-02,Honda,Clarity,Suffolk,11704,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-03-04,Honda,Clarity,Erie,14221,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-20,Honda,Clarity,Suffolk,11953,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-05,Honda,Clarity,Suffolk,11953,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-04,Honda,Clarity,Suffolk,11772,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-27,Honda,Clarity,Suffolk,11763,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-02,Honda,Clarity,Kings,11212,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-21,Honda,Clarity,Westchester,10536,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-04,Honda,Clarity,Dutchess,12601,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-26,Honda,Clarity,Monroe,14450,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-19,Honda,Clarity,Monroe,14580,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-14,Honda,Clarity,Albany,12047,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-21,Honda,Clarity,Monroe,14616,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-28,Honda,Clarity,Monroe,14622,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-29,Honda,Clarity,Niagara,14301,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-21,Honda,Clarity,Nassau,11552,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-23,Honda,Clarity,Suffolk,11741,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-24,Honda,Clarity,Kings,11229,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-19,Honda,Clarity,Westchester,10804,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-02-26,Honda,Clarity,Nassau,11598,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-17,Honda,Clarity,Suffolk,11779,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-29,Honda,Clarity,Westchester,10550,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-07-16,Honda,Clarity,Saratoga,12065,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-10-07,Honda,Clarity,Kings,11208,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-05-22,Honda,Clarity,Ulster,12401,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-05-13,Honda,Clarity,Otsego,13810,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-09-11,Honda,Clarity,Genesee,14482,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-02-08,Honda,Clarity,Tompkins,14850,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-03-27,Honda,Clarity,Saratoga,12866,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-01-10,Honda,Clarity,Suffolk,11970,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-03-10,Honda,Clarity,Warren,12804,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-04-05,Honda,Clarity,Albany,12205,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-05-14,Honda,Clarity,Suffolk,11743,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-02-27,Honda,Clarity,Suffolk,11951,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-18,Honda,Clarity,Westchester,10590,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-02-19,Honda,Clarity,Dutchess,12590,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-10-09,Honda,Clarity,Suffolk,11727,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-27,Honda,Clarity,Nassau,11797,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-04-20,Honda,Clarity,Rockland,10920,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-04-26,Honda,Clarity,Dutchess,12569,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-06-21,Honda,Clarity,Wayne,14519,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-11-06,Honda,Clarity,Kings,11219,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-28,Honda,Clarity,Kings,11224,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-30,Honda,Clarity,Queens,11415,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-10,Honda,Clarity,Suffolk,11741,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-02-19,Honda,Clarity,Erie,14221,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-20,Honda,Clarity,Kings,11204,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-05-17,Honda,Clarity,Westchester,10507,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-06-21,Honda,Clarity,Monroe,14612,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-09-17,Honda,Clarity,Dutchess,12570,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-06-28,Honda,Clarity,Nassau,11714,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-27,Honda,Clarity,Putnam,10541,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-10,Honda,Clarity,Richmond,10304,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-02,Honda,Clarity,Suffolk,11801,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-01,Honda,Clarity,Nassau,11753,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-12,Honda,Clarity,Kings,11207,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-07-23,Honda,Clarity,Suffolk,11782,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-17,Honda,Clarity,Ulster,12401,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-12-12,Honda,Clarity,Suffolk,11789,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-03-25,Honda,Clarity,Kings,11214,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-06-16,Honda,Clarity,Broome,13850,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-11-09,Honda,Clarity,Monroe,14612,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-02,Honda,Clarity,Suffolk,11763,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-09,Honda,Clarity,Richmond,10314,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-10,Honda,Clarity,Orange,10992,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-08-06,Honda,Clarity,Bronx,10469,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-31,Honda,Clarity,Richmond,10305,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-03-07,Honda,Clarity,Erie,14150,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-01,Honda,Clarity,Monroe,14617,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-26,Honda,Clarity,Rockland,10977,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-01,Honda,Clarity,Erie,14052,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-27,Honda,Clarity,Nassau,11576,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-27,Honda,Clarity,Orange,10918,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-02-27,Honda,Clarity,Queens,11362,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-14,Honda,Clarity,Nassau,11762,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-27,Honda,Clarity,Nassau,11565,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-24,Honda,Clarity,Erie,14051,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-15,Honda,Clarity,Queens,11367,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-27,Honda,Clarity,Nassau,11559,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-04,Honda,Clarity,Suffolk,11757,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-24,Honda,Clarity,Queens,11375,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-22,Honda,Clarity,Kings,11434,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-11-16,Honda,Clarity,Suffolk,11702,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-01-09,Honda,Clarity,Queens,11366,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-10-13,Honda,Clarity,Nassau,11030,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-27,Honda,Clarity,Oswego,13126,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-10-22,Honda,Clarity,Suffolk,11706,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-30,Honda,Clarity,Suffolk,11739,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-07-17,Honda,Clarity,Ontario,14425,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-08-07,Honda,Clarity,Niagara,14303,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-11-10,Honda,Clarity,Kings,11219,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-14,Honda,Clarity,Nassau,11762,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-02,Honda,Clarity,Niagara,14094,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-12,Honda,Clarity,Saratoga,12020,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-03-07,Honda,Clarity,Niagara,14094,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-26,Honda,Clarity,Warren,12804,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-09-25,Honda,Clarity,Monroe,14618,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-04-02,Honda,Clarity,Kings,11234,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-03-08,Honda,Clarity,Nassau,11552,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-30,Honda,Clarity,Nassau,11559,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-03,Honda,Clarity,Suffolk,11768,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-10,Honda,Clarity,Onondaga,13041,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-04-02,Honda,Clarity,Kings,11230,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-20,Honda,Clarity,Erie,14221,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-18,Honda,Clarity,Saratoga,12866,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-29,Honda,Clarity,Nassau,11791,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-17,Honda,Clarity,Erie,14221,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-31,Honda,Clarity,Suffolk,11778,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-05,Honda,Clarity,Onondaga,13203,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-10-24,Honda,Clarity,Suffolk,11780,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-11-01,Honda,Clarity,Niagara,14094,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-18,Honda,Clarity,Nassau,11756,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-30,Honda,Clarity,Putnam,10509,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-02-21,Honda,Clarity,Westchester,10706,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-02-13,Honda,Clarity,Albany,12186,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-02-27,Honda,Clarity,Suffolk,11741,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-02,Honda,Clarity,Oneida,13440,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-03-07,Honda,Clarity,Richmond,10305,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-04-02,Honda,Clarity,Queens,11367,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-03,Honda,Clarity,Erie,14150,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-02,Honda,Clarity,Suffolk,11955,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-29,Honda,Clarity,Monroe,14580,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-02-22,Honda,Clarity,Otsego,13348,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-01-15,Honda,Clarity,Suffolk,11706,PHEV,Lease,2.65,503.6,1700
2020-02-29,2019-05-21,Honda,Clarity,Nassau,11040,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-09-10,Honda,Clarity,Dutchess,12514,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-08-28,Honda,Clarity,Westchester,10598,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-05-28,Honda,Clarity,Orange,10990,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2019-09-10,Honda,Clarity,Albany,12209,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-01-30,Honda,Clarity,Broome,13760,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-02-15,Honda,Clarity,Nassau,11803,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-01-03,Honda,Clarity,Rockland,10968,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-02-21,Honda,Clarity,Suffolk,11778,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-31,Honda,Clarity,Kings,11234,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-12-13,Honda,Clarity,Richmond,10312,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-04-19,Honda,Clarity,Albany,12203,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-10-19,Honda,Clarity,Clinton,12944,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-04-20,Honda,Clarity,Westchester,10536,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-03,Honda,Clarity,Suffolk,11772,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-03-15,Honda,Clarity,Suffolk,11725,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-03-01,Honda,Clarity,Erie,14068,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-05-25,Honda,Clarity,Schenectady,12303,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-03-09,Honda,Clarity,Nassau,11576,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-10-22,Honda,Clarity,Saratoga,12866,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-09-17,Honda,Clarity,Montgomery,12010,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-05-22,Honda,Clarity,Erie,14052,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-08-03,Honda,Clarity,Kings,11234,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-04-12,Honda,Clarity,Rockland,10956,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-10-01,Honda,Clarity,Queens,11374,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-05-02,Honda,Clarity,Suffolk,11790,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-09-11,Honda,Clarity,Westchester,10547,PHEV,Lease,2.65,503.6,1700
2020-02-29,2018-08-06,Honda,Clarity,Nassau,11735,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-09-25,Honda,Clarity,Albany,12209,PHEV,Purchase,2.65,503.6,1700
2020-02-29,2018-05-04,Honda,Clarity,Suffolk,11743,PHEV,Purchase,2.65,503.6,1700
