location,start_date,station_name,charging_time_hh_mm_ss,energy_kwh,address_1,address_2,city,state_province,zip_postal_code,fee,model_number,latitude,longitude,location_2
POINT(-78.825554 35.781303),1645111431,TOWN OF CARY / BOND PARK BH,01:28:01,9.543,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1645058764,TOWN OF CARY / DT DECK P2 (2),00:41:36,2.115,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.778816 35.789215),1644966634,TOWN OF CARY / TOWN HALL-PWH,00:03:49,0.365,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1644944285,TOWN OF CARY / BOND PARK BH,02:49:46,9.536,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1644951328,TOWN OF CARY / BOND PARK BH,01:03:56,3.92,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1644851332,TOWN OF CARY / BOND PARK BH,01:10:25,4.124,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779282 35.785282),1644785617,TOWN OF CARY / DT DECK P3 WEST,00:43:50,4.269,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.825554 35.781303),1644682833,TOWN OF CARY / BOND PARK BH,01:32:53,11.367,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1644679081,TOWN OF CARY / DT DECK P2 (2),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1644598211,TOWN OF CARY / BOND PARK BH,00:43:24,5.285,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779282 35.785282),1644558077,TOWN OF CARY / DT DECK P3 WEST,05:19:23,27.001,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.825554 35.781303),1644589358,TOWN OF CARY / BOND PARK BH,00:32:46,2.064,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1644543699,TOWN OF CARY / DT DECK P2 (2),00:53:54,2.739,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.779282 35.785282),1644508880,TOWN OF CARY / DT DECK P3 WEST,00:22:23,1.191,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.779282 35.785282),1644504239,TOWN OF CARY / DT DECK P3 WEST,00:49:03,2.696,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.779282 35.785282),1644450010,TOWN OF CARY / DT DECK P3 WEST,00:18:54,1.809,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.825554 35.781303),1644448380,TOWN OF CARY / BOND PARK BH,01:02:55,7.528,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1644332831,TOWN OF CARY / TOWN HALL-PWH,00:38:59,3.987,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1644239106,TOWN OF CARY / BOND PARK BH,03:12:30,13.843,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1644244527,TOWN OF CARY / BOND PARK BH,00:39:15,2.406,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1644172353,TOWN OF CARY / BOND PARK BH,02:05:38,14.905,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1644170167,TOWN OF CARY / DT DECK P2 (1),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.778816 35.789215),1644103647,TOWN OF CARY / TOWN HALL-PWH,01:46:00,10.911,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1644096552,TOWN OF CARY / TOWN HALL-PWH,01:05:54,3.338,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1644095297,TOWN OF CARY / BOND PARK BH,00:24:06,2.924,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1644091363,TOWN OF CARY / TOWN HALL-PWH,00:57:10,3.096,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1644089514,TOWN OF CARY / BOND PARK BH,01:05:06,6.298,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1644087038,TOWN OF CARY / BOND PARK BH,00:25:48,3.115,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1643984743,TOWN OF CARY / DT DECK P2 (1),09:32:16,55.51,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.779701 35.785385),1644015303,TOWN OF CARY / DT DECK P2 (2),00:28:58,1.623,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1643896808,TOWN OF CARY / BOND PARK BH,00:55:07,6.507,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1643836017,TOWN OF CARY / BOND PARK BH,00:40:57,3.952,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1643738639,TOWN OF CARY / TOWN HALL-PWH,01:40:30,8.094,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1643644712,TOWN OF CARY / BOND PARK BH,03:26:20,11.983,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1643465608,TOWN OF CARY / TOWN HALL-PWH,05:08:16,31.987,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1643323701,TOWN OF CARY / TOWN HALL-PWH,01:09:33,7.307,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1643647190,TOWN OF CARY / BOND PARK BH,02:51:31,2.658,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1643491746,TOWN OF CARY / BOND PARK BH,00:19:41,2.27,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1643654560,TOWN OF CARY / DT DECK P2 (1),02:51:51,10.576,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.779282 35.785282),1643654013,TOWN OF CARY / DT DECK P3 WEST,01:10:38,3.927,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.779282 35.785282),1643575042,TOWN OF CARY / DT DECK P3 WEST,01:56:39,11.77,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.779701 35.785385),1643303127,TOWN OF CARY / DT DECK P2 (2),01:39:32,5.617,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.779701 35.785385),1643292653,TOWN OF CARY / DT DECK P2 (2),00:16:04,0.867,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.779282 35.785282),1643233157,TOWN OF CARY / DT DECK P3 WEST,00:37:06,3.57,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.779701 35.785385),1643154682,TOWN OF CARY / DT DECK P2 (2),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1643149290,TOWN OF CARY / BOND PARK BH,00:36:14,4.394,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1643132726,TOWN OF CARY / BOND PARK BH,01:06:30,2.398,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1643126820,TOWN OF CARY / BOND PARK BH,01:30:17,8.648,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1643029800,TOWN OF CARY / BOND PARK BH,01:34:43,5.537,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779282 35.785282),1642947525,TOWN OF CARY / DT DECK P3 WEST,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.778816 35.789215),1642889261,TOWN OF CARY / TOWN HALL-PWH,00:46:46,2.38,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779411 35.785446),1642517147,TOWN OF CARY / DT DECK P2 (1),08:12:31,44.506,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.825554 35.781303),1642438583,TOWN OF CARY / BOND PARK BH,04:13:43,12.075,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1642273442,TOWN OF CARY / TOWN HALL-PWH,01:07:29,6.872,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779282 35.785282),1642274954,TOWN OF CARY / DT DECK P3 WEST,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.779282 35.785282),1642266361,TOWN OF CARY / DT DECK P3 WEST,01:43:08,9.981,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.825554 35.781303),1642261830,TOWN OF CARY / BOND PARK BH,01:20:57,8.595,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779282 35.785282),1641337323,TOWN OF CARY / DT DECK P3 WEST,00:24:55,1.339,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.825554 35.781303),1642104398,TOWN OF CARY / BOND PARK BH,00:26:27,3.182,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779366 35.783203),1642091053,TOWN OF CARY / DT DECK P4,01:01:36,3.443,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203)
POINT(-78.779366 35.783203),1642028275,TOWN OF CARY / DT DECK P4,01:19:13,8.19,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203)
POINT(-78.825554 35.781303),1642010438,TOWN OF CARY / BOND PARK BH,01:25:58,2.743,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1642000989,TOWN OF CARY / TOWN HALL-PWH,03:58:04,21.716,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779366 35.783203),1642005587,TOWN OF CARY / DT DECK P4,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203)
POINT(-78.778816 35.789215),1641923994,TOWN OF CARY / TOWN HALL-PWH,02:39:54,16.442,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1641908623,TOWN OF CARY / TOWN HALL-PWH,04:20:16,26.917,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1641914923,TOWN OF CARY / BOND PARK BH,01:02:14,7.557,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1641825947,TOWN OF CARY / BOND PARK BH,00:24:20,1.523,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779366 35.783203),1641760712,TOWN OF CARY / DT DECK P4,01:09:39,3.356,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203)
POINT(-78.779366 35.783203),1641602491,TOWN OF CARY / DT DECK P4,01:07:23,3.402,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203)
POINT(-78.825554 35.781303),1641591810,TOWN OF CARY / BOND PARK BH,00:48:02,1.474,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1641513507,TOWN OF CARY / TOWN HALL-PWH,00:38:21,3.876,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1641489034,TOWN OF CARY / BOND PARK BH,01:09:03,5.723,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1641477041,TOWN OF CARY / BOND PARK BH,00:32:40,3.825,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779366 35.783203),1641420243,TOWN OF CARY / DT DECK P4,00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203)
POINT(-78.825554 35.781303),1641404521,TOWN OF CARY / BOND PARK BH,00:32:16,1.973,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779366 35.783203),1641337909,TOWN OF CARY / DT DECK P4,08:38:24,53.415,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.783203,-78.779366,POINT(-78.779366 35.783203)
POINT(-78.778816 35.789215),1641331646,TOWN OF CARY / TOWN HALL-PWH,01:38:40,5.463,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1641312271,TOWN OF CARY / BOND PARK BH,04:00:07,7.057,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1641324926,TOWN OF CARY / BOND PARK BH,01:24:07,4.91,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1641231862,TOWN OF CARY / BOND PARK BH,01:48:35,11.774,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1641221256,TOWN OF CARY / BOND PARK BH,01:14:14,9.008,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1641151217,TOWN OF CARY / BOND PARK BH,02:37:12,8.761,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1641067252,TOWN OF CARY / BOND PARK BH,00:56:24,6.088,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1641050538,TOWN OF CARY / BOND PARK BH,00:24:25,0.847,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1641047671,TOWN OF CARY / BOND PARK BH,00:50:52,1.995,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779282 35.785282),1643134062,TOWN OF CARY / DT DECK P3 WEST,02:34:46,15.47,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785282,-78.779282,POINT(-78.779282 35.785282)
POINT(-78.825554 35.781303),1648749856,TOWN OF CARY / BOND PARK BH,03:36:38,11.476,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1648750382,TOWN OF CARY / TOWN HALL-PWH,01:33:44,9.329,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1648678394,TOWN OF CARY / BOND PARK BH,00:59:21,7.099,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1648656415,TOWN OF CARY / TOWN HALL-PWH,02:44:57,15.277,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779701 35.785385),1648645723,TOWN OF CARY / DT DECK P2 (2),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1648588778,TOWN OF CARY / BOND PARK BH,01:40:17,8.136,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1648559416,TOWN OF CARY / BOND PARK BH,04:25:37,30.709,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.778816 35.789215),1648562364,TOWN OF CARY / TOWN HALL-PWH,01:33:55,9.495,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.779701 35.785385),1648504738,TOWN OF CARY / DT DECK P2 (2),00:01:32,0.001,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.778816 35.789215),1648472394,TOWN OF CARY / TOWN HALL-PWH,03:01:08,17.839,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.778816 35.789215),1648418134,TOWN OF CARY / TOWN HALL-PWH,01:09:47,7.209,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1648411832,TOWN OF CARY / BOND PARK BH,01:12:45,7.954,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1648401958,TOWN OF CARY / DT DECK P2 (2),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1648398704,TOWN OF CARY / BOND PARK BH,00:37:39,2.177,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1648318901,TOWN OF CARY / BOND PARK BH,00:47:47,5.858,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779411 35.785446),1648313586,TOWN OF CARY / DT DECK P2 (1),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4025-HD-GW,35.785446,-78.779411,POINT(-78.779411 35.785446)
POINT(-78.779701 35.785385),1648310920,TOWN OF CARY / DT DECK P2 (2),00:00:00,0.0,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.779701 35.785385),1648306982,TOWN OF CARY / DT DECK P2 (2),01:04:58,5.651,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.779701 35.785385),1648248758,TOWN OF CARY / DT DECK P2 (2),07:36:53,47.348,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1648245684,TOWN OF CARY / BOND PARK BH,00:38:35,4.641,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1648241723,TOWN OF CARY / DT DECK P2 (2),01:06:08,6.655,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.778816 35.789215),1648220887,TOWN OF CARY / TOWN HALL-PWH,01:58:34,10.698,228 Ambassador Loop,Page-Walker Hotel,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.789215,-78.778816,POINT(-78.778816 35.789215)
POINT(-78.825554 35.781303),1648224881,TOWN OF CARY / BOND PARK BH,00:28:21,1.48,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.825554 35.781303),1648215633,TOWN OF CARY / BOND PARK BH,00:27:39,1.56,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1648157906,TOWN OF CARY / DT DECK P2 (2),01:59:49,11.556,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.825554 35.781303),1648126565,TOWN OF CARY / BOND PARK BH,00:52:22,3.33,801 High House Road,Bond Park Boathouse,Cary,North Carolina,27513,0.0,CT4020-HD-GW,35.781303,-78.825554,POINT(-78.825554 35.781303)
POINT(-78.779701 35.785385),1648071720,TOWN OF CARY / DT DECK P2 (2),01:30:43,5.097,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
POINT(-78.779701 35.785385),1648049963,TOWN OF CARY / DT DECK P2 (2),00:36:59,3.694,113 Walnut St,,Cary,North Carolina,27511,0.0,CT4020-HD-GW,35.785385,-78.779701,POINT(-78.779701 35.785385)
