Predicted Charging Points,Country,State/City
3.913054852560667,Canada,Saint-Césaire
17.608746836523004,Canada,Saint-Côme--Linière
1.9565274262803336,Canada,Saint-Damase
5.869582278841001,Canada,Saint-Denis-sur-Richelieu
25.434856541644336,Canada,Saint-Eustache
13.695691983962336,Canada,Saint-Félicien
15.652219410242669,Canada,Saint-Félix-de-Valois
5.869582278841001,Canada,Saint-Gabriel
37.17402109932634,Canada,Saint-Georges
5.869582278841001,Canada,Saint-Germain-de-Grantham
3.913054852560667,Canada,Saint-Gédéon
3.913054852560667,Canada,Saint-Henri
7.826109705121334,Canada,Saint-Hippolyte
72.39151477237235,Canada,Saint-Hyacinthe
9.782637131401668,Canada,Saint-Jacques
1.9565274262803336,Canada,Saint-Jacques-le-Mineur
45.00013080444767,Canada,Saint-Jean-sur-Richelieu
5.869582278841001,Canada,Saint-Joseph-de-Beauce
15.652219410242669,Canada,Saint-Joseph-de-Coleraine
5.869582278841001,Canada,Saint-Joseph-du-Lac
33.260966246765676,Canada,Saint-Jérôme
95.86984388773635,Canada,Saint-Laurent
7.826109705121334,Canada,Saint-Lin-Laurentides
230.8702363010794,Canada,Saint-Léonard
15.652219410242669,Canada,Saint-Marc-des-Carrières
5.869582278841001,Canada,Saint-Michel-des-Saints
15.652219410242669,Canada,Saint-Pascal
1.9565274262803336,Canada,Saint-Philippe-de-La Prairie
7.826109705121334,Canada,Saint-Pie
5.869582278841001,Canada,Saint-Pie-V
27.39138396792467,Canada,Saint-Pierre-les-Becquets
7.826109705121334,Canada,Saint-Polycarpe
72.39151477237235,Canada,Saint-Raymond
13.695691983962336,Canada,Saint-Rémi
5.869582278841001,Canada,Saint-Rémi-de-Tingwick
5.869582278841001,Canada,Saint-Sauveur
3.913054852560667,Canada,Saint-Siméon
17.608746836523004,Canada,Saint-Tite
3.913054852560667,Canada,Saint-Zotique
9.782637131401668,Canada,Saint-Édouard
7.826109705121334,Canada,Sainte Catherine de la Jacques Cartier
15.652219410242669,Canada,Sainte-Adèle
25.434856541644336,Canada,Sainte-Agathe-des-Monts
11.739164557682003,Canada,Sainte-Anne-de-Bellevue
13.695691983962336,Canada,Sainte-Anne-des-Monts
5.869582278841001,Canada,Sainte-Anne-des-Plaines
15.652219410242669,Canada,Sainte-Béatrix
74.34804219865268,Canada,Sainte-Catherine
37.17402109932634,Canada,Sainte-Julie
11.739164557682003,Canada,Sainte-Julienne
13.695691983962336,Canada,Sainte-Marie
1.9565274262803336,Canada,Sainte-Marthe-sur-le-Lac
3.913054852560667,Canada,Sainte-Martine
5.869582278841001,Canada,Sainte-Sophie
15.652219410242669,Canada,Sainte-Thècle
39.13054852560667,Canada,Sainte-Thérèse
1.9565274262803336,Canada,Sainte-Élisabeth
27.39138396792467,Canada,Salaberry-de-Valleyfield
9.782637131401668,Canada,Salisbury
3.913054852560667,Canada,Salmo
19.565274262803335,Canada,Salmon Arm
35.21749367304601,Canada,Sarnia
68.47845991981168,Canada,Saskatoon
25.434856541644336,Canada,Sault Ste. Marie
46.95665823072801,Canada,Scarborough
21.52180168908367,Canada,Sechelt
7.826109705121334,Canada,Selkirk
7.826109705121334,Canada,Senneterre
19.565274262803335,Canada,Sept-Îles
7.826109705121334,Canada,Shannon
1.9565274262803336,Canada,Shaunavon
78.26109705121334,Canada,Shawinigan
1.9565274262803336,Canada,Shawville
3.913054852560667,Canada,Shediac
19.565274262803335,Canada,Shelburne
1.9565274262803336,Canada,Shellbrook
99.78289874029703,Canada,Sherbrooke
9.782637131401668,Canada,Sherwood Park
13.695691983962336,Canada,Shippagan
13.695691983962336,Canada,Sicamous
5.869582278841001,Canada,Silver Berry
19.565274262803335,Canada,Simcoe
3.913054852560667,Canada,Skatepark
3.913054852560667,Canada,Slave Lake
11.739164557682003,Canada,Smithers
1.9565274262803336,Canada,Smiths Falls
7.826109705121334,Canada,Smoky Lake
9.782637131401668,Canada,Sooke
19.565274262803335,Canada,Souris
7.826109705121334,Canada,South Huron
1.9565274262803336,Canada,South River
7.826109705121334,Canada,Sparwood
3.913054852560667,Canada,Spruce Grove
9.782637131401668,Canada,St-Jean-Port-Joli
41.08707595188701,Canada,St. Albert
72.39151477237235,Canada,St. Catharines
19.565274262803335,Canada,St. John's
31.304438820485338,Canada,St. Thomas
3.913054852560667,Canada,Steinbach
7.826109705121334,Canada,Stephenville
3.913054852560667,Canada,Stettler
5.869582278841001,Canada,Stonewall
1.9565274262803336,Canada,Stony Plain
25.434856541644336,Canada,Stratford
11.739164557682003,Canada,Strathmore
45.00013080444767,Canada,Summerland
52.82624050956901,Canada,Summerside
48.91318565700834,Canada,Surrey
9.782637131401668,Canada,Sussex
13.695691983962336,Canada,Sutton
1.9565274262803336,Canada,Swan River
15.652219410242669,Canada,Swift Current
9.782637131401668,Canada,Sydney
15.652219410242669,Canada,Sydney Mines
7.826109705121334,Canada,Taber
5.869582278841001,Canada,Temiskaming Shores
9.782637131401668,Canada,Terrace
50.86971308328867,Canada,Terrebonne
3.913054852560667,Canada,Thessalon
21.52180168908367,Canada,Thetford-Mines
62.608877640970675,Canada,Thorold
68.47845991981168,Canada,Thunder Bay
5.869582278841001,Canada,Thurso
11.739164557682003,Canada,Timmins
1.9565274262803336,Canada,Tobermory
33.260966246765676,Canada,Tofino
371.74021099326336,Canada,Toronto
3.913054852560667,Canada,Tracadie-Sheila
3.913054852560667,Canada,Trail
66.52193249353135,Canada,Trois-Rivières
29.347911394205006,Canada,Truro
5.869582278841001,Canada,Tumbler Ridge
7.826109705121334,Canada,Témiscaming
9.782637131401668,Canada,Ucluelet
3.913054852560667,Canada,Uxbridge
3.913054852560667,Canada,Val-David
1.9565274262803336,Canada,Val-Morin
33.260966246765676,Canada,Val-d'Or
13.695691983962336,Canada,Valcourt
11.739164557682003,Canada,Vallée-Jonction
158.47872152870704,Canada,Vancouver
13.695691983962336,Canada,Vanderhoof
17.608746836523004,Canada,Varennes
60.652350214690344,Canada,Vaudreuil-Dorion
64.56540506725102,Canada,Vaughan
5.869582278841001,Canada,Vegreville
13.695691983962336,Canada,Venise-en-Québec
5.869582278841001,Canada,Verchères
3.913054852560667,Canada,Vermilion
33.260966246765676,Canada,Vernon
131.08733756078234,Canada,Victoria
37.17402109932634,Canada,Victoriaville
13.695691983962336,Canada,Ville-Marie
9.782637131401668,Canada,Virden
3.913054852560667,Canada,Vulcan
1.9565274262803336,Canada,Wainwright
9.782637131401668,Canada,Wakefield
21.52180168908367,Canada,Walnut Grove
13.695691983962336,Canada,Walpole Island
1.9565274262803336,Canada,Warman
13.695691983962336,Canada,Warwick
1.9565274262803336,Canada,Wasaga Beach
174.1309409389497,Canada,Waterloo
3.913054852560667,Canada,Watrous
1.9565274262803336,Canada,Watson Lake
19.565274262803335,Canada,Welland
309.1313333522927,Canada,West End
21.52180168908367,Canada,West Kelowna
25.434856541644336,Canada,West Vancouver
3.913054852560667,Canada,Westlock
135.00039241334304,Canada,Westmount
3.913054852560667,Canada,Wetaskiwin
3.913054852560667,Canada,Weyburn
64.56540506725102,Canada,Whistler
50.86971308328867,Canada,White Rock
25.434856541644336,Canada,Whitehorse
3.913054852560667,Canada,Wild Rose
1.9565274262803336,Canada,Wilkie
13.695691983962336,Canada,Williams Lake
54.78276793584934,Canada,Willowdale
538.0450422270918,Canada,Windsor
5.869582278841001,Canada,Wingham
3.913054852560667,Canada,Winkler
125.21775528194135,Canada,Winnipeg
7.826109705121334,Canada,Wolfville
56.739295362129674,Canada,Woodstock
3.913054852560667,Canada,Wynyard
11.739164557682003,Canada,Yamachiche
11.739164557682003,Canada,Yarmouth
3.913054852560667,Canada,Yellowknife
1.9565274262803336,Canada,Yorkton
19.565274262803335,Canada,le Plateau
33771.72727272753,France,la Guingueta d'Ix
33771.72727272753,France,Équihen-Plage
6288.65036855049,Germany,Dierkow-Neu
4491.893120393208,Germany,Dierkow-West
1796.7572481572831,Germany,Elmenhorst
898.3786240786416,Germany,Kritzmow
4491.893120393208,Germany,Lambrechtshagen
2695.1358722359246,Germany,Nienhagen
898.3786240786416,Germany,Papendorf
4491.893120393208,Germany,Roggentin
22459.465601966036,Germany,Rostock
17967.57248157283,Germany,Warnemünde
97.49149659863906,Mexico,Ciudad Camargo
487.4574829931953,Mexico,Nuevo Laredo
194.98299319727812,Mexico,San Carlos
1267.3894557823078,Mexico,Tijuana
16876.033444816003,Netherlands,De Koog
59066.11705685602,Netherlands,Diemen
16876.033444816003,Netherlands,Oost-Vlieland
4219.008361204001,Netherlands,West-Terschelling
8.93529411764736,New Zealand,Ahipara
5.956862745098239,New Zealand,Amberley
2.9784313725491196,New Zealand,Ashburton
20.849019607843836,New Zealand,Auckland
5.956862745098239,New Zealand,Balclutha
11.913725490196478,New Zealand,Blenheim
5.956862745098239,New Zealand,Bluff
8.93529411764736,New Zealand,Brooklyn
8.93529411764736,New Zealand,Bulls
8.93529411764736,New Zealand,Cambridge
23.827450980392957,New Zealand,Christchurch
5.956862745098239,New Zealand,Coromandel
5.956862745098239,New Zealand,Darfield
2.9784313725491196,New Zealand,Dargaville
23.827450980392957,New Zealand,Dunedin
5.956862745098239,New Zealand,Foxton
23.827450980392957,New Zealand,Gisborne
5.956862745098239,New Zealand,Gore
11.913725490196478,New Zealand,Greymouth
32.76274509804031,New Zealand,Hamilton
5.956862745098239,New Zealand,Hastings
2.9784313725491196,New Zealand,Hawera
5.956862745098239,New Zealand,Hokitika
5.956862745098239,New Zealand,Invercargill
5.956862745098239,New Zealand,Kaiapoi
8.93529411764736,New Zealand,Kaikoura
14.892156862745598,New Zealand,Kaitaia
2.9784313725491196,New Zealand,Kawakawa
2.9784313725491196,New Zealand,Kawerau
2.9784313725491196,New Zealand,Kelburn
8.93529411764736,New Zealand,Kerikeri
5.956862745098239,New Zealand,Kingston
2.9784313725491196,New Zealand,Leeston
2.9784313725491196,New Zealand,Levin
2.9784313725491196,New Zealand,Lincoln
2.9784313725491196,New Zealand,Lower Hutt
2.9784313725491196,New Zealand,Maketu
5.956862745098239,New Zealand,Mangere
2.9784313725491196,New Zealand,Manukau City
2.9784313725491196,New Zealand,Masterton
5.956862745098239,New Zealand,Matamata
5.956862745098239,New Zealand,Methven
2.9784313725491196,New Zealand,Milton
5.956862745098239,New Zealand,Motueka
2.9784313725491196,New Zealand,Muriwai Beach
2.9784313725491196,New Zealand,Murupara
2.9784313725491196,New Zealand,Napier
5.956862745098239,New Zealand,Nelson
2.9784313725491196,New Zealand,New Plymouth
2.9784313725491196,New Zealand,Ngaruawahia
5.956862745098239,New Zealand,North Shore
11.913725490196478,New Zealand,Oamaru
8.93529411764736,New Zealand,Opotiki
2.9784313725491196,New Zealand,Opunake
2.9784313725491196,New Zealand,Otaki
11.913725490196478,New Zealand,Otorohanga
2.9784313725491196,New Zealand,Paihia
5.956862745098239,New Zealand,Pakuranga
17.87058823529472,New Zealand,Palmerston North
5.956862745098239,New Zealand,Papakura
8.93529411764736,New Zealand,Papatowai
11.913725490196478,New Zealand,Paraparaumu
2.9784313725491196,New Zealand,Patea
14.892156862745598,New Zealand,Petone
2.9784313725491196,New Zealand,Picton
17.87058823529472,New Zealand,Pleasant Point
5.956862745098239,New Zealand,Porirua
2.9784313725491196,New Zealand,Portobello
2.9784313725491196,New Zealand,Prebbleton
11.913725490196478,New Zealand,Pukekohe East
11.913725490196478,New Zealand,Queenstown
2.9784313725491196,New Zealand,Raglan
2.9784313725491196,New Zealand,Rakaia
2.9784313725491196,New Zealand,Richmond
5.956862745098239,New Zealand,Riverton
5.956862745098239,New Zealand,Rolleston
11.913725490196478,New Zealand,Rosebank
11.913725490196478,New Zealand,Rothesay Bay
5.956862745098239,New Zealand,Rotorua
2.9784313725491196,New Zealand,Taipa
2.9784313725491196,New Zealand,Tairua
2.9784313725491196,New Zealand,Takaka
2.9784313725491196,New Zealand,Tamaki
5.956862745098239,New Zealand,Taradale
17.87058823529472,New Zealand,Taupo
11.913725490196478,New Zealand,Tauranga
2.9784313725491196,New Zealand,Te Anau
5.956862745098239,New Zealand,Te Kauwhata
2.9784313725491196,New Zealand,Thames
8.93529411764736,New Zealand,Timaru
2.9784313725491196,New Zealand,Tokoroa
5.956862745098239,New Zealand,Turangi
8.93529411764736,New Zealand,Upper Hutt
2.9784313725491196,New Zealand,Waihi
2.9784313725491196,New Zealand,Waimate North
17.87058823529472,New Zealand,Waiouru
5.956862745098239,New Zealand,Wairoa
2.9784313725491196,New Zealand,Waitakere
2.9784313725491196,New Zealand,Waitara
14.892156862745598,New Zealand,Wanaka
5.956862745098239,New Zealand,Wanganui
5.956862745098239,New Zealand,Warkworth
11.913725490196478,New Zealand,Wellington
8.93529411764736,New Zealand,Wellsford
11.913725490196478,New Zealand,Westport
2.9784313725491196,New Zealand,Whakatane
2.9784313725491196,New Zealand,Whangamata
14.892156862745598,New Zealand,Whangarei
2.9784313725491196,New Zealand,Whitianga
5.956862745098239,New Zealand,Winton
8.593682588597915,Spain,Aiguaviva
17.18736517719583,Spain,Alaior
8.593682588597915,Spain,Alaró
8.593682588597915,Spain,Alcarràs
8.593682588597915,Spain,Alcoletge
17.18736517719583,Spain,Alcover
34.37473035439166,Spain,Alcúdia
8.593682588597915,Spain,Alfarràs
8.593682588597915,Spain,Alforja
8.593682588597915,Spain,Alfés
25.781047765793748,Spain,Algaida
8.593682588597915,Spain,Alguaire
17.18736517719583,Spain,Almacelles
8.593682588597915,Spain,Alpens
8.593682588597915,Spain,Altafulla
25.781047765793748,Spain,Amposta
8.593682588597915,Spain,Andratx
34.37473035439166,Spain,Arenys de Mar
8.593682588597915,Spain,Arenys de Munt
8.593682588597915,Spain,Argentona
8.593682588597915,Spain,Ascó
8.593682588597915,Spain,Avinyonet de Puigventós
8.593682588597915,Spain,Avià
17.18736517719583,Spain,Badalona
17.18736517719583,Spain,Balaguer
8.593682588597915,Spain,Balsareny
8.593682588597915,Spain,Banyalbufar
34.37473035439166,Spain,Banyoles
60.1557781201854,Spain,Barberà del Vallès
8.593682588597915,Spain,Barcelona
120.3115562403708,Spain,Barri Gòtic
8.593682588597915,Spain,Barri de Sant Andreu
25.781047765793748,Spain,Barri de les Corts
25.781047765793748,Spain,Baró de Viver
34.37473035439166,Spain,Begues
34.37473035439166,Spain,Begur
8.593682588597915,Spain,Bellcaire d'Urgell
8.593682588597915,Spain,Bellver de Cerdanya
42.96841294298957,Spain,Berga
8.593682588597915,Spain,Bescanó
51.562095531587495,Spain,Binissalem
51.562095531587495,Spain,Blanes
17.18736517719583,Spain,Bonansa
8.593682588597915,Spain,Borredà
17.18736517719583,Spain,Breda
34.37473035439166,Spain,Bunyola
8.593682588597915,Spain,Búger
25.781047765793748,Spain,Cabrera de Mar
42.96841294298957,Spain,Cabrils
8.593682588597915,Spain,Cadaqués
8.593682588597915,Spain,Cala Rajada
34.37473035439166,Spain,Cala d'Or
8.593682588597915,Spain,Calaf
17.18736517719583,Spain,Calafell
17.18736517719583,Spain,Caldes de Malavella
8.593682588597915,Spain,Caldes de Montbui
17.18736517719583,Spain,Calella
25.781047765793748,Spain,Calonge
17.18736517719583,Spain,Calvià
8.593682588597915,Spain,Camarles
68.74946070878332,Spain,Cambrils
8.593682588597915,Spain,Camp de Mar
8.593682588597915,Spain,Campanet
8.593682588597915,Spain,Campos
17.18736517719583,Spain,Camprodon
34.37473035439166,Spain,Can Picafort
25.781047765793748,Spain,Canovelles
17.18736517719583,Spain,Canyelles
17.18736517719583,Spain,Capdepera
8.593682588597915,Spain,Capmany
42.96841294298957,Spain,Cardedeu
17.18736517719583,Spain,Cardona
8.593682588597915,Spain,Caseres
17.18736517719583,Spain,Cassà de la Selva
25.781047765793748,Spain,Castell-Platja d'Aro
8.593682588597915,Spain,Castellar del Vallès
25.781047765793748,Spain,Castellbisbal
25.781047765793748,Spain,Castelldefels
8.593682588597915,Spain,Castellet
8.593682588597915,Spain,Castellolí
8.593682588597915,Spain,Castellterçol
8.593682588597915,Spain,Castellví de Rosanes
8.593682588597915,Spain,Celrà
25.781047765793748,Spain,Centelles
8.593682588597915,Spain,Cerdanyola del Vallès
8.593682588597915,Spain,Cervera
68.74946070878332,Spain,Ciutadella
8.593682588597915,Spain,Ciutat Meridiana
25.781047765793748,Spain,Ciutat Vella
8.593682588597915,Spain,Colera
34.37473035439166,Spain,Colònia de Sant Jordi
17.18736517719583,Spain,Consell
34.37473035439166,Spain,Constantí
8.593682588597915,Spain,Corbera de Llobregat
34.37473035439166,Spain,Cornellà de Llobregat
17.18736517719583,Spain,Cornellà del Terri
25.781047765793748,Spain,Costitx
8.593682588597915,Spain,Cruïlles
8.593682588597915,Spain,Cubells
68.74946070878332,Spain,Cunit
25.781047765793748,Spain,Deltebre
25.781047765793748,Spain,Diagonal Mar
8.593682588597915,Spain,Dosrius
180.4673343605562,Spain,Dreta de l'Eixample
68.74946070878332,Spain,Eixample
17.18736517719583,Spain,El Masnou
51.562095531587495,Spain,El Prat de Llobregat
17.18736517719583,Spain,El Vendrell
8.593682588597915,Spain,Es Castell
17.18736517719583,Spain,Es Migjorn Gran
17.18736517719583,Spain,Es Molinar
8.593682588597915,Spain,Escorca
8.593682588597915,Spain,Esparreguera
77.34314329738123,Spain,Esplugues de Llobregat
8.593682588597915,Spain,Espolla
25.781047765793748,Spain,Esporles
8.593682588597915,Spain,Estellencs
17.18736517719583,Spain,Farrera
34.37473035439166,Spain,Felanitx
8.593682588597915,Spain,Ferreries
60.1557781201854,Spain,Figueres
17.18736517719583,Spain,Flix
17.18736517719583,Spain,Fornells de la Selva
137.49892141756663,Spain,Fort Pienc
8.593682588597915,Spain,Forès
25.781047765793748,Spain,Gandesa
25.781047765793748,Spain,Garcia
60.1557781201854,Spain,Gavà
8.593682588597915,Spain,Gelida
85.93682588597915,Spain,Girona
8.593682588597915,Spain,Gironella
8.593682588597915,Spain,Golmés
60.1557781201854,Spain,Granollers
103.12419106317499,Spain,Gràcia
8.593682588597915,Spain,Guardiola de Berguedà
17.18736517719583,Spain,Horta
17.18736517719583,Spain,Horta de Sant Joan
51.562095531587495,Spain,Hostafrancs
85.93682588597915,Spain,Ibiza
85.93682588597915,Spain,Igualada
51.562095531587495,Spain,Inca
8.593682588597915,Spain,Ivars d'Urgell
17.18736517719583,Spain,Juneda
8.593682588597915,Spain,L'Ampolla
25.781047765793748,Spain,L'Hospitalet de Llobregat
25.781047765793748,Spain,La Bonanova
17.18736517719583,Spain,La Bordeta
68.74946070878332,Spain,La Canonja
8.593682588597915,Spain,La Granada
8.593682588597915,Spain,La Llagosta
8.593682588597915,Spain,La Selva del Camp
68.74946070878332,Spain,Las Tres Torres
17.18736517719583,Spain,Les Cases d'Alcanar
120.3115562403708,Spain,Les Corts
8.593682588597915,Spain,Les Franqueses del Vallès
8.593682588597915,Spain,Linyola
8.593682588597915,Spain,Llagostera
17.18736517719583,Spain,Llançà
42.96841294298957,Spain,Llefià
120.3115562403708,Spain,Lleida
8.593682588597915,Spain,Lles de Cerdanya
8.593682588597915,Spain,Lliçà d'Amunt
25.781047765793748,Spain,Lloret de Mar
17.18736517719583,Spain,Lloret de Vistalegre
34.37473035439166,Spain,Lloseta
8.593682588597915,Spain,Llubí
25.781047765793748,Spain,Llucmajor
17.18736517719583,Spain,Magaluf
25.781047765793748,Spain,Maials
8.593682588597915,Spain,Manacor
17.18736517719583,Spain,Mancor de la Vall
25.781047765793748,Spain,Manlleu
103.12419106317499,Spain,Manresa
8.593682588597915,Spain,Maria de la Salut
42.96841294298957,Spain,Marratxí
85.93682588597915,Spain,Martorell
8.593682588597915,Spain,Massanes
8.593682588597915,Spain,Matadepera
154.68628659476246,Spain,Mataró
42.96841294298957,Spain,Maó
25.781047765793748,Spain,Mercadal
17.18736517719583,Spain,Molins de Rei
25.781047765793748,Spain,Mollerussa
85.93682588597915,Spain,Mollet del Vallès
17.18736517719583,Spain,Mont-ral
85.93682588597915,Spain,Mont-roig del Camp
34.37473035439166,Spain,Montblanc
25.781047765793748,Spain,Montcada i Reixac
17.18736517719583,Spain,Montesquiu
17.18736517719583,Spain,Montgat
17.18736517719583,Spain,Montmeló
8.593682588597915,Spain,Montornès del Vallès
8.593682588597915,Spain,Montuïri
42.96841294298957,Spain,Muro
8.593682588597915,Spain,Navarcles
8.593682588597915,Spain,Navas
17.18736517719583,Spain,Navàs
8.593682588597915,Spain,Nou Barris
8.593682588597915,Spain,Olesa de Bonesvalls
17.18736517719583,Spain,Olesa de Montserrat
8.593682588597915,Spain,Olost
34.37473035439166,Spain,Olot
8.593682588597915,Spain,Orpí
8.593682588597915,Spain,Os de Balaguer
8.593682588597915,Spain,Palamós
42.96841294298957,Spain,Pallejà
240.6231124807416,Spain,Palma
8.593682588597915,Spain,Pals
34.37473035439166,Spain,Parets del Vallès
8.593682588597915,Spain,Pau
34.37473035439166,Spain,Pedralbes
8.593682588597915,Spain,Peguera
8.593682588597915,Spain,Peralada
25.781047765793748,Spain,Petra
8.593682588597915,Spain,Pineda de Mar
25.781047765793748,Spain,Poble Sec
25.781047765793748,Spain,Polinyà
34.37473035439166,Spain,Pollença
25.781047765793748,Spain,Pont de Molins
17.18736517719583,Spain,Ponts
25.781047765793748,Spain,Porreres
34.37473035439166,Spain,Port d'Alcúdia
8.593682588597915,Spain,Port de Sóller
17.18736517719583,Spain,Porta
17.18736517719583,Spain,Porto Cristo
8.593682588597915,Spain,Prades
17.18736517719583,Spain,Provenals del Poblenou
8.593682588597915,Spain,Puig-reig
34.37473035439166,Spain,Puigcerdà
17.18736517719583,Spain,Puigpunyent
94.53050847457706,Spain,Reus
17.18736517719583,Spain,Ribes de Freser
42.96841294298957,Spain,Ripoll
8.593682588597915,Spain,Ripollet
25.781047765793748,Spain,Roses
103.12419106317499,Spain,Rubí
25.781047765793748,Spain,S'Agaró
94.53050847457706,Spain,Sabadell
51.562095531587495,Spain,Sagrada Família
25.781047765793748,Spain,Saldes
51.562095531587495,Spain,Sallent
60.1557781201854,Spain,Salou
68.74946070878332,Spain,Salt
25.781047765793748,Spain,Sant Andreu
17.18736517719583,Spain,Sant Andreu de Llavaneres
34.37473035439166,Spain,Sant Andreu de la Barca
42.96841294298957,Spain,Sant Antoni
42.96841294298957,Spain,Sant Antoni de Portmany
17.18736517719583,Spain,Sant Boi de Llobregat
42.96841294298957,Spain,Sant Carles de la Ràpita
42.96841294298957,Spain,Sant Cugat del Vallès
34.37473035439166,Spain,Sant Feliu de Guíxols
17.18736517719583,Spain,Sant Feliu de Llobregat
51.562095531587495,Spain,Sant Fruitós de Bages
8.593682588597915,Spain,Sant Genís dels Agudells
197.65469953775204,Spain,Sant Gervasi - Galvany
8.593682588597915,Spain,Sant Hilari Sacalm
8.593682588597915,Spain,Sant Jaume dels Domenys
17.18736517719583,Spain,Sant Joan
25.781047765793748,Spain,Sant Joan de Labritja
8.593682588597915,Spain,Sant Joan de Vilatorrada
8.593682588597915,Spain,Sant Joan de les Abadesses
17.18736517719583,Spain,Sant Josep de sa Talaia
8.593682588597915,Spain,Sant Julià de Ramis
8.593682588597915,Spain,Sant Julià de Vilatorta
34.37473035439166,Spain,Sant Just Desvern
25.781047765793748,Spain,Sant Llorenç des Cardassar
34.37473035439166,Spain,Sant Lluís
17.18736517719583,Spain,Sant Martí
8.593682588597915,Spain,Sant Martí de Tous
8.593682588597915,Spain,Sant Mori
17.18736517719583,Spain,Sant Pere Pescador
51.562095531587495,Spain,Sant Pere de Ribes
34.37473035439166,Spain,Sant Pere de Riudebitlles
51.562095531587495,Spain,"Sant Pere, Santa Caterina i La Ribera"
34.37473035439166,Spain,Sant Pol de Mar
8.593682588597915,Spain,Sant Quirze Safaja
25.781047765793748,Spain,Sant Quirze del Vallès
8.593682588597915,Spain,Sant Sadurní d'Anoia
8.593682588597915,Spain,Sant Vicenç de Castellet
77.34314329738123,Spain,Sant Vicenç dels Horts
8.593682588597915,Spain,Santa Bárbara
8.593682588597915,Spain,Santa Coloma de Farners
8.593682588597915,Spain,Santa Coloma de Queralt
34.37473035439166,Spain,Santa Cristina d'Aro
17.18736517719583,Spain,Santa Eugènia
8.593682588597915,Spain,Santa Eugènia de Berga
8.593682588597915,Spain,Santa Eulàlia de Ronçana
8.593682588597915,Spain,Santa Eulària des Riu
8.593682588597915,Spain,Santa Margalida
8.593682588597915,Spain,Santa Maria de Palautordera
34.37473035439166,Spain,Santa Maria del Camí
25.781047765793748,Spain,Santa Perpètua de Mogoda
8.593682588597915,Spain,Santa Ponsa
25.781047765793748,Spain,Santa Susanna
25.781047765793748,Spain,Santanyí
8.593682588597915,Spain,Santpedor
8.593682588597915,Spain,Sants - Badal
51.562095531587495,Spain,Sants-Montjuïc
51.562095531587495,Spain,Sarrià
8.593682588597915,Spain,Selva
25.781047765793748,Spain,Sencelles
8.593682588597915,Spain,Ses Salines
17.18736517719583,Spain,Seva
8.593682588597915,Spain,Sils
25.781047765793748,Spain,Sineu
25.781047765793748,Spain,Sitges
25.781047765793748,Spain,Solsona
8.593682588597915,Spain,Son Ferrer
68.74946070878332,Spain,Son Servera
8.593682588597915,Spain,Sort
8.593682588597915,Spain,Subirats
25.781047765793748,Spain,Súria
17.18736517719583,Spain,Taradell
25.781047765793748,Spain,Tarragona
60.1557781201854,Spain,Terrassa
8.593682588597915,Spain,Tiana
8.593682588597915,Spain,Tiurana
17.18736517719583,Spain,Tivenys
17.18736517719583,Spain,Tona
8.593682588597915,Spain,Tordera
17.18736517719583,Spain,Torelló
17.18736517719583,Spain,Torredembarra
17.18736517719583,Spain,Torrefarrera
17.18736517719583,Spain,Torrent
60.1557781201854,Spain,Tortosa
17.18736517719583,Spain,Tremp
25.781047765793748,Spain,Tàrrega
8.593682588597915,Spain,Ullastrell
8.593682588597915,Spain,Ulldecona
42.96841294298957,Spain,Vallcarca
25.781047765793748,Spain,Valldemossa
8.593682588597915,Spain,Vallfogona de Balaguer
8.593682588597915,Spain,Vallirana
8.593682588597915,Spain,Vallmoll
17.18736517719583,Spain,Vallromanes
25.781047765793748,Spain,Valls
8.593682588597915,Spain,Verdun
68.74946070878332,Spain,Vic
8.593682588597915,Spain,Vidreres
25.781047765793748,Spain,Vila-sacra
34.37473035439166,Spain,Vila-seca
8.593682588597915,Spain,Vilablareix
8.593682588597915,Spain,Viladecavalls
8.593682588597915,Spain,Viladrau
8.593682588597915,Spain,Vilafranca de Bonany
103.12419106317499,Spain,Vilafranca del Penedès
17.18736517719583,Spain,Vilamalla
85.93682588597915,Spain,Vilanova i la Geltrú
8.593682588597915,Spain,Vilapicina i la Torre Llobeta
8.593682588597915,Spain,Vilaseca
8.593682588597915,Spain,Vilassar de Mar
25.781047765793748,Spain,Vilobí d'Onyar
8.593682588597915,Spain,Vilobí del Penedès
17.18736517719583,Spain,Vimbodí
8.593682588597915,Spain,Vinaixa
25.781047765793748,Spain,el Baix Guinardó
17.18736517719583,Spain,el Besòs i el Maresme
17.18736517719583,Spain,el Bon Pastor
25.781047765793748,Spain,el Camp d'en Grassot i Gràcia Nova
25.781047765793748,Spain,el Camp de l'Arpa del Clot
34.37473035439166,Spain,el Clot
25.781047765793748,Spain,el Congrés i els Indians
25.781047765793748,Spain,el Guinardó
17.18736517719583,Spain,el Masroig
42.96841294298957,Spain,el Parc i la Llacuna del Poblenou
34.37473035439166,Spain,el Poblenou
25.781047765793748,Spain,el Putxet i el Farró
146.09260400616455,Spain,el Raval
8.593682588597915,Spain,els Pallaresos
25.781047765793748,Spain,l'Ametlla de Mar
77.34314329738123,Spain,l'Antiga Esquerra de l'Eixample
34.37473035439166,Spain,l'Escala
17.18736517719583,Spain,l'Estartit
77.34314329738123,Spain,la Barceloneta
8.593682588597915,Spain,la Cellera de Ter
8.593682588597915,Spain,la Font de la Guatlla
8.593682588597915,Spain,la Garriga
77.34314329738123,Spain,la Jonquera
