ID,PROMOTOR-GESTOR,ACCES,TIPUS VELOCITAT,TIPUS CONNEXIÓ,LATITUD,LONGITUD,DESIGNACIÓ-DESCRIPTIVA,POTENCIA,TIPUS DE CORRENT,ADREÇA,PROVINCIA,CODIPROV,MUNICIPI,CODIMUN,NPLACES ESTACIÓ,TIPUS VEHICLE,Georeferència
44186031,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.385662,2.177042,EdR BAMSA Cambó2 Barcelona,22,AC,"BAMSA - Av. de Francesc Cambó, 10, 08003",Barcelona,8,Barcelona,80193,,,POINT (2.177042 41.385663)
7088710,Institut Català d'Energia - Ajuntament de Begues,"targeta usuari, aparcament públic regulat",semiRAPID,MENNEKES.M,41.331306,1.92204,EdR Begues 3 (AC22kW),22,AC,Passeig de l'Esglèsia 7,Barcelona,8,Begues,80207,,,POINT (1.92204 41.331307)
44185987,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.379158,2.142917,EdR Barcelona PMallorca1,7,AC,"PARKING MALLORCA - Carrer de Mallorca, 1",Barcelona,8,Barcelona,80193,,,POINT (2.142917 41.379158)
44182164,Institut Català d'Energia - Ajuntament de Orís,tarjeta,semiRAPID,MENNEKES.M,42.058098,2.238844,"Avinguda del Castell, 1",22,AC,"Avinguda del Castell, 1, 08573 Orís, Barce...",Barcelona,8,Orís,81509,,,POINT (2.238844 42.058098)
44185812,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.397766,2.161143,EdR JOSELCORSEGA,6,AC,"JOSEL CORSEGA - C. de Còrsega, 344, 08037",Barcelona,8,Barcelona,80193,,,POINT (2.161143 41.397767)
44182295,Institut Català d'Energia - Ajuntament de Argentona,tarjeta,semiRAPID,MENNEKES.M,41.55558,2.400556,EdR Argentona,22,AC,"Cerca de Carrer Gran, 58-70, Barcelona",Barcelona,8,Argentona,80095,,,POINT (2.400556 41.555582)
44182030,Institut Català d'Energia - Ajuntament de Cabrils,tarjeta,semiRAPID,MENNEKES.M,41.530464,2.362134,Ajuntament de Cabrils - INGETEAM EdRSR 1,22,AC,"Carrer de Cal Batalló, 3",Barcelona,8,Cabrils,80305,,,POINT (2.362134 41.530464)
11423954,Institut Català d'Energia - Ajuntament de Cambrils,,semiRAPID,MENNEKES.F,41.08438,1.036,EdRsR Cooperativa de Cambrils (AC22kW),0,AC/DC,"Carretera de Cambrils - Montbrió, km 2",Tarragona,43,Cambrils,430385,,,POINT (1.036 41.08438)
44182175,Institut Català d'Energia - Ajuntament de Santa Coloma de Farners,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.86148,2.662512,"Passatge Ajuntament, 16",22,AC,"Ctra. Sant Hilari, 2, 17430 Santa Coloma d...",Girona,17,Santa Coloma de Farners,171805,,,POINT (2.662512 41.861479)
44186243,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.419662,2.118465,EdR Barcelona Tibidabo,6,AC,"Camí de Vallvidrera al Tibidabo, 32",Barcelona,8,Barcelona,80193,,,POINT (2.118465 41.419664)
44182550,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.394066,2.108034,"EdR Barcelona Av. Pearson, 20",0,AC,Avinguda  Pearson-Miret i Sans(IESE),Barcelona,8,Barcelona,80193,,,POINT (2.108034 41.394067)
44182034,Institut Català d'Energia - Ajuntament de Cabrils,tarjeta,semiRAPID,MENNEKES.M,41.53063,2.357779,Ajuntament de Cabrils - INGETEAM EdRSR 5,22,AC,Av. Zona Esportiva,Barcelona,8,Cabrils,80305,,,POINT (2.357779 41.53063)
44186354,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.40177,2.150899,EdR Barcelona Riera  de Cassoles 6,0,AC,Avinguda  Riera de Cassoles 6,Barcelona,8,Barcelona,80193,,,POINT (2.150899 41.401771)
19808530,Institut Català d'Energia - Ajuntament de Pont de Molins,targeta,semiRAPID,MENNEKES.M+Schuko,42.31721,2.931008,EdR Pont de Molins,0,AC,"Carrer del Pont, 66",Girona,17,Pont de Molins,171352,,,POINT (2.931008 42.31721)
44186033,Institut Català d'Energia - Ajuntament de Mataró,tarjeta,semiRAPID,MENNEKES.M,41.53718,2.444276,EdR SABA Mataró (AC12kW),22,AC,"SABA - Camí Ral de la Mercè, Pl. de Santa",Barcelona,8,Mataró,81213,,,POINT (2.444276 41.53718)
44186167,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.401768,2.160826,12206002160002,23,AC,"Carrer de Siracusa, 39-51, 08012 Barcelona,",Barcelona,8,Barcelona,80193,,,POINT (2.160826 41.401769)
44182201,Institut Català d'Energia - Ajuntament de Rubí,tarjeta,semiRAPID,MENNEKES.M,41.48497,2.029917,EdR Rubí,22,AC,Rambleta de Joan Miró sn,Barcelona,8,Rubí,81846,,,POINT (2.029917 41.484972)
44182696,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.445583,2.190641,EdRR Barcelona-B:SM 26,41,AC/DC,Passeig Torras i Bages 124,Barcelona,8,Barcelona,80193,,,POINT (2.190641 41.445583)
44182542,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.414494,2.13708,EdRR Barcelona-B:SM 3,41,AC/DC,"Plaça Alfons Comín, 12",Barcelona,8,Barcelona,80193,,,POINT (2.13708 41.414495)
44182489,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.398552,2.186638,EdR Barcelona Plaça de les Arts,10,AC,"Carrer dePadilla, 159",Barcelona,8,Barcelona,80193,,,POINT (2.186638 41.398553)
44186215,Institut Català d'Energia - Ajuntament de Perafort,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.190586,1.255876,20XM32T7KK4AR00190,50,AC/DC,"Carrer de Joan Palau, 5, 43152 Perafort,",Tarragona,43,Perafort,431037,,,POINT (1.255876 41.190585)
44185875,Institut Català d'Energia - Ajuntament de Girona,tarjeta,semiRAPID,MENNEKES.M,41.967384,2.837145,EdR Girona,10,AC,"Carrer Pic de Peguera, 15",Girona,17,Girona,170792,,,POINT (2.837145 41.967384)
44186152,Institut Català d'Energia - Ajuntament de Caldes de Malavella,tarjeta,semiRAPID,MENNEKES.M,41.837162,2.808307,62216016820002,22,AC,"Hotel Balneari Prats - Plaça Sant Esteve, 7,",Girona,17,Caldes de Malavella,170335,,,POINT (2.808307 41.837161)
44182073,Institut Català d'Energia - Ajuntament de Ivars d'Urgell,tarjeta,semiRAPID,MENNEKES.M,41.68091,0.98579,Ivars dUrgell - SELBA EdRSR 1,22,AC,Plaça del Bisbe Coll,Lleida,25,Ivars d'Urgell,251137,,,POINT (0.98579 41.68091)
44182595,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.375282,2.130336,"EdR Barcelona Rambla Badal, 167",0,AC,"Rambla Badal, 167 - Sants",Barcelona,8,Barcelona,80193,,,POINT (2.130336 41.375283)
11423931,Institut Català d'Energia - Ajuntament de Barcelona,VIA PUBLICA ,RAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.431152,2.183394,EdRR-Meridiana-Estació BUS (DC50kW AC43kW),0,AC/DC,"Avinguda Meridiana, 400E",Barcelona,8,Barcelona,80193,1,cotxe,POINT (2.183394 41.431152)
44182642,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.38147,2.129431,"EdR Barcelona Fígols, 6",0,AC,"Fígols, 6 - Jardins dels Doctors Dolsa",Barcelona,8,Barcelona,80193,,,POINT (2.129431 41.38147)
44182082,Institut Català d'Energia - Ajuntament de Súria,tarjeta,semiRAPID,MENNEKES.M,41.814617,1.760016,EdR Súria 2,22,AC,"Plaça Sau 6 la Pobla Sud, 12",Barcelona,8,Súria,82747,,,POINT (1.760016 41.814617)
44186306,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.40716,2.138525,"EdR Barcelona Balmes, 422",0,AC,"Balmes, 422 - Castanyer",Barcelona,8,Barcelona,80193,,,POINT (2.138525 41.407161)
44182158,Institut Català d'Energia - Ajuntament de Cardedeu,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.62557,2.362571,Av. del Vallès,55,AC/DC,"Av. del Vallès, 17, 08440 Cardedeu, Barcel...",Barcelona,8,Cardedeu,80462,,,POINT (2.362571 41.625568)
44182021,Institut Català d'Energia - Ajuntament de Lleida,tarjeta,semiRAPID,MENNEKES.M,41.61146,0.680775,EdR CIM Lleida4,22,AC,"CIM LLEIDA, Carrer V, PARCELA 7",Lleida,25,Lleida,251207,,,POINT (0.680775 41.611461)
44186091,Institut Català d'Energia - Ajuntament de Santa Margarida de Montbui,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.57993,1.604189,20XM32T7KK4AR00229,50,AC/DC,"Ronda Anoia, 13, 08710 Santa Margarida de",Barcelona,8,Santa Margarida de Montbui,82508,,,POINT (1.604189 41.579929)
44182475,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.42767,2.17721,EdR Barcelona Illa Borbó,10,AC,"Carrer deRamón Albó, 77s",Barcelona,8,Barcelona,80193,,,POINT (2.17721 41.42767)
44182602,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.387524,2.131688,EdR Barcelona c/ Europa 38,0,AC,Carrer deEuropa 38,Barcelona,8,Barcelona,80193,,,POINT (2.131688 41.387524)
44185932,Institut Català d'Energia - Ajuntament de Sant Joan Despí,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.374493,2.044224,EdRR P MUXU Sant Joan Despí (DC50-AC13kW),50,AC/DC,"PARKING MUXU - Avinguda Onze de Setembre, 1",Barcelona,8,Sant Joan Despí,82172,,,POINT (2.044224 41.374491)
44182153,Institut Català d'Energia - Ajuntament de Alforja,tarjeta,semiRAPID,MENNEKES.M,41.21141,0.978858,"Avinguda de Catalunya, 68",22,AC,"Avinguda de Catalunya, 68, 43365 Alforja, ...",Tarragona,43,Alforja,430094,,,POINT (0.978858 41.21141)
44182042,Institut Català d'Energia - Ajuntament de Paüls,tarjeta,semiRAPID,MENNEKES.M,40.92165,0.401089,EdR Paüls,22,AC,"Carrer de la Carretera, 12",Tarragona,43,Paüls,431021,,,POINT (0.401089 40.921649)
44185889,Institut Català d'Energia - Ajuntament de Sant Andreu de la Barca,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.4536,1.969296,EdRR ES PETROEST San Andreu de la Barca (DC50-AC13kW),50,AC/DC,E.S. PETROEST - Ctra. N-IIa Km 593,Barcelona,8,Sant Andreu de la Barca,81960,,,POINT (1.969296 41.453601)
44182241,Institut Català d'Energia - Ajuntament de Valls,tarjeta,semiRAPID,MENNEKES.M,41.287525,1.258783,EdR Valls,22,AC,"Plaça de la Vil·la Romana, 5, 43800 Valls,...",Tarragona,43,Valls,431613,,,POINT (1.258783 41.287525)
44186210,Institut Català d'Energia - Ajuntament de Mollet del Vallès,tarjeta,semiRAPID,MENNEKES.M,41.54158,2.222799,22XP22T3KK4AK00044,22,AC,"Av. dels Rabassaires, 46, 08100 Mollet del",Barcelona,8,Mollet del Vallès,81249,,,POINT (2.222799 41.541581)
44182540,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.414494,2.13708,EdRR Barcelona-B:SM 3,41,AC/DC,"Plaça Alfons Comín, 12",Barcelona,8,Barcelona,80193,,,POINT (2.13708 41.414495)
44182193,Institut Català d'Energia - Ajuntament de Font-rubí,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.41505,1.650047,EdRR Guardiola de Font-rubí (DC55-AC45kW),55,AC/DC,Carrer la Carrerada,Barcelona,8,Font-rubí,80850,,,POINT (1.650047 41.415049)
44182692,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.365524,2.138671,EdRR Barcelona-B:SM 24,10,AC/DC,"Carrer de la Química, 2",Barcelona,8,Barcelona,80193,,,POINT (2.138671 41.365523)
44185898,Institut Català d'Energia - Ajuntament de Vic,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.942043,2.252905,EdRR Vic (DC60-AC13kW),50,AC/DC,"Carretera Sant Hipòlit, 43",Barcelona,8,Vic,82981,,,POINT (2.252905 41.942042)
44352211,Institut Català d'Energia - Ajuntament de Rubí,targeta,semiRAPID,MENNEKES.M,41.493954,2.029385,RubÃ­ - CIRCUTOR EdRSR 8 Dreta,22,AC,"Carrer de Joaquim Blume, 28",Barcelona,8,Rubí,81846,,,POINT (2.029385 41.493952)
44185783,Institut Català d'Energia - Ajuntament de Ripoll,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,42.190437,2.196349,EdRR Ripoll Castelladral (DC60-AC25kW),60,AC/DC,Ronda de Castelladral,Girona,17,Ripoll,171479,,,POINT (2.196349 42.190439)
44182552,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.40478,2.174774,EdRR Barcelona-B:SM 5,41,AC/DC,"Provença, 447 - Marina",Barcelona,8,Barcelona,80193,,,POINT (2.174774 41.404781)
44186273,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.413143,2.221153,EdR Barcelona Plaça del Fòrum,6,AC,Plaça  d'Ernest Lluch i Martín,Barcelona,8,Barcelona,80193,,,POINT (2.221153 41.413142)
44182269,Institut Català d'Energia - Ajuntament de Martorell,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.491707,1.913204,"Camí de Can Bros, 40-38",55,AC/DC,"Camí de Can Bros, 38, 08760 Martorell, Bar...",Barcelona,8,Martorell,81141,,,POINT (1.913204 41.491707)
44182333,Institut Català d'Energia - Ajuntament de Pallejà,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.419025,2.001107,EdRR AMB Pallejà (DC44-AC43kW),44,AC/DC,PdRR Pallejà: Rda. Santa Eulalia - C. Joan Ma,Barcelona,8,Pallejà,81574,,,POINT (2.001107 41.419024)
44182565,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.41357,2.143069,"EdR Barcelona Av. Vallcarca, 154",0,AC,"Avinguda  Vallcarca, 154",Barcelona,8,Barcelona,80193,,,POINT (2.143069 41.413572)
44186239,Institut Català d'Energia - Ajuntament de Cassà de la Selva,tarjeta,semiRAPID,MENNEKES.M,41.885025,2.874037,EdR Cassà de la Selva,12,AC,"Rambla Onze de Setembre, 111",Girona,17,Cassà de la Selva,170448,,,POINT (2.874037 41.885026)
44182332,Institut Català d'Energia - Ajuntament de Montcada i Reixac,tarjeta,semiRAPID i NORMAL,Schuko,41.49244,2.185111,EdR Montcada i Reixac,0,AC,PdRL Montcada i Reixac: C. Tarragona - C. Pla,Barcelona,8,Montcada i Reixac,81252,,,POINT (2.185111 41.492438)
44186371,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.360355,2.13812,EdRR Barcelona-B:SM 33,48,AC/DC,Carrer de Foneria 29,Barcelona,8,Barcelona,80193,,,POINT (2.13812 41.360357)
44186364,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.445583,2.190641,EdRR Barcelona-B:SM 26,46,AC/DC,Passeig Torras i Bages 124,Barcelona,8,Barcelona,80193,,,POINT (2.190641 41.445583)
44182525,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.40984,2.174087,EdR Barcelona Avinguda Gaudí,10,AC,"Carrer deCastillejos, 328",Barcelona,8,Barcelona,80193,,,POINT (2.174087 41.409841)
44186368,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.346783,2.143336,EdRR Barcelona-B:SM 30,46,AC/DC,Carrer de 60,Barcelona,8,Barcelona,80193,,,POINT (2.143336 41.346781)
44186204,Institut Català d'Energia - Ajuntament de Llanars,tarjeta,semiRAPID,MENNEKES.M,42.32106,2.346473,21XP22T3KK4AL00179,22,AC,"HOTEL GREVOL NNSS - Avinguda de les Saletes,",Girona,17,Llanars,170911,,,POINT (2.346473 42.321059)
44186266,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.40297,2.189897,EdR Barcelona Badajoz,6,AC,"Carrer deBadajoz, 168",Barcelona,8,Barcelona,80193,,,POINT (2.189897 41.402971)
44186209,Institut Català d'Energia - Ajuntament de Manresa,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.723904,1.847077,61942049840007,50,AC/DC,"Camí dels Trullols, s/n, 08243 Manresa,",Barcelona,8,Manresa,81136,,,POINT (1.847077 41.723904)
44186185,Institut Català d'Energia - Ajuntament de Castellví de la Marca,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.326294,1.616683,20XM32T7KK4AR00192,50,AC/DC,"Carrer Mediterrani, 08732, Barcelona, Spain",Barcelona,8,Castellví de la Marca,80654,,,POINT (1.616683 41.326293)
44182618,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.40837,2.202957,"EdR Barcelona Cristobal de Moura, 24",0,AC,"Cristobal de Moura, 24 - Bac de Roda",Barcelona,8,Barcelona,80193,,,POINT (2.202957 41.408372)
44182636,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,Schuko,41.38143,2.181947,"EdR Barcelona Via Laietana, 1",0,AC,"Via Laietana, 1 - Plaça  Antonio López, 1",Barcelona,8,Barcelona,80193,,,POINT (2.181947 41.38143)
44186084,Institut Català d'Energia - Ajuntament de l'Hospitalet de Llobregat,tarjeta,semiRAPID,MENNEKES.M,41.35339,2.127698,EdR L'Hospitalet de Llobregat,10,AC,"FIRA PABELLON A - Avinguda Joan Carles I,",Barcelona,8,l'Hospitalet de Llobregat,81017,,,POINT (2.127698 41.35339)
44182179,Institut Català d'Energia - Ajuntament de Santa Maria de Palautordera,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.695663,2.440322,EdRR Santa Maria de Palautordera (AC-DC50kW),55,AC/DC,"Carrer den Jaume I, 35, 08460 Santa Maria...",Barcelona,8,Santa Maria de Palautordera,82592,,,POINT (2.440322 41.695664)
44185998,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.39066,2.180865,EdR BAMSA Companys4,22,AC,"BAMSA - Passeig de Lluís Companys, 08003",Barcelona,8,Barcelona,80193,,,POINT (2.180865 41.390659)
44186141,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID,MENNEKES.M,41.392467,2.162474,EdR Barcelona València,8,AC,"PANUFER VALENCIA - C/ de València, 243,",Barcelona,8,Barcelona,80193,,,POINT (2.162474 41.392467)
44182256,Institut Català d'Energia - Ajuntament de Polinyà,tarjeta,semiRAPID,MENNEKES.M,41.557514,2.156022,EdR Polinyà,22,AC,"Carrer de l'Onze de Setembre, 12,",Barcelona,8,Polinyà,81672,,,POINT (2.156022 41.557514)
44186268,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.44219,2.1777,EdR Barcelona Plaça Francesc Layret,6,AC,"Via Julia, 95",Barcelona,8,Barcelona,80193,,,POINT (2.1777 41.44219)
44182022,Institut Català d'Energia - Ajuntament de Gandesa,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.05751,0.44118,EdRR Gandesa (AC-DC50kW),55,AC/DC,Avinguda de Catalunya,Tarragona,43,Gandesa,430640,,,POINT (0.44118 41.05751)
44185893,Institut Català d'Energia - Ajuntament de Vallirana,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.38926,1.94438,EdRR BLAU Vallirana (DC50-AC13kW),50,AC/DC,"BLAU ECOLOGIC - Carrer Major, 16",Barcelona,8,Vallirana,82956,,,POINT (1.94438 41.389258)
44182199,Institut Català d'Energia - Ajuntament de Sant Vicenç de Castellet,tarjeta,semiRAPID,MENNEKES.M,41.665222,1.860236,EdR Sant Vicenç de Castellet,22,AC,"Plaça Generalitat, 27, 08295 Sant Vicenç d...",Barcelona,8,Sant Vicenç de Castellet,82628,,,POINT (1.860236 41.665222)
44182276,Institut Català d'Energia - Ajuntament de Cambrils,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.06718,1.064081,EdRR Cambrils (DC-AC50kW) PIRVEC-27,55,AC/DC,"Rambla de Jaume I, n63, 43850 Cambrils, Ta...",Tarragona,43,Cambrils,430385,,,POINT (1.064081 41.067182)
44186150,Institut Català d'Energia - Ajuntament de Canyelles,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.284077,1.723901,EdRR Canyelles (AC-DC50kW),50,AC/DC,"Carrer dels Cires, 18, 08811 Canyelles,",Barcelona,8,Canyelles,80431,,,POINT (1.723901 41.284075)
44186242,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,41.459743,2.175609,EdR Barcelona Ciutat Meridiana,6,AC,"Carrer deRasos de Peguera, 51",Barcelona,8,Barcelona,80193,,,POINT (2.175609 41.459745)
44185869,Institut Català d'Energia - Ajuntament de Igualada,tarjeta,semiRAPID,MENNEKES.M,41.5759,1.61372,EdR ES PETROMIRALLES Igualada,22,AC,E.S. PETROMIRALLES - C/ del Rec,Barcelona,8,Igualada,81022,,,POINT (1.61372 41.5759)
44182308,Institut Català d'Energia - Ajuntament de Sant Fruitós de Bages,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.748814,1.861665,EdRR Sant Fruitòs de Bages1 (AC-DC50kW),55,AC/DC,"Cataluña 08272 ES, 08272, Barcelona, Spain",Barcelona,8,Sant Fruitós de Bages,82135,,,POINT (1.861665 41.748815)
44185855,Institut Català d'Energia - Ajuntament de Prades,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.31246,0.98692,EdRR AGRICOLA Sant Cugat del Vallès (DC50-AC13kW),50,AC/DC,"AGRICOLA MONTSANT PRADES - Carrer Priorat, 12",Tarragona,43,Prades,431166,,,POINT (0.98692 41.31246)
44172941,Institut Català d'Energia - Ajuntament de l'Hospitalet de Llobregat,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO,41.353542,2.122684,EdRR AMB Barcelona (DC44-AC43kW),44,DC,PdRR l'Hospitalet de Ll.: C. Salvador Espriu,Barcelona,8,l'Hospitalet de Llobregat,81017,,,POINT (2.122684 41.353543)
44182085,Institut Català d'Energia - Ajuntament de Caseres,tarjeta,semiRAPID,MENNEKES.M,41.040512,0.25104,Avinguda de Catalunya,22,AC,"Carrer Major, 43, 43787 Caseres, Tarragona...",Tarragona,43,Caseres,430419,,,POINT (0.25104 41.040511)
44181995,Institut Català d'Energia - Ajuntament de Granollers,tarjeta,semiRAPID,MENNEKES.M,41.603516,2.293625,EdR Granollers,22,AC,"Carrer de Josep Umbert i Ventura, 104, 084...",Barcelona,8,Granollers,80961,,,POINT (2.293625 41.603514)
44185861,Institut Català d'Energia - Ajuntament de Sabadell,tarjeta,semiRAPID,MENNEKES.M,41.556168,2.112276,EdR Sabadell,10,AC,Parc Taulí,Barcelona,8,Sabadell,81878,,,POINT (2.112276 41.556167)
44186072,Institut Català d'Energia - Ajuntament de Badalona,tarjeta,semiRAPID,MENNEKES.M,41.447296,2.245266,EdR SABA Badalona,22,AC,"SABA - Plaça Plana, 08912 Badalona,",Barcelona,8,Badalona,80155,,,POINT (2.245266 41.447295)
44182675,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,superRAPID i RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.385696,2.151854,EdRR Barcelona-B:SM 21,83,AC/DC,Carrer de Mallorca 100,Barcelona,8,Barcelona,80193,,,POINT (2.151854 41.385698)
44186373,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,RAPID i semiRAPID i NORMAL,CCS Combo2+ChadeMO+MENNEKES.M+Schuko,41.43672,2.18281,"EdR Barcelona Rosselló i Porcel, 2",48,AC/DC,"Carrer de Rosselló i Porcel, 2",Barcelona,8,Barcelona,80193,,,POINT (2.18281 41.43672)
44186138,Institut Català d'Energia - Ajuntament de Cornellà de Llobregat,tarjeta,semiRAPID,MENNEKES.M,41.35379,2.072081,EdR SABA Cornellà de Llobregat,22,AC,PARKING SABA - Carrer de Marcelino Menéndez,Barcelona,8,Cornellà de Llobregat,80734,,,POINT (2.072081 41.353789)
44185785,Institut Català d'Energia - Ajuntament de el Masnou,tarjeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.484707,2.339922,EdRR McD El Masnou (AC-DC50kW),60,AC/DC,"Carrer del Migjorn, 14, 08320 El Masnou,",Barcelona,8,el Masnou,81189,,,POINT (2.339922 41.484708)
44182665,Institut Català d'Energia - Ajuntament de Barcelona,tarjeta,superRAPID i RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,41.38985,2.13795,EdRR Barcelona-B:SM 18,83,AC/DC,Carrer de Entença 335,Barcelona,8,Barcelona,80193,,,POINT (2.13795 41.389851)
44182186,Institut Català d'Energia - Ajuntament de Avinyonet de Puigventós,tarjeta,semiRAPID i NORMAL,MENNEKES.M+Schuko,42.250843,2.910867,"Carrer Simó Llauneta, 41",22,AC,"Diseminado Mas Margall, 11, 17742 Avinyone...",Girona,17,Avinyonet de Puigventós,170123,,,POINT (2.910867 42.250842)
44182250,Institut Català d'Energia - Ajuntament de Santa Margarida de Montbui,tarjeta,semiRAPID,MENNEKES.M,41.574585,1.60887,"Ctra. de Valls, 57",22,AC,"Ctra. de Valls, 57, 08710 Santa Margarida ...",Barcelona,8,Santa Margarida de Montbui,82508,,,POINT (1.60887 41.574586)
15354661,Institut Català d'Energia - Ajuntament de Olot,targeta,RAPID i semiRAPID,CCS Combo2+ChadeMO+MENNEKES.M,42.16737,2.47319,EdRR Olot Solfa (AC-DC50kW) PIRVEC-16,50,AC/DC,"Carrer Madrid, 220",Girona,17,Olot,171143,,,POINT (2.47319008078 42.167369684127)
44182326,Institut Català d'Energia - Ajuntament de Sant Andreu de la Barca,tarjeta,semiRAPID i NORMAL,Schuko,41.446396,1.973947,FLNR Sant Andreu de la Barca: Pg. Rafael de Casanova FGC 08740 Sant Andreu de la Barca ESP,0,AC,FLNR Sant Andreu de la Barca: Pg. Rafael de C,Barcelona,8,Sant Andreu de la Barca,81960,,,POINT (1.973947 41.446396)
