Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate
2020,918,109218,109218,78 Story Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95465,-37.79644
2020,918,109219,109219,76 Story Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95474,-37.79645
2020,918,109220,109220,74 Story Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95481,-37.79646
2020,918,109221,109221,72 Story Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95487,-37.79647
2020,918,109222,109222,70 Story Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95492,-37.79648
2020,918,109224,109224,66 Story Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95504,-37.79649
2020,918,109227,109227,60 Story Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95521,-37.79651
2020,918,109228,109228,58 Story Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95526,-37.79652
2020,919,103256,103256,Victorian Comprehensive Cancer Centre 301-327 Grattan Street MELBOURNE VIC 3000,Parkville,Private,360,144.95667,-37.80019
2020,919,103256,103256,Victorian Comprehensive Cancer Centre 301-327 Grattan Street MELBOURNE VIC 3000,Parkville,Commercial,320,144.95667,-37.80019
2020,920,104437,104437,Royal Melbourne Hospital 300-328 Grattan Street PARKVILLE VIC 3050,Parkville,Commercial,904,144.95502,-37.79924
2020,920,618951,618951,Royal Womens Hospital 18-22 Flemington Road PARKVILLE VIC 3050,Parkville,Commercial,958,144.95545,-37.79865
2020,921,513244,103909,"Building 102, David Penington Building 30 Flemington Road PARKVILLE VIC 3052",Parkville,Private,69,144.95385,-37.79754
2020,922,104150,104150,148-150 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95518,-37.79380
2020,922,104151,104151,146 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95511,-37.79385
2020,922,104152,104152,144 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95505,-37.79390
2020,922,104153,104153,140-142 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95495,-37.79397
2020,922,104154,104154,136-138 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95485,-37.79405
2020,922,104155,104155,132-134 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95477,-37.79412
2020,922,104156,104156,128-130 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95469,-37.79418
2020,922,104157,104157,126 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95463,-37.79423
2020,922,104158,104158,124 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95457,-37.79427
2020,922,104159,104159,120-122 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95452,-37.79431
2020,922,104160,104160,118 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95447,-37.79435
2020,922,104161,104161,116 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95443,-37.79439
2020,922,104162,104162,114 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95437,-37.79442
2020,922,104166,104166,108 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95423,-37.79454
2020,922,104167,104167,106 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95419,-37.79458
2020,922,104168,104168,100 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95414,-37.79462
2020,922,104169,104169,98 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95408,-37.79466
2020,922,104170,104170,96 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95403,-37.79470
2020,922,104171,104171,90-92 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95380,-37.79488
2020,922,104172,104172,86-88 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95372,-37.79495
2020,922,104173,104173,84 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95365,-37.79499
2020,922,104174,104174,82 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95362,-37.79503
2020,922,104175,104175,78-80 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95356,-37.79507
2020,922,104176,104176,76 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95349,-37.79513
2020,922,104177,104177,74 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95343,-37.79517
2020,922,104178,104178,72 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95338,-37.79521
2020,922,104179,104179,70 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95333,-37.79525
2020,922,104180,104180,68 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95329,-37.79528
2020,922,104181,104181,66 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95325,-37.79531
2020,922,104182,104182,64 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95321,-37.79535
2020,922,104183,104183,62 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95317,-37.79538
2020,922,104188,104188,50 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95289,-37.79560
2020,922,104189,104189,42-48 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,7,144.95278,-37.79568
2020,922,104191,104191,26-32 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,4,144.95233,-37.79603
2020,922,104192,104192,22-24 Gatehouse Street PARKVILLE VIC 3052,Parkville,Private,5,144.95217,-37.79616
2020,922,104193,104193,14-18 Gatehouse Street PARKVILLE VIC 3052,Parkville,Private,6,144.95199,-37.79631
2020,922,104194,104194,12 Gatehouse Street PARKVILLE VIC 3052,Parkville,Private,2,144.95190,-37.79637
2020,922,104195,104195,10 Gatehouse Street PARKVILLE VIC 3052,Parkville,Private,4,144.95186,-37.79641
2020,922,107239,107239,11 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95272,-37.79716
2020,922,107240,107240,13 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95277,-37.79712
2020,922,107241,107241,15 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95281,-37.79707
2020,922,107242,107242,17 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95285,-37.79703
2020,922,107243,107243,19-21 Park Drive PARKVILLE VIC 3052,Parkville,Residential,2,144.95292,-37.79696
2020,922,107244,107244,23 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95302,-37.79683
2020,922,107245,107245,25 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95305,-37.79679
2020,922,107246,107246,27 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95309,-37.79675
2020,922,107247,107247,29 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95313,-37.79671
2020,922,107248,107248,31 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95316,-37.79666
2020,922,107249,107249,33 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95320,-37.79662
2020,922,107250,107250,35 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95324,-37.79657
2020,922,107251,107251,39 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95342,-37.79638
2020,922,107254,107254,45 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95354,-37.79624
2020,922,107255,107255,47-49 Park Drive PARKVILLE VIC 3052,Parkville,Residential,2,144.95358,-37.79620
2020,922,107256,107256,51 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95361,-37.79616
2020,922,107257,107257,53 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95365,-37.79612
2020,922,107259,107259,57 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95371,-37.79605
2020,922,107260,107260,59-63 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95376,-37.79599
2020,922,107261,107261,65-67 Park Drive PARKVILLE VIC 3052,Parkville,Residential,3,144.95383,-37.79592
2020,922,107262,107262,69 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95388,-37.79586
2020,922,107263,107263,71 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95391,-37.79583
2020,922,107265,107265,75 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95398,-37.79575
2020,922,107267,107267,79 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95404,-37.79568
2020,922,107268,107268,81-83 Park Drive PARKVILLE VIC 3052,Parkville,Residential,2,144.95409,-37.79562
2020,922,107269,107269,85 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95414,-37.79557
2020,922,107270,107270,87 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95418,-37.79553
2020,922,107271,107271,89 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95421,-37.79549
2020,922,107272,107272,91 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95424,-37.79546
2020,922,107273,107273,93 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95428,-37.79542
2020,922,107274,107274,95 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95431,-37.79538
2020,922,107275,107275,97-99 Park Drive PARKVILLE VIC 3052,Parkville,Residential,2,144.95436,-37.79533
2020,922,107276,107276,103 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95454,-37.79512
2020,922,107277,107277,105 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95458,-37.79508
2020,922,107278,107278,107 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95461,-37.79505
2020,922,107279,107279,109 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95464,-37.79501
2020,922,107280,107280,111-119 Park Drive PARKVILLE VIC 3052,Parkville,Residential,2,144.95469,-37.79495
2020,922,107281,107281,121 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95474,-37.79490
2020,922,107282,107282,123 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95477,-37.79486
2020,922,107283,107283,125 Park Drive PARKVILLE VIC 3052,Parkville,Residential,2,144.95481,-37.79482
2020,922,107284,107284,127-129 Park Drive PARKVILLE VIC 3052,Parkville,Residential,2,144.95488,-37.79475
2020,922,107285,107285,131 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95495,-37.79468
2020,922,107286,107286,133 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95498,-37.79464
2020,922,107287,107287,135 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95501,-37.79461
2020,922,107288,107288,137 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95505,-37.79457
2020,922,107289,107289,139 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95509,-37.79454
2020,922,107290,107290,141 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95512,-37.79450
2020,922,107291,107291,143 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95516,-37.79446
2020,922,107292,107292,145 Park Drive PARKVILLE VIC 3052,Parkville,Residential,2,144.95521,-37.79441
2020,922,107293,107293,147 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95527,-37.79435
2020,922,107295,107295,151 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95537,-37.79425
2020,922,107296,107296,153 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95540,-37.79421
2020,922,107297,107297,155 Park Drive PARKVILLE VIC 3052,Parkville,Residential,2,144.95545,-37.79417
2020,922,570633,570633,1-9 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95266,-37.79727
2020,923,104135,104135,188-198 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95622,-37.79301
2020,923,104136,104136,182-186 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95610,-37.79311
2020,923,104139,104139,176 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95591,-37.79323
2020,923,104140,104140,174 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95584,-37.79327
2020,923,104141,104141,172 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95579,-37.79330
2020,923,104142,104142,170 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95575,-37.79333
2020,923,104144,104144,164-166 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95565,-37.79341
2020,923,104145,104145,162 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95558,-37.79347
2020,923,104146,104146,160 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95553,-37.79350
2020,923,104147,104147,158 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95549,-37.79354
2020,923,104148,104148,156 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,1,144.95544,-37.79357
2020,923,104149,104149,154 Gatehouse Street PARKVILLE VIC 3052,Parkville,Residential,2,144.95540,-37.79361
2020,923,107300,107300,169 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95575,-37.79386
2020,923,107301,107301,171 Park Drive PARKVILLE VIC 3052,Parkville,Residential,2,144.95581,-37.79380
2020,923,107302,107302,173 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95586,-37.79375
2020,923,107303,107303,175 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95590,-37.79370
2020,923,107308,107308,185 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95615,-37.79346
2020,923,107309,107309,187 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95620,-37.79340
2020,923,107310,107310,189-195 Park Drive PARKVILLE VIC 3052,Parkville,Residential,6,144.95634,-37.79327
2020,923,107315,107315,205 Park Drive PARKVILLE VIC 3052,Parkville,Residential,1,144.95664,-37.79295
2020,924,106420,106420,46-56 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,18,144.94237,-37.78715
2020,924,106421,106421,42-44 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,8,144.94238,-37.78743
2020,924,106422,106422,34-40 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,3,144.94251,-37.78754
2020,924,106423,106423,30-32 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,2,144.94276,-37.78773
2020,924,106424,106424,26-28 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,2,144.94288,-37.78784
2020,924,106425,106425,20-24 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,2,144.94314,-37.78788
2020,924,106426,106426,2-18 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,16,144.94336,-37.78810
2020,924,108608,108608,1-5 St Georges Grove PARKVILLE VIC 3052,Parkville,Residential,2,144.94263,-37.78733
2020,924,108609,108609,7 St Georges Grove PARKVILLE VIC 3052,Parkville,Residential,1,144.94273,-37.78726
2020,924,108610,108610,9 St Georges Grove PARKVILLE VIC 3052,Parkville,Residential,1,144.94279,-37.78720
2020,924,108611,108611,11-13 St Georges Grove PARKVILLE VIC 3052,Parkville,Residential,4,144.94290,-37.78711
2020,924,108612,108612,12-14 St Georges Grove PARKVILLE VIC 3052,Parkville,Residential,8,144.94331,-37.78753
2020,924,108613,108613,4-10 St Georges Grove PARKVILLE VIC 3052,Parkville,Residential,4,144.94305,-37.78758
2020,925,101983,101983,32 Church Street PARKVILLE VIC 3052,Parkville,Residential,2,144.94211,-37.78787
2020,925,101992,101992,10-12 Church Street PARKVILLE VIC 3052,Parkville,Residential,2,144.94167,-37.78821
2020,925,101993,101993,6-8 Church Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94158,-37.78829
2020,925,103897,103897,98 Flemington Road PARKVILLE VIC 3052,Parkville,Residential,2,144.94178,-37.78839
2020,925,103898,103898,96 Flemington Road PARKVILLE VIC 3052,Parkville,Residential,12,144.94193,-37.78849
2020,925,103899,103899,Park Squire Motor Inn and Serviced Apartments 86-94 Flemington Road PARKVILLE VIC 3052,Parkville,Private,30,144.94230,-37.78850
2020,925,103902,103902,76 Flemington Road PARKVILLE VIC 3052,Parkville,Residential,2,144.94236,-37.78896
2020,925,103903,103903,74 Flemington Road PARKVILLE VIC 3052,Parkville,Residential,1,144.94240,-37.78900
2020,925,103904,103904,72A Flemington Road PARKVILLE VIC 3052,Parkville,Residential,1,144.94244,-37.78903
2020,925,103905,103905,72 Flemington Road PARKVILLE VIC 3052,Parkville,Residential,1,144.94247,-37.78907
2020,925,106385,106385,1 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94296,-37.78848
2020,925,106387,106387,5-11 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,20,144.94266,-37.78844
2020,925,106388,106388,21-25 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94235,-37.78818
2020,925,106389,106389,27-31 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,4,144.94222,-37.78807
2020,925,108840,108840,15-19 Southgate Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94262,-37.78875
2020,925,108841,108841,21-23 Southgate Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94271,-37.78868
2020,925,108842,108842,25-29 Southgate Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94277,-37.78860
2020,926,101977,101977,9 Church Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94141,-37.78786
2020,926,101978,101978,11-15 Church Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94149,-37.78782
2020,926,101981,101981,21-25 Church Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94168,-37.78768
2020,926,103892,103892,128 Flemington Road PARKVILLE VIC 3052,Parkville,Residential,2,144.94114,-37.78784
2020,926,106390,106390,39 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,2,144.94183,-37.78756
2020,926,106391,106391,41 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,14,144.94171,-37.78745
2020,927,105530,105530,18 Lennon Street PARKVILLE VIC 3052,Parkville,Residential,11,144.94107,-37.78602
2020,927,105531,105531,14-16 Lennon Street PARKVILLE VIC 3052,Parkville,Residential,6,144.94116,-37.78636
2020,927,105532,105532,6-12 Lennon Street PARKVILLE VIC 3052,Parkville,Residential,18,144.94118,-37.78657
2020,927,105533,105533,2-4 Lennon Street PARKVILLE VIC 3052,Parkville,Residential,9,144.94124,-37.78675
2020,927,106393,106393,65-71 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,25,144.94162,-37.78631
2020,927,106397,106397,75 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94160,-37.78593
2020,927,106398,106398,77 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,2,144.94156,-37.78584
2020,927,106399,106399,79 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94153,-37.78577
2020,927,106400,106400,81 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,2,144.94150,-37.78566
2020,927,106401,106401,83 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,6,144.94143,-37.78554
2020,927,106402,106402,85 Manningham Street PARKVILLE VIC 3052,Parkville,Private,2,144.94138,-37.78540
2020,927,106402,106402,85 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,2,144.94138,-37.78540
2020,927,106404,106404,89 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,3,144.94137,-37.78513
2020,927,106405,106405,91-95 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,51,144.94092,-37.78513
2020,927,106406,106406,97-99 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94138,-37.78464
2020,927,106408,106408,Evo Apartments 107-115 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,185,144.94068,-37.78442
2020,927,106409,106409,117-119 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,21,144.94059,-37.78416
2020,927,106410,106410,121 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,2,144.94070,-37.78397
2020,927,106411,106411,Rear 121 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94030,-37.78417
2020,927,106412,106412,123 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94061,-37.78391
2020,927,106414,106414,125-133 Manningham Street PARKVILLE VIC 3052,Parkville,Private,3,144.94037,-37.78384
2020,927,106415,106415,72-78 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94199,-37.78589
2020,927,106416,106416,70 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94205,-37.78607
2020,927,106417,106417,68 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94213,-37.78627
2020,927,106418,106418,66 Manningham Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94220,-37.78652
2020,928,111485,111485,Mental Health Research Institute 143-165 Oak Street PARKVILLE VIC 3052,Parkville,Private,100,144.94211,-37.77856
2020,928,608380,608380,131 Oak Street PARKVILLE VIC 3052,Parkville,Residential,6,144.94215,-37.77965
2020,928,610472,610472,99-103 Cade Way PARKVILLE VIC 3052,Parkville,Residential,6,144.93934,-37.77823
2020,928,610491,610491,110-116 Parkville Avenue PARKVILLE VIC 3052,Parkville,Residential,16,144.94253,-37.77633
2020,928,610493,610493,169-173 Oak Street PARKVILLE VIC 3052,Parkville,Residential,5,144.94249,-37.77783
2020,928,612698,612698,52-62 Cade Way PARKVILLE VIC 3052,Parkville,Residential,90,144.93913,-37.77619
2020,928,612699,612699,64-76 Cade Way PARKVILLE VIC 3052,Parkville,Residential,22,144.93840,-37.77689
2020,928,653865,612700,77 Galada Avenue PARKVILLE VIC 3052,Parkville,Residential,35,144.93911,-37.77957
2020,928,653923,612700,67 Galada Avenue PARKVILLE VIC 3052,Parkville,Residential,81,144.93911,-37.77957
2020,928,653923,612700,67 Galada Avenue PARKVILLE VIC 3052,Parkville,Private,13,144.93911,-37.77957
2020,928,612701,612701,25-29 Manchester Lane PARKVILLE VIC 3052,Parkville,Residential,6,144.93949,-37.77807
2020,928,612726,612726,23-51 Cade Way PARKVILLE VIC 3052,Parkville,Residential,43,144.94010,-37.77801
2020,928,626942,626942,24 Garrard Street PARKVILLE VIC 3052,Parkville,Residential,1,144.94119,-37.77929
2020,928,626943,626943,41 Parkville Avenue PARKVILLE VIC 3052,Parkville,Residential,1,144.94126,-37.77939
2020,928,626944,626944,16 Carrangall Place PARKVILLE VIC 3052,Parkville,Residential,1,144.94126,-37.77944
2020,928,626945,626945,14 Carrangall Place PARKVILLE VIC 3052,Parkville,Residential,1,144.94125,-37.77950
2020,928,626946,626946,35 Parkville Avenue PARKVILLE VIC 3052,Parkville,Residential,1,144.94125,-37.77955
2020,928,626947,626947,33 Parkville Avenue PARKVILLE VIC 3052,Parkville,Residential,1,144.94125,-37.77961
2020,928,626948,626948,8 Carrangall Place PARKVILLE VIC 3052,Parkville,Residential,1,144.94124,-37.77966
2020,928,626949,626949,6 Carrangall Place PARKVILLE VIC 3052,Parkville,Residential,1,144.94124,-37.77972
2020,928,636579,636579,"Carpark Adjacent 1 Manchester Lane, PARKVILLE VIC 3052",Parkville,Private,6,144.93859,-37.77737
2020,928,637688,637688,78-84 Cade Way PARKVILLE VIC 3052,Parkville,Residential,44,144.93813,-37.77759
2020,928,637689,637689,86-90 Cade Way PARKVILLE VIC 3052,Parkville,Residential,59,144.93846,-37.77821
2020,928,646923,646923,92-108 Cade Way PARKVILLE VIC 3052,Parkville,Residential,58,144.93884,-37.77845
2020,928,653560,653560,81-97 Galada Avenue PARKVILLE VIC 3052,Parkville,Residential,179,144.93902,-37.77894
2020,928,676588,676588,57-63 Galada Avenue PARKVILLE VIC 3052,Parkville,Residential,135,144.93949,-37.78010
2020,928,684098,684098,51-55 Galada Avenue PARKVILLE VIC 3052,Parkville,Residential,109,144.93959,-37.78036
2020,929,107424,107424,Parkville Youth Justice Precinct 866-934 Park Street PARKVILLE VIC 3052,Parkville,Private,215,144.94505,-37.77752
2020,929,110950,110950,RMH Royal Park Campus 34-56 Poplar Road PARKVILLE VIC 3052,Parkville,Private,298,144.94791,-37.77802
2020,930,107617,107617,35-37 Poplar Road PARKVILLE VIC 3052,Parkville,Private,169,144.94740,-37.78126
2020,930,107618,107618,CSL Limited 39-79 Poplar Road PARKVILLE VIC 3052,Parkville,Private,550,144.94475,-37.78034
2020,931,103908,103908,Royal Childrens Hospital 48-50 Flemington Road PARKVILLE VIC 3052,Parkville,Commercial,2000,144.94954,-37.79362
2020,931,101274,107426,Urban Camp Royal Park Brens Drive PARKVILLE VIC 3052,Parkville,Private,4,144.94607,-37.78529
2020,931,106427,107426,Southgate Lodge Royal Park 2A Manningham Street PARKVILLE VIC 3052,Parkville,Residential,2,144.94607,-37.78529
2020,931,107427,107427,State Netball Hockey Centre 10 Brens Drive PARKVILLE VIC 3052,Parkville,Private,341,144.94769,-37.78535
2020,931,110273,110273,Melbourne Zoological Gardens Elliott Avenue PARKVILLE VIC 3052,Parkville,Private,300,144.95194,-37.78421
2020,1001,106360,106360,40-44 MacKenzie Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,10,144.90803,-37.81259
2020,1001,106366,106366,80 MacKenzie Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,3,144.90787,-37.81817
2020,1001,107001,107001,29-79 MacKenzie Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,130,144.91113,-37.81305
2020,1001,110780,110780,82-84 MacKenzie Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,9,144.90762,-37.81593
2020,1001,557164,557164,46-52 MacKenzie Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,20,144.90739,-37.81330
2020,1001,627023,627023,Coode Island Reserve Opposite 84 MacKenzie Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,7,144.90700,-37.81898
2020,1004,104043,104043,702-714 Footscray Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,15,144.90909,-37.80605
2020,1004,104043,104043,702-714 Footscray Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,6,144.90909,-37.80605
2020,1004,104044,104044,660-670 Footscray Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,38,144.91265,-37.80582
2020,1004,104045,104045,642-658 Footscray Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,20,144.91393,-37.80610
2020,1004,104046,104046,632-640 Footscray Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,39,144.91517,-37.80623
2020,1004,104048,104048,620-628 Footscray Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,47,144.91581,-37.80594
2020,1004,104052,104052,672-692 Footscray Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,100,144.91093,-37.80570
2020,1005,102986,102986,City of Melbourne Waste & Recycling Centre 391-395 Dynon Road WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,42,144.91387,-37.80290
2020,1005,108797,108797,93-119 Sims Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,57,144.91063,-37.80381
2020,1005,108798,108798,61-75 Sims Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,17,144.91115,-37.80229
2020,1005,108799,108799,77-91 Sims Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,25,144.91085,-37.80293
2020,1005,108800,108800,41-59 Sims Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,16,144.91142,-37.80172
2020,1005,108800,108800,41-59 Sims Street WEST MELBOURNE VIC 3003,West Melbourne (Industrial),Private,8,144.91142,-37.80172
